new,host,a,soa,status_code,aaaa,cname,cdn,cdn-name,has_internal_ips,internal_ips,mx,ns,txt,caa
,rcvrli-03.mpc.monash.edu,172.23.132.33,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.33,,,,
,rcvrli.mpc.monash.edu,172.23.132.30,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.30,,,,
,rcvrops-01.mpc.monash.edu,172.23.132.35,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.35,,,,
,rcvrops-02.mpc.monash.edu,"172.23.132.36, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.23.132.36,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,rcvrops.mpc.monash.edu,172.23.132.37,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.37,,,,
,rd-int.monash.edu,"130.194.11.14, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,rd.zaf.monash.edu,41.188.192.27,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rdp.erc.monash.edu,130.194.2.236,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rds.erc.monash.edu,"130.194.249.18, 130.194.249.19, 130.194.249.23, 130.194.249.16, 130.194.249.21, 130.194.249.20, 130.194.249.24, 130.194.249.27, 130.194.249.22, 130.194.249.25, 130.194.249.26, 130.194.249.17","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,real-enr-waf.res-iae.aws.monash.edu,13.237.37.51,"ns-99.awsdns-12.com, awsdns-hostmaster.amazon.com",NOERROR,,elb-v20-iae-waf-pub01-2104378260.ap-southeast-2.elb.amazonaws.com,,,,,,,,
,real-enr.res-enr.aws.monash.edu,10.26.49.235,"ns-1304.awsdns-35.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,10.26.49.235,,"ns-129.awsdns-16.com, ns-1304.awsdns-35.org, ns-1768.awsdns-29.co.uk, ns-922.awsdns-51.net",,
,real-web1-v20.ocio.monash.edu,130.194.20.80,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,real.physics.monash.edu,130.194.20.80,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,recaps3.med.monash.edu,"13.224.222.62, 13.224.222.37, 13.224.222.12, 13.224.222.118","ns-1994.awsdns-57.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2248:da00:1f:afff:3d00:93a1, 2600:9000:2248:c000:1f:afff:3d00:93a1, 2600:9000:2248:8a00:1f:afff:3d00:93a1, 2600:9000:2248:2600:1f:afff:3d00:93a1, 2600:9000:2248:cc00:1f:afff:3d00:93a1, 2600:9000:2248:8200:1f:afff:3d00:93a1, 2600:9000:2248:8600:1f:afff:3d00:93a1, 2600:9000:2248:6c00:1f:afff:3d00:93a1",d3vrxli44n33sk.cloudfront.net,True,cloudfront,,,,"ns-1412.awsdns-48.org, ns-1994.awsdns-57.co.uk, ns-33.awsdns-04.com, ns-594.awsdns-10.net",,
,recaps3.mnhs.monash.edu,"13.224.222.62, 13.224.222.118, 13.224.222.12, 13.224.222.37","ns-1994.awsdns-57.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:21a8:2a00:1f:afff:3d00:93a1, 2600:9000:21a8:dc00:1f:afff:3d00:93a1, 2600:9000:21a8:ec00:1f:afff:3d00:93a1, 2600:9000:21a8:c600:1f:afff:3d00:93a1, 2600:9000:21a8:fc00:1f:afff:3d00:93a1, 2600:9000:21a8:9e00:1f:afff:3d00:93a1, 2600:9000:21a8:ce00:1f:afff:3d00:93a1, 2600:9000:21a8:3400:1f:afff:3d00:93a1",d3vrxli44n33sk.cloudfront.net,True,cloudfront,,,,"ns-594.awsdns-10.net, ns-33.awsdns-04.com, ns-1412.awsdns-48.org, ns-1994.awsdns-57.co.uk",,
,redcap-qa.helix.monash.edu,130.194.20.127,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feba:310e,mnhs-web144-v02.ocio.monash.edu,,,,,,,,
,redcap-training.helix.monash.edu,"130.194.20.48, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,redcap.erc.monash.edu,118.138.234.141,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,redcap.helix.monash.edu,130.194.21.60,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:5d2e,mnhs-web143-v02.ocio.monash.edu,,,,,,,,
,redmine-dev-v01.ocio.monash.edu,130.194.2.190,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,redmine-dev.monash.edu,130.194.2.190,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,redmine-prd-v01.ocio.monash.edu,130.194.20.28,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,redmine.its.monash.edu,130.194.20.28,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,redmine.monash.edu,130.194.20.28,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,refunds.apps.monash.edu,45.60.34.202,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,c6uslqd.impervadns.net,True,incapsula,,,,,,
,register.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rep.mpc.monash.edu,"172.23.132.8, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.23.132.8,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",,
,repauth.mpc.monash.edu,172.23.132.1,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.1,,,,
,replicon.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,,
,reporting-qat.connect.monash.edu,130.194.11.55,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,reporting.connect.monash.edu,"130.194.11.40, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,reports-dev.bpd.monash.edu,130.194.2.130,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8d4:250:56ff:fea4:9d63,,,,,,,,,
,reports.bpd.monash.edu,"130.194.2.131, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8d4:250:56ff:fea4:6bfb",,,,,,,"ns3.its.monash.edu, ns5.its.monash.edu, ns4.its.monash.edu",,
,reports.jmss.monash.edu,118.139.126.47,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,repository-dev.erc.monash.edu,118.138.235.80,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,repository.erc.monash.edu,118.138.238.5,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,repository.monash.edu,118.138.238.5,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,repository1.erc.monash.edu,118.138.238.5,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,res-education-npd.aws.monash.edu,,"ns-656.awsdns-18.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1168.awsdns-18.org, ns-656.awsdns-18.net, ns-476.awsdns-59.com, ns-1745.awsdns-26.co.uk",,
,res-iae.aws.monash.edu,,"ns-1340.awsdns-39.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1340.awsdns-39.org, ns-1763.awsdns-28.co.uk, ns-441.awsdns-55.com, ns-569.awsdns-07.net",,
,res-ias.aws.monash.edu,,"ns-81.awsdns-10.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-81.awsdns-10.com, ns-548.awsdns-04.net, ns-1062.awsdns-04.org, ns-1644.awsdns-13.co.uk",,
,res-transformation-dev.aws.monash.edu,,"ns-124.awsdns-15.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-124.awsdns-15.com, ns-1417.awsdns-49.org, ns-1987.awsdns-56.co.uk, ns-999.awsdns-60.net",,
,res-transformation-qat.aws.monash.edu,,"ns-289.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1489.awsdns-58.org, ns-1585.awsdns-06.co.uk, ns-289.awsdns-36.com, ns-870.awsdns-44.net",,
,resadmin.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,research.med.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,research.monash.edu,"52.74.61.34, 18.139.148.124, 13.228.199.194","ns-813.awsdns-37.net, awsdns-hostmaster.amazon.com",NOERROR,,"monash.elsevierpure.com, nlb-apac.elsevierpure.com",,,,,,"ns-1094.awsdns-08.org, ns-1702.awsdns-20.co.uk, ns-382.awsdns-47.com, ns-813.awsdns-37.net",,
,research.mpc.monash.edu,172.23.132.1,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.23.132.1,,,,
,researchdata-cycle.erc.monash.edu,118.138.234.87,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,researchdata.monash.edu,"130.194.11.126, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:88b::7e",,,,,,,"ns4.its.monash.edu, ns5.its.monash.edu, ns3.its.monash.edu",v=spf1 -all,
,researchmgt-qa.monash.edu,"54.253.148.240, 54.252.44.100, 205.251.193.99, 205.251.195.11, 205.251.197.158, 205.251.199.227","ns-1438.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-779.awsdns-33.net, ns-355.awsdns-44.com, ns-2019.awsdns-60.co.uk, ns-1438.awsdns-51.org",,amazonaws.com
,researchmgt-qat.monash.edu,52.64.137.137,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,vmu4s.x.incapdns.net,,,,,,,,
,researchmgt.monash.edu,"13.238.27.183, 54.153.193.15","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1186.awsdns-20.org, ns-1555.awsdns-02.co.uk, ns-26.awsdns-03.com, ns-898.awsdns-48.net",,amazonaws.com
,resources.lib.monash.edu,"108.157.229.87, 108.157.229.21, 108.157.229.4, 108.157.229.28","ns-679.awsdns-20.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:2395:7c00:1b:2759:1780:93a1, 2600:9000:2395:1a00:1b:2759:1780:93a1, 2600:9000:2395:5800:1b:2759:1780:93a1, 2600:9000:2395:fe00:1b:2759:1780:93a1, 2600:9000:2395:ca00:1b:2759:1780:93a1, 2600:9000:2395:e400:1b:2759:1780:93a1, 2600:9000:2395:9400:1b:2759:1780:93a1, 2600:9000:2395:1c00:1b:2759:1780:93a1",d3vb3i3xc70ori.cloudfront.net,True,cloudfront,,,,"ns-1899.awsdns-45.co.uk, ns-26.awsdns-03.com, ns-679.awsdns-20.net, ns-1239.awsdns-26.org",,
,retail.apps.monash.edu,"130.194.22.51, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:8c1:250:56ff:feb5:f0d",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,retail.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,"ALT2.ASPMX.L.GOOGLE.COM, ALT1.ASPMX.L.GOOGLE.COM, ALT4.ASPMX.L.GOOGLE.COM, ASPMX.L.GOOGLE.COM, ALT3.ASPMX.L.GOOGLE.COM",,"v=spf1 -all, google-site-verification=Ee3OxyF_i7jxZU-7QHMfzJ4cSkiWXtwysVQMPycE28s",
,return-exhibition.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,,
,rewards.msa.monash.edu,116.90.49.27,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rights-records.it.monash.edu,52.64.12.59,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rinvidia-01.mpc.monash.edu,"172.23.168.1, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,172.23.168.1,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,rmenet-qat.resadmin.monash.edu,130.194.11.169,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rmenet.resadmin.monash.edu,130.194.11.176,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rnaexpress.erc.monash.edu,118.138.245.252,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rnasystems.erc.monash.edu,"118.138.234.212, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,rockmaker-alpha.erc.monash.edu,118.138.239.182,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,roombooking-qat.monash.edu,172.17.24.5,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.24.5,,,,
,roombooking.monash.edu,45.60.34.202,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,q62mjup.impervadns.net,True,incapsula,,,,,,
,rory-smith.physics.monash.edu,"108.138.189.2, 108.138.189.80, 108.138.189.18, 108.138.189.11","ns-566.awsdns-06.net, awsdns-hostmaster.amazon.com",NOERROR,"2600:9000:248c:6800:e:4bbd:d740:93a1, 2600:9000:248c:4000:e:4bbd:d740:93a1, 2600:9000:248c:ac00:e:4bbd:d740:93a1, 2600:9000:248c:8c00:e:4bbd:d740:93a1, 2600:9000:248c:3000:e:4bbd:d740:93a1, 2600:9000:248c:8600:e:4bbd:d740:93a1, 2600:9000:248c:1e00:e:4bbd:d740:93a1, 2600:9000:248c:f400:e:4bbd:d740:93a1",d20dfm8uose731.cloudfront.net,True,cloudfront,,,,"ns-1424.awsdns-50.org, ns-2018.awsdns-60.co.uk, ns-105.awsdns-13.com, ns-566.awsdns-06.net",,
,rpa-insgtq-nn01.mpc.monash.edu,172.17.18.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.7,,,,
,rpa-insights-qat.monash.edu,172.17.18.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.18.7,,,,
,rpa-insights.monash.edu,172.16.220.193,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.16.220.193,,,,
,rpa-orchestrator-qat.monash.edu,130.194.4.16,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rpa-orchestrator.monash.edu,130.194.4.1,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rs.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,v=spf1 -all,
,rsc.org.ezproxy.lib.monash.edu,"130.194.11.126, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:88b::7e",,,,,,,"ns3.its.monash.edu, ns4.its.monash.edu, ns5.its.monash.edu",,
,rstudio1.erc.monash.edu,118.138.237.9,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,rstudioconnect-dev.monash.edu,10.22.132.241,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.22.132.241,,,,
,rstudioconnect.monash.edu,10.24.139.252,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.139.252,,,,
,sae-er-02.ocio.monash.edu,"130.194.3.42, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns5.its.monash.edu, ns4.its.monash.edu, ns3.its.monash.edu",,
,safo-uat.apps.monash.edu,45.60.34.202,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,h8hue82.x.incapdns.net,True,incapsula,,,,,,
,safo.apps.monash.edu,45.60.40.202,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,b8w9tax.x.incapdns.net,True,incapsula,,,,,,
,safoadmin.apps.monash.edu,45.60.34.202,"ns1.incapdns.net, hostmaster.incapsula.com, ns1.x.incapdns.net",NOERROR,,5c9vnmu.x.incapdns.net,True,incapsula,,,,,,
,sam-dev.monash.edu,,"ns-1509.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,"ns-1509.awsdns-60.org, ns-1593.awsdns-07.co.uk, ns-462.awsdns-57.com, ns-685.awsdns-21.net",,amazonaws.com
,sam-qat.monash.edu,"10.23.87.241, 10.23.54.120, 205.251.195.79","ns-399.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.23.87.241, 10.23.54.120",,"ns-1298.awsdns-34.org, ns-847.awsdns-41.net, ns-399.awsdns-49.com, ns-1991.awsdns-56.co.uk",,amazonaws.com
,sam-qat2.monash.edu,"10.23.59.239, 10.23.64.166","ns-1416.awsdns-49.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.23.59.239, 10.23.64.166",,"ns-1011.awsdns-62.net, ns-2034.awsdns-62.co.uk, ns-160.awsdns-20.com, ns-1416.awsdns-49.org",,amazonaws.com
,sam-uat.monash.edu,"10.23.112.64, 10.23.49.171","ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.23.112.64, 10.23.49.171",,"ns-203.awsdns-25.com, ns-695.awsdns-22.net, ns-1176.awsdns-19.org, ns-2029.awsdns-61.co.uk",,amazonaws.com
,sam.monash.edu,"10.24.1.125, 10.24.82.231","ns-392.awsdns-49.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,True,"10.24.1.125, 10.24.82.231",,"ns-1245.awsdns-27.org, ns-1826.awsdns-36.co.uk, ns-392.awsdns-49.com, ns-742.awsdns-28.net",,amazonaws.com
,sapbtcp02v20.ocio.monash.edu,10.27.105.177,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.27.105.177,,,,
,saperpd.its.monash.edu,130.194.18.71,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,saperpd.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,saperps.ocio.monash.edu,130.194.18.65,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sapgwd.ocio.monash.edu,130.194.18.69,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sapgws.ocio.monash.edu,130.194.18.66,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sapssoqat.ocio.monash.edu,130.194.11.31,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sas-cap01-v01.lx.monash.edu,130.194.19.3,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sas-sat04-v01.lx.monash.edu,130.194.19.4,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,saturnv.monash.edu,130.194.19.4,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sbs-broker.erc.monash.edu,118.138.241.166,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,scanner1.monash.edu,"118.138.242.236, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns5.its.monash.edu, ns3.its.monash.edu, ns4.its.monash.edu",,
,scarlette.erc.monash.edu,172.16.217.136,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.16.217.136,,,,
,sccmreporting-qa.ocio.monash.edu,,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,sccmreporting.idmqat.monash.edu,13.70.151.195,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,"sccmreporting-monashuniqa.msappproxy.net, 6f5e89b0-25f9-4350-88aa-f398e5567ec9.tenant.runtime.msappproxy.net, cwap-aus1-runtime.routing.msappproxy.net, aus.proxy-2.appproxy.msidentity.com, www.tm.aus.proxy-2.appproxy.trafficmanager.net",True,azure,,,,,,
,sccmreporting.monash.edu,13.70.151.195,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,"sccmreporting-monashuni.msappproxy.net, ef7a487a-77ca-410a-803d-e426b62a587f.tenant.runtime.msappproxy.net, cwap-aus1-runtime.routing.msappproxy.net, aus.proxy-2.appproxy.msidentity.com, www.tm.aus.proxy-2.appproxy.trafficmanager.net",True,azure,,,,,,
,sccmreporting.ocio.monash.edu,130.194.19.40,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,scheduling-qat.monash.edu,172.17.24.7,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.24.7,,,,
,scheduling.monash.edu,130.194.22.245,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8c1:250:56ff:feb5:69c9,,,,,,,,,
,sci-web-pn01.mpc.monash.edu,172.17.100.3,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.17.100.3,,,,
,sci-web23-v20.ocio.monash.edu,10.24.57.106,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.57.106,,,,
,sci-web27-v20.ocio.monash.edu,10.24.5.228,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.5.228,,,,
,sci-web31-v20.ocio.monash.edu,10.24.29.205,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.29.205,,,,
,sci-web33-v20.ocio.monash.edu,10.24.39.176,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.39.176,,,,
,sci-web36-v20.ocio.monash.edu,10.24.45.61,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,10.24.45.61,,,,
,sci-web38-v20.ocio.monash.edu,"10.24.105.74, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,True,10.24.105.74,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,sci-web46-v01.ocio.monash.edu,"130.194.20.95, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,sci.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,,
,scom.monash.edu,130.194.3.30,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:8d4:b42e:f1a2:7cef:e219,,,,,,,,,
,scrumpoker.eassessment-npd.aws.monash.edu,52.63.133.87,"ns-302.awsdns-37.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,letsencrypt.org
,search.erc.monash.edu,118.138.235.158,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,,,,,,
,search.lib.monash.edu,130.194.11.126,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,2001:388:608c:88b::7e,,,,,,,,,
,search.monash.edu,"130.194.11.126, 34.208.115.61, 130.194.1.100, 130.194.1.101","ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,"2600:1f14:b07:3a06:5739:a91d:d6ca:8bc0, 2001:388:608c:284::1, 2001:388:608c:285::1, 2001:388:608c:88b::7e",,,,,,,"ns4.its.monash.edu, ns3.its.monash.edu, ns5.its.monash.edu",,
,sec-advisor.erc.monash.edu,172.16.240.172,"ns0.its.monash.edu.au, domain-req.monash.edu",NOERROR,,,,,True,172.16.240.172,,,,
,secretepdb.erc.monash.edu,45.60.34.202,"ns1.impervadns.net, hostmaster.incapsula.com",NOERROR,,he8p79k.impervadns.net,True,incapsula,,,,,,
,secure-assets.apps.monash.edu,"143.204.215.11, 143.204.215.79, 143.204.215.87, 143.204.215.125","ns-294.awsdns-36.com, awsdns-hostmaster.amazon.com",NOERROR,,d2i7k11nqo8vwt.cloudfront.net,True,cloudfront,,,,"ns-294.awsdns-36.com, ns-801.awsdns-36.net, ns-1194.awsdns-21.org, ns-1702.awsdns-20.co.uk",,
