new,host,a,cname,soa,status_code,cdn,cdn-name,has_internal_ips,internal_ips,aaaa,ns,txt,caa,mx
[x],test.cmhqa3.k8s.indeed.tech,10.117.128.162,,"ns-110.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.117.128.162,,,,,
[x],test.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,google-site-verification=dMuaonQAXkT3Iz1-kqKHd1sFBUzsl1RxyWA6Fz8LyaA,,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com"
[x],test.qa.wombat.indeed.tech,127.0.0.1,,"ns-703.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,,True,127.0.0.1,,,,,
[x],testapp-ns-le.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],testapp-ns-le1.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],testapp-ns-le2.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],testapp-test-namespace.jefe-cmh.k8s.indeed.tech,,,"ns-1117.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],testrail.corp.indeed.com,10.226.51.59,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.226.51.59,,,,,
[x],textmaster-webapp-qa.indeed.com,"3.130.34.115, 3.134.213.73, 3.132.222.210",ntfspl-cmhqa-alb-899134469.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],textmaster-webapp.indeed.com,"13.58.86.178, 3.21.78.214, 3.16.221.185",ntfspl-cmhprod-alb-790250700.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tferss.awscmhqa2.k8s.indeed.tech,"10.117.160.188, 10.117.99.54, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.160.188, 10.117.99.54, 10.117.33.248",,,,,
[x],th.conv.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],thanos.lookingglass.indeed.tech,,,"ns-1930.awsdns-49.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],thevirus.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],time-processor.cmhqa1.k8s.indeed.tech,,,,NOERROR,,,,,,,,,
[x],time.indeed.com,,"indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tjob.indeed.com,"18.224.50.116, 3.18.239.39, 3.13.92.125, 3.136.148.151, 3.13.14.225, 13.58.61.75","indeed-cmhprod-01-alb.indeed.com, marvin-external-cmhprod-01-alb-1618415626.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],to.indeed.com,"3.17.220.141, 3.19.195.123, 3.130.103.15, 3.134.241.148, 3.140.165.112, 3.14.119.173","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tophat-cms-prod.indeed.com,"143.204.89.129, 143.204.89.72, 143.204.89.66, 143.204.89.76",dpuk71x9wlmkf.cloudfront.net,"ns-1080.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,"ns-776.awsdns-33.net, ns-1080.awsdns-07.org, ns-1736.awsdns-25.co.uk, ns-389.awsdns-48.com",,,
[x],tor201-273-grc.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tor268-224-pda.ext.indeed.com,76.77.155.130,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tor391-471-pda.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tor425-383-pda.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tor76-pdb.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],tower.indeed.tech,"10.116.89.73, 10.116.25.76, 10.116.153.77",internal-cfg-atom-tower-lb-prod-329878646.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.89.73, 10.116.25.76, 10.116.153.77",,,,,
[x],tower.qa.indeed.tech,"10.117.25.125, 10.117.89.124, 10.117.153.119",internal-cfg-atom-tower-alb-qa-1542882671.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.25.125, 10.117.89.124, 10.117.153.119",,,,,
[x],tr.canary.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],tr.conv.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],tr.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],trail.indeed.com,51.254.243.65,custom.lemlist.com,"algin.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],trakbit.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],travel.indeed.com,198.58.75.63,ads.dyn.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],trk.indeed.com,"18.244.146.45, 18.244.146.50, 18.244.146.73, 18.244.146.8",d2zu03ku2iue24.cloudfront.net,"ns-498.awsdns-62.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"2600:9000:26de:800:1e:4f07:2b00:93a1, 2600:9000:26de:9a00:1e:4f07:2b00:93a1, 2600:9000:26de:7c00:1e:4f07:2b00:93a1, 2600:9000:26de:4e00:1e:4f07:2b00:93a1, 2600:9000:26de:2c00:1e:4f07:2b00:93a1, 2600:9000:26de:3400:1e:4f07:2b00:93a1, 2600:9000:26de:ac00:1e:4f07:2b00:93a1, 2600:9000:26de:200:1e:4f07:2b00:93a1","ns-1695.awsdns-19.co.uk, ns-1278.awsdns-31.org, ns-498.awsdns-62.com, ns-982.awsdns-58.net",,,
[x],truckers.indeed.com,,indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,"dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net",,,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com"
[x],tw.conv.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],tw.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ua.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],uae.indeed.com,,indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],uatwindscreencover.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],uilrp.awscmhqa3.k8s.indeed.tech,"10.115.251.100, 10.115.243.83, 10.115.246.183",,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.251.100, 10.115.243.83, 10.115.246.183",,,,,
[x],uilrp.cmhqa2.k8s.indeed.tech,10.117.73.247,,"ns-1298.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.117.73.247,,,,,
[x],uk.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],uncovered.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],unity.indeed.tech,"10.116.32.79, 10.116.163.141, 10.116.99.124",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.116.32.79, 10.116.163.141, 10.116.99.124",,,,,
[x],unity.qa.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],university-insights.indeed.com,"162.159.130.67, 162.159.129.67",indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,"ca3-eaceb61a36974e18b4e9e2167cb66d94, v=spf1 include:mail.zendesk.com include:mktomail.com include:sendgrid._spf.indeed.com include:_netblocks2.google.com include:spf.haihaimail.jp  include:_spf1.indeed.com -all, adobe-idp-site-verification=9a2c76fbe9347aff1a4899f808934263821fbcdbdee392a537c689b2f9bdb6ef, mongodb-site-verification=Vxyodq25olwI16ea0FGzf5uMOETUSafC, google-site-verification=J7t4P1DGiD1PdRNlRM2gwCDBoh9P4npHHjR24sOHQAk, ca3-95170247bc4a46509af11a94651732e4, google-site-verification=Be_FczcQsb1Ab0De0BZ3-WqIdEm8TRg0bDr4_ZVZzkI, logmein-verification-code=630ff82e-901a-4d81-b2fe-d000d948f1bd, mixpanel-domain-verify=b4fab1dd-11b9-4657-9774-9395ec26414d, atlassian-domain-verification=8ziIPagFPaYkHvMQmFOP/HBZFK/GxZpQNNl/J/S2kUDqiCNNnZyQam1dWF83hqbQ, onetrust-domain-verification=bc5135ca0a8f4a05a5f5368d2385bbdf, ca3-4f1b977a369944b8bfe95a2591e59b35, docker-verification=3771d873-ad81-49b1-9907-d080644533b3, /Ug69xCgs2YupcNWMtRhAbz/6C/zxwbDzafonWnpLfM=, docusign=7be63684-9a2f-4b9f-a5c2-08c04caa807b, apple-domain-verification=V9NeaRQWNwnbgy5b, atlassian-domain-verification=/MigmjynXhPa5eRU67ZxvdN487UaGap2DLK/TNwEoYr7UyRXsQ/rQg21mRSmvUpI, ca3-2f4d730d745d40c7b3f378dff89d061c, jb7190pnc91lnzt7g0dcy64mx50rsynf, google-site-verification=2-PTBYAbFiUSXmnmNCIStIk_9Z3umngABPFaYeDjsUI, atlassian-sending-domain-verification=c25c3e3c-0d19-448a-87d6-8cbd83b8922c, ca3-b2e85d1f40b14ef290c335448c1d65a5, intacct-esk=4FED1A48AFEA0EDEE053E806A8C083EC, ca3-46114b85cee84be19ec6ca30b2ef76dd, facebook-domain-verification=dst3qxxa9ay0pyu1i1euseyb1tr9kc, google-site-verification=bDxR90iN7PYSyCEY_etaosNpyasY4ayFTZwOGWgbrXY, mgverify=c80e31644211da013e0346e02dca42ea4fe6b56491d2bd08a40113dada20d451, atlassian-sending-domain-verification=40f707c1-2336-4eeb-a32d-82f4765aa67a, google-site-verification=1zfY-40vC3bzSJk8I7nhdzbx9bPw00Q08gowFLgFDcQ, ca3-7f7c76925fb84c95905887b7589a0e5c, twilio-domain-verification=fe75e17f7515e20d8de4d1c11365947d, google-site-verification=fY0z359qz78RaH89zB_fWQG2eEhs4dix4tBpHr9gicM, rd90vnggvw315h25hgtnhgwctljd0gty, 079548d5-fa24-4c69-a753-812ee036ee71",,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx.l.google.com, alt2.aspmx.l.google.com"
[x],updatecontroller.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],updatekey-antivirus.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],upload-preferenceserp.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],upload-preferenceserp.ext.indeed.com,76.77.155.130,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],upsource.corp.indeed.com,10.254.108.110,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.254.108.110,,,,,
[x],us1.dns.indeed.com,198.58.75.101,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],usajobs.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],usnews.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],uy.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],v1betacustomers-dns.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],vault.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vault.cmhdev2.dev.vault.indeed.tech,"10.119.86.48, 10.119.150.39, 10.119.22.53",internal-vault-alb-cmhdev2-818432550.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.119.86.48, 10.119.150.39, 10.119.22.53",,,,,
[x],vault.cmhdev2.infra.vault.indeed.tech,"10.119.22.53, 10.119.86.48, 10.119.150.39",internal-vault-alb-cmhdev2-818432550.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.119.22.53, 10.119.86.48, 10.119.150.39",,,,,
[x],vault.indeed.tech,"10.118.129.11, 10.118.65.26, 10.118.1.29",,"ns-202.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.129.11, 10.118.65.26, 10.118.1.29",,"ns-1840.awsdns-38.co.uk, ns-202.awsdns-25.com, ns-545.awsdns-04.net, ns-1138.awsdns-14.org",,,
[x],vault.us-east-2.infra.vault.indeed.tech,"10.119.150.42, 10.119.86.47, 10.119.22.52",internal-vault-alb-cmhdev1-1328949860.us-east-2.elb.amazonaws.com,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.119.150.42, 10.119.86.47, 10.119.22.52",,"ns-1076.awsdns-06.org, ns-127.awsdns-15.com, ns-1722.awsdns-23.co.uk, ns-598.awsdns-10.net",,,
[x],ve.canary.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ve.conv.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],ve.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],video-messaging.indeed.com,"3.19.195.123, 3.134.241.148, 3.130.103.15, 3.14.119.173, 3.17.220.141, 3.140.165.112","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],virus32.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],visibility-employers.indeed.com,"3.130.103.15, 3.17.220.141, 3.19.195.123, 3.134.241.148, 3.14.119.173, 3.140.165.112","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vn.canary.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],vn.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],vpn.indeed.com,,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],vrstlistener.cmhqa2.k8s.indeed.tech,,,,NOERROR,,,,,,,,,
[x],vulnerability-severity-calculator.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],waldeo.corp.indeed.com,10.254.100.202,proxy-vip.corp.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.254.100.202,,,,,
[x],waldo.corp.indeed.com,10.1.0.228,internal-services-vip.ausprod.indeed.net,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.1.0.228,,,,,
[x],weblate.corp.indeed.com,"10.118.5.24, 10.118.133.246, 10.118.71.105",weblate.awscmhinfra2.k8s.indeed.tech,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.5.24, 10.118.133.246, 10.118.71.105",,,,,
[x],werther.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],wes.corp.indeed.com,10.254.100.202,proxy-vip.corp.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.254.100.202,,,,,
[x],wgrata-logstash-proxy.awscmhqa2.k8s.indeed.tech,"10.117.99.54, 10.117.160.188, 10.117.33.248",,"ns-1263.awsdns-29.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.117.99.54, 10.117.160.188, 10.117.33.248",,,,,
[x],wilma.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],wombat.indeed.tech,,,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1401.awsdns-47.org, ns-1777.awsdns-30.co.uk, ns-287.awsdns-35.com, ns-644.awsdns-16.net",,,
[x],wonka2.corp.indeed.com,,internal-services-vip.ausprod.indeed.net,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],wordpress.awscmhqa.k8s.indeed.tech,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],worker-adhoc-shifs.indeed.com,"3.140.165.112, 3.130.103.15, 3.134.241.148, 3.14.119.173, 3.19.195.123, 3.17.220.141","indeed-cmhprod.indeed.com, indeed-cmhprod-alb-1680661995.us-east-2.elb.amazonaws.com","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],worknow.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],worth.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],ww.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],wwwm-cdn.aggtest.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],xavier.indeed.com,198.58.75.28,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],xds--prod.awscmh4.k8s.indeed.tech,"10.163.244.110, 10.163.226.96, 10.163.243.72",,"ns-1502.awsdns-59.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.163.244.110, 10.163.226.96, 10.163.243.72",,,,,
[x],xds--qa.cmhqa1.k8s.indeed.tech,10.117.12.108,,"ns-1171.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.117.12.108,,,,,
[x],xds--qa.cmhqa2.k8s.indeed.tech,,,"ns-1298.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],xds--stage.awscmhstage.k8s.indeed.tech,,,"ns-1373.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],xds-tls-testing.awscmhqa3.k8s.indeed.tech,"10.115.251.100, 10.115.246.183, 10.115.243.83",,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.251.100, 10.115.246.183, 10.115.243.83",,,,,
[x],xds-tls-testing.awsnrtqa.k8s.indeed.tech,"10.133.66.72, 10.133.2.79, 10.133.130.86",,"ns-1041.awsdns-02.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.133.66.72, 10.133.2.79, 10.133.130.86",,,,,
[x],xds-tls-testing.cmhqa1.k8s.indeed.tech,10.117.12.108,,"ns-1171.awsdns-18.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.117.12.108,,,,,
[x],xds-tls-testing.cmhqa2.k8s.indeed.tech,10.117.73.247,,"ns-1298.awsdns-34.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,10.117.73.247,,,,,
[x],xds-tls-testing.cmhqa3.k8s.indeed.tech,,,"ns-110.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],xenup.corp.indeed.com,10.1.0.228,internal-services-vip.ausprod.indeed.net,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.1.0.228,,,,,
[x],xmon.indeed.com,10.1.1.88,sgadmin.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.1.1.88,,,,,
[x],yesindeed.corp.indeed.com,10.254.100.170,,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,True,10.254.100.170,,,,,
[x],yourkit-license-server-status-qa.indeed.tech,"10.118.68.90, 10.118.132.71, 10.118.7.1",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.68.90, 10.118.132.71, 10.118.7.1",,,,,
[x],yourkit-license-server-status.indeed.tech,"10.118.132.71, 10.118.7.1, 10.118.68.90",,"ns-1352.awsdns-41.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.118.132.71, 10.118.7.1, 10.118.68.90",,,,,
[x],yulprod1.apply.indeed.com,"104.18.23.167, 104.18.22.167",yulprod1.apply.indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],yulprod1.indeed.com,"162.159.129.67, 162.159.130.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],za.canary.indeed.com,"162.159.130.67, 162.159.129.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],za.indeed.com,"162.159.129.67, 162.159.130.67",,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,True,cloudflare,,,,,,,
[x],zapinfo.awscmh3.k8s.indeed.tech,"18.188.139.25, 3.129.47.147, 13.58.229.156",,"ns-1039.awsdns-01.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],zapinfo.awscmhqa.k8s.indeed.tech,54.144.128.85,,,NOERROR,,,,,2602:fcbc:0:3::11,,,,
[x],zapinfo.awscmhqa3.k8s.indeed.tech,"10.115.242.242, 10.115.249.63",,"ns-1508.awsdns-60.org, awsdns-hostmaster.amazon.com",NOERROR,,,True,"10.115.242.242, 10.115.249.63",,,,,
[x],zendesk2.indeed.com,"162.159.128.7, 162.159.138.6",mail2.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,,,v=spf1 include:_netblocks.zdsys.com ~all,,mail.zendesk.com
[x],zendesk3.indeed.com,"162.159.128.7, 162.159.138.6",mail3.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,,,v=spf1 include:_netblocks.zdsys.com ~all,,mail.zendesk.com
[x],zendesk4.indeed.com,"162.159.128.7, 162.159.138.6",mail4.zendesk.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,,,,,v=spf1 include:_netblocks.zdsys.com ~all,,mail.zendesk.com
[x],zentral.cpe.indeed.tech,"3.17.34.29, 3.134.60.173",,"ns-1692.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],zikavirushome.aggtest.indeed.com,198.58.75.26,offload.ausprod.indeed.com,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,
[x],zoominfo.indeed.com,"162.159.130.67, 162.159.129.67",indeed.com.cdn.cloudflare.net,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
