input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,final_url,tech_,tls_wildcard_certificate,cdn_name,cdn,tls_mismatched,tls_expired,tls_self_signed,location
taskman.apps.eea.europa.eu,EEA Systems Status,503,13297,status.eea.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-10T00:00:00Z,2023-06-10T23:59:59Z,CN=*.eea.europa.eu,*.eea.europa.eu,,eea.europa.eu,"CN=GoGetSSL RSA DV CA, O=GoGetSSL, L=Riga, C=LV",GoGetSSL RSA DV CA,GoGetSSL,cbc1099008d7762763a757eeab8f0ee1,d9e89c62ad116d2a791f1520855e7f0384d23dc7d6b57711979b77ef68aebf43,ctls,status.eea.europa.eu,443,https://taskman.apps.eea.europa.eu:443,https,nginx/1.21.1,text/html,GET,87.54.7.140,/,421799350,87.54.7.140,377,False,,https://status.eea.europa.eu/error/?code=503,Nginx:1.21.1,True,,,,,,
taxation-customs.ec.europa.eu,Language selection | Taxation and Customs Union,200,8502,taxation-customs.ec.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T00:00:00Z,2024-05-23T23:59:59Z,CN=taxation-customs.ec.europa.eu,taxation-customs.ec.europa.eu,,*.taxation-customs.ec.europa.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0353a786b9a37877cb907e12f98a2330,0e3840a76ed2a27129bf1aa61c2e37edb5b88b9e3101940d0f463004b6f0c66b,ctls,taxation-customs.ec.europa.eu,443,https://taxation-customs.ec.europa.eu:443,https,,text/html,GET,18.66.112.82,/,707134814,2600:9000:223f:5e00:11:a43a:cac0:93a1,153,False,,https://taxation-customs.ec.europa.eu/select-language?destination=/node/1,PHP,True,cloudfront,True,,,,
te-lot4.cordis.europa.eu,403 Forbidden,403,146,te-lot4.cordis.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-01T08:01:20Z,2023-06-30T08:01:19Z,CN=*.ops.iisahost.net,*.ops.iisahost.net,,*.ops.iisahost.net,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf3234b8f8f8a3dca2f57afc11df61a6,d433d3cec240e24d20a570d75fde5042a9de3862726e035ff5add69566773458,ctls,te-lot4.cordis.europa.eu,443,https://te-lot4.cordis.europa.eu:443,https,nginx,text/html,GET,185.3.44.9,/,-1561873722,185.3.44.9,8,False,,,Nginx,True,,,True,,,
ted.europa.eu,Place of performance (Map) - TED Tenders Electronic Daily,200,35681,ted.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-08T11:21:04Z,2024-01-09T11:21:03Z,"CN=ted.europa.eu, O=Publications Office of the European Union, L=Luxembourg, ST=Luxembourg, C=LU",ted.europa.eu,Publications Office of the European Union,mail2.ted.europa.eu,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6b081dde78ea3ba77409a9c0bab33ba2,5a623830eb7a47ea016395606220409581e808b6eb0b8b7cfcbb4847d0f0c6b7,ctls,ted.europa.eu,443,https://ted.europa.eu:443,https,Apache,text/html,GET,212.129.12.202,/,-1143517682,212.129.12.201,1875,False,,https://ted.europa.eu/TED/browse/browseByMap.do,Java,,,,,,,
tedcvs.acceptance.ted.europa.eu,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,80,http://tedcvs.acceptance.ted.europa.eu:80,http,CloudFront,text/html,GET,13.32.99.89,/,-1760684330,13.32.99.55,20,False,,,Amazon Web Services,,cloudfront,True,,,,
tedmon.acceptance.ted.europa.eu,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,80,http://tedmon.acceptance.ted.europa.eu:80,http,CloudFront,text/html,GET,18.66.147.47,/,-1773461927,18.66.147.113,20,False,,,Amazon Web Services,,cloudfront,True,,,,
tedvie.acceptance.ted.europa.eu,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,80,http://tedvie.acceptance.ted.europa.eu:80,http,CloudFront,text/html,GET,52.222.214.118,/,-2049505474,52.222.214.70,20,False,,,Amazon Web Services,,cloudfront,True,,,,
tendering.consilium.europa.eu,Just a moment...,403,7224,www.consilium.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-01-22T23:59:59Z,"CN=consilium.europa.eu, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",consilium.europa.eu,"Cloudflare, Inc.",*.prado.consilium.europa.eu,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",481abbac5cd5a119436b9afdf20ff047,8f32e03347a29a7e3f837202cdaf7a8f211eb1aa2c9c30c9f74f9a3755076384,ctls,www.consilium.europa.eu,443,https://tendering.consilium.europa.eu:443,https,cloudflare,text/html,GET,104.16.93.21,/,582177766,2606:4700::6810:5e15,87,False,,https://www.consilium.europa.eu/en/general-secretariat/public-procurement/,Cloudflare Bot Management,True,cloudflare,True,,,,
tessy.ecdc.europa.eu,Home Realm Discovery,200,130255,zfs.ecdc.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-14T07:55:44Z,2023-08-15T07:55:43Z,"CN=*.ecdc.europa.eu, O=ECDC, L=Solna, ST=Stockholm, C=SE",*.ecdc.europa.eu,ECDC,ecdc.europa.eu,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ae342ed86a110af9a2778f8a2badef66,b41c04381e9c23450651922bab837c63b90f475df8bdeb53c9daaaa744324024,ctls,zfs.ecdc.europa.eu,443,https://tessy.ecdc.europa.eu:443,https,,text/html,GET,88.131.255.68,/,1631801191,88.131.255.68,1219,False,,https://zfs.ecdc.europa.eu/adfs/ls/?wa=wsignin1.0&wtrealm=https%3a%2f%2ftessy.ecdc.europa.eu%2fTessyWeb%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252fTessyWeb%252f&wct=2023-05-12T20%3a09%3a22Z,HSTS,True,,,,,,
test-echemportal.echa.europa.eu,eChemPortal - Home,200,869,test-echemportal.echa.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T08:47:41Z,2023-11-14T08:47:41Z,"CN=*.echa.europa.eu, O=European Chemicals Agency, L=HELSINKI, C=FI",*.echa.europa.eu,European Chemicals Agency,echa.europa.eu,"CN=Telia Server CA v3, O=Telia Finland Oyj, C=FI",Telia Server CA v3,Telia Finland Oyj,8d531d9fe956169a6672a1217e32219c,86b5756e2248b77f8d59b12272c709668441646be02daab8fa165029d68109ce,ctls,test-echemportal.echa.europa.eu,443,https://test-echemportal.echa.europa.eu:443,https,Server,text/html,GET,194.187.232.161,/,-297069493,194.187.232.161,17,False,,https://test-echemportal.echa.europa.eu/echemportal/,,True,,,,,,
test-eguides.osha.europa.eu,E-guides e-tools - EU-OSHA,200,7984,test-eguides.osha.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-09T15:09:09Z,2023-06-07T15:09:08Z,CN=test-eguides.osha.europa.eu,test-eguides.osha.europa.eu,,test-eguides.osha.europa.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,845b8a715fd92a681a5aa69be1815714,c8779e87eb239b3c89d036577b829829b5082fbccbef01ee061e958b5d497617,ctls,test-eguides.osha.europa.eu,443,https://test-eguides.osha.europa.eu:443,https,nginx,text/html,GET,212.81.134.167,/,-271870208,212.81.134.167,132,False,https:,,Nginx,,,,,,,
test-env.ecs.echa.europa.eu,ECHA Cloud Services - Home page,200,1991,test-env.ecs.echa.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T11:56:43Z,2024-01-09T11:56:43Z,"CN=*.ecs.echa.europa.eu, O=European Chemicals Agency, L=HELSINKI, C=FI",*.ecs.echa.europa.eu,European Chemicals Agency,ecs.echa.europa.eu,"CN=Telia Server CA v3, O=Telia Finland Oyj, C=FI",Telia Server CA v3,Telia Finland Oyj,e20918cf7d8d591ea96f763d27b47c75,ca71c4b9d2f6dfb2c37f9840740ed8a3a0a9f4671ae9e396f141a064b748ee14,ctls,test-env.ecs.echa.europa.eu,443,https://test-env.ecs.echa.europa.eu:443,https,,text/html,GET,194.187.232.200,/,1308395390,194.187.232.200,61,False,,https://test-env.ecs.echa.europa.eu/cloud/home.html,HSTS,True,,,,,,
test.cordis.europa.eu,Sign in to CORDIS,200,5079,auth.cordis.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T07:58:29Z,2023-07-30T07:58:28Z,CN=auth.cordis.europa.eu,auth.cordis.europa.eu,,auth.cordis.europa.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,24846fd41fce7f34ed7bce1fe0527974,7c70dcc7128ece27c009e6a1e216db00a13615ac1b9f8f4c6ae44a74855dc00d,ctls,auth.cordis.europa.eu,443,https://test.cordis.europa.eu:443,https,,text/html,GET,185.3.44.9,/,39541545,185.3.44.9,104,False,https://www.google.com,https://auth.cordis.europa.eu/auth/realms/cordis/protocol/openid-connect/auth?scope=openid%20email%20profile%20roles&client_id=test&state=19f1f88b8ca071c55d07405dcd70661f&nonce=fe9f6316f03915842d16033de0c2c50a&redirect_uri=https%3A%2F%2Ftest.cordis.europa.eu%2Ftest-me%2Fredir&response_type=code,HSTS,,,,,,,
test.osha.europa.eu,"European Agency for Safety & Health at Work - Information, statistics, legislation and risk assessment tools.",200,123670,test.osha.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-30T07:26:05Z,2023-10-01T07:26:04Z,"CN=*.osha.europa.eu, O=European Agency for Safety and Health at Work, L=Bilbao, ST=Bizkaia, C=ES",*.osha.europa.eu,European Agency for Safety and Health at Work,osha.europa.eu,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a8ae0f3f7f117c6593b245d51efce782,fef24c93051169684e776dafade181f53e0a993f1773069ff731cd824aec8b06,ctls,test.osha.europa.eu,443,https://test.osha.europa.eu:443,https,nginx/1.22.1,text/html,GET,194.30.99.218,/,1506877856,194.30.99.218,3159,False,www.gstatic.com,https://test.osha.europa.eu/en,Varnish,True,,,,,,
test.webanalytics.publications.europa.eu,Log in to test_webanalytics,400,1650,keycloak.mainstrat.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-26T00:00:00Z,2024-01-17T23:59:59Z,CN=*.mainstrat.com,*.mainstrat.com,,mainstrat.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",8b1252a2f01a98f3ba4a97f11a6a5c3a,9bf643e13463fd08c41ce5c5395ff2f17c99e3e9f2acb6bde1e41f1dcdc3dfe2,ctls,keycloak.mainstrat.com,443,https://test.webanalytics.publications.europa.eu:443,https,nginx,text/html,GET,194.30.12.89,/,1420952262,194.30.12.89,43,False,,https://keycloak.mainstrat.com/auth/realms/test_webanalytics/broker/saml/login?session_code=QBKdte_tkurf0gZnM_3OMqTi4eMdCLXKvndn3bZK2eg&client_id=Nginx&tab_id=XVqqmg-4_JA,Nginx,True,,,,,,
test2.cordis.europa.eu,Sign in to CORDIS,200,5032,auth.cordis.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T07:58:29Z,2023-07-30T07:58:28Z,CN=auth.cordis.europa.eu,auth.cordis.europa.eu,,auth.cordis.europa.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,24846fd41fce7f34ed7bce1fe0527974,7c70dcc7128ece27c009e6a1e216db00a13615ac1b9f8f4c6ae44a74855dc00d,ctls,auth.cordis.europa.eu,443,https://test2.cordis.europa.eu:443,https,,text/html,GET,185.3.44.9,/,-624128692,185.3.44.9,104,False,https://www.google.com,https://auth.cordis.europa.eu/auth/realms/cordis/protocol/openid-connect/auth?scope=openid%20email%20profile%20roles&client_id=test2&state=e5857b4c0fa8fbeeec87b0fe022316bf&nonce=7b33cb4979babc37eab4fd222edde89c&redirect_uri=https%3A%2F%2Ftest2.cordis.europa.eu%2Ftest-me%2Fredir&response_type=code,HSTS,,,,,,,
testd10-oira.osha.europa.eu,Online interactive Risk Assessment |,200,90126,testd10-oira.osha.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-15T19:46:10Z,2023-06-13T19:46:09Z,CN=testd10-oira.osha.europa.eu,testd10-oira.osha.europa.eu,,testd10-oira.osha.europa.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ce18558562625ef0be4e740de0245fa,a0983c37f8a00fe1f120ababb368000868cd14e52bc9fe992844727d857ae00e,ctls,testd10-oira.osha.europa.eu,443,https://testd10-oira.osha.europa.eu:443,https,nginx,text/html,GET,194.30.13.41,/,1494302000,194.30.13.41,1381,False,https:,https://testd10-oira.osha.europa.eu/en,Typekit,,,,,,,
text-analytics.echa.europa.eu,ECHA VPN Portal,200,6679,vpn.echa.europa.eu,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-11-14T08:47:41Z,2023-11-14T08:47:41Z,"CN=*.echa.europa.eu, O=European Chemicals Agency, L=HELSINKI, C=FI",*.echa.europa.eu,European Chemicals Agency,echa.europa.eu,"CN=Telia Server CA v3, O=Telia Finland Oyj, C=FI",Telia Server CA v3,Telia Finland Oyj,8d531d9fe956169a6672a1217e32219c,86b5756e2248b77f8d59b12272c709668441646be02daab8fa165029d68109ce,ctls,vpn.echa.europa.eu,443,https://text-analytics.echa.europa.eu:443,https,,text/html,GET,194.187.232.40,/,446175355,194.187.232.40,139,False,,https://vpn.echa.europa.eu/dana-na/auth/url_mq8oNcdGef4DImnp/welcome.cgi,HSTS,True,,,,,,
tgateway.ema.europa.eu,,500,59,tgateway.ema.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-29T00:00:00Z,2023-09-29T23:59:59Z,"CN=tgateway.ema.europa.eu, O=European Medicines Agency, L=Amsterdam, C=NL",tgateway.ema.europa.eu,European Medicines Agency,tgateway.ema.europa.eu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c7b8779c95ae15ae2ce2b8cdd07aaa5a,527d2b72b621fe93639899ac193c5678a11774bc2504e1a9cc3d3ee466c5339b,ctls,tgateway.ema.europa.eu,443,https://tgateway.ema.europa.eu:443,https,,text/html,GET,195.144.18.213,/,-1553538376,195.144.18.213,1,False,,,,,,,,,,
time.echa.europa.eu,,200,1808,time.echa.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T08:47:41Z,2023-11-14T08:47:41Z,"CN=*.echa.europa.eu, O=European Chemicals Agency, L=HELSINKI, C=FI",*.echa.europa.eu,European Chemicals Agency,echa.europa.eu,"CN=Telia Server CA v3, O=Telia Finland Oyj, C=FI",Telia Server CA v3,Telia Finland Oyj,8d531d9fe956169a6672a1217e32219c,86b5756e2248b77f8d59b12272c709668441646be02daab8fa165029d68109ce,ctls,time.echa.europa.eu,443,https://time.echa.europa.eu:443,https,,text/html,GET,194.187.232.221,/,-2113408924,194.187.232.221,40,False,URL=../pshrtime/signon.html,,,True,,,,,,
tol.cedefop.europa.eu,IN-SERVICE TRAINING - Application Form,200,1947,tol.cedefop.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-04-11T17:06:10Z,2023-04-11T17:06:10Z,"CN=tol.cedefop.europa.eu, O=European Centre for the Development of Vocational Training, L=Thessaloniki, C=GR",tol.cedefop.europa.eu,European Centre for the Development of Vocational Training,tol.cedefop.europa.eu,"CN=CEDEFOP TLS RSA SubCA R1, O=Hellenic Academic and Research Institutions CA, C=GR",CEDEFOP TLS RSA SubCA R1,Hellenic Academic and Research Institutions CA,a6d0b9d004dba84d12cbfb2ca9f775cb,fb620ead87d067d58bb05af0ac1b8327c7a084820aabcc80b096c62d2cdd73de,ctls,tol.cedefop.europa.eu,443,https://tol.cedefop.europa.eu:443,https,Web Server,text/html,GET,194.26.23.34,/,1631801191,194.26.23.34,67,False,,,,,,,,True,,
tools.eba.europa.eu,,404,215,tools.eba.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-13T18:07:02Z,2024-01-14T13:41:21Z,"CN=eportal.eba.europa.eu, O=European Banking Authority (EBA), L=Paris, ST=Île-de-France, C=FR",eportal.eba.europa.eu,European Banking Authority (EBA),eba.europa.eu,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,67b0398a9504c7c3e6aac61c2f32173a,d3658486ada4b362c36faa39ef2dcaadd97a23067cbfc2696d072cce6c239059,ctls,tools.eba.europa.eu,443,https://tools.eba.europa.eu:443,https,nginx,application/xml,GET,20.76.100.0,/,168612027,20.76.100.0,3,False,,,Nginx,,,,,,,
trade.ec.europa.eu,Trade - European Commission,200,9242,trade.ec.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-05-31T12:31:07Z,2023-07-02T12:31:06Z,"CN=*.ec.europa.eu, O=European Commission, L=Brussels, ST=Brussels-Capital Region, C=BE",*.ec.europa.eu,European Commission,ec.europa.eu,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f651b96da429c16f3ac23102facca952,c8b068586b6b4aae31abf213ea7c815e55988ac2010f3c94496884c6c2181114,ctls,trade.ec.europa.eu,443,https://trade.ec.europa.eu:443,https,Europa,text/html,GET,147.67.210.30,/,-1840324437,2a01:7080:14:100::666:30,202,False,,,HSTS,True,,,,,,
traineeships.ec.europa.eu,Homepage | Traineeships,200,82585,traineeships.ec.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-23T00:00:00Z,2024-05-20T23:59:59Z,CN=traineeships.ec.europa.eu,traineeships.ec.europa.eu,,*.traineeships.ec.europa.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b5ca42abf0743bf4246e64af5b73d407,d2c2ffe97df050657f4a894788f84cc1ee2ee48912e17ff90268cc88151a2a0e,ctls,traineeships.ec.europa.eu,443,https://traineeships.ec.europa.eu:443,https,,text/html,GET,13.32.27.108,/,-780928015,2600:9000:211e:8e00:f:d12c:4e00:93a1,1500,False,,,PHP,True,cloudfront,True,,,,
training.easo.europa.eu,EUAA - Learning Management System,200,96404,training.euaa.europa.eu,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T11:19:24Z,2023-07-27T11:29:00Z,"CN=*.euaa.europa.eu, O=European Union Agency for Asylum, L=Valletta, ST=Valletta, C=MT",*.euaa.europa.eu,European Union Agency for Asylum,easo.europa.eu,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,3c5b908c734162f4461379593fd6aa5d,e79d0073b14601c8494d4fe568e20da2531991a6f928a10666ad21ab1b51b4a7,ctls,training.euaa.europa.eu,443,https://training.easo.europa.eu:443,https,Apache,text/html,GET,52.169.73.236,/,-780928015,52.169.73.236,1636,False,training.euaa.europa.eu,https://training.euaa.europa.eu/lms/,jQuery,True,azure,True,,,,
training.efca.europa.eu,European Fisheries Control Agency e-learning platform: Log in to the site,200,46765,training.efca.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=training.efca.europa.eu, O=European Fisheries Control Agency, ST=Pontevedra, C=ES",training.efca.europa.eu,European Fisheries Control Agency,www.training.efca.europa.eu,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,ebe1c30ae09c4cf7c31a702788849e3f,bf2d240818ddd155a93aaa7c89cce792d6a34b55a5a20a6b5f91afb5cf01d404,ctls,training.efca.europa.eu,443,https://training.efca.europa.eu:443,https,Apache/2.4.54 () PHP/7.4.33,text/html,GET,13.32.121.71,/,-780928015,2600:9000:236e:4400:d:db:7540:93a1,583,False,,https://training.efca.europa.eu/login/index.php,PHP:7.4.33,,cloudfront,True,,,,
training.euaa.europa.eu,EUAA - Learning Management System,200,96396,training.euaa.europa.eu,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-27T11:19:24Z,2023-07-27T11:29:00Z,"CN=*.euaa.europa.eu, O=European Union Agency for Asylum, L=Valletta, ST=Valletta, C=MT",*.euaa.europa.eu,European Union Agency for Asylum,easo.europa.eu,"CN=QuoVadis Europe SSL CA G2, O=QuoVadis Trustlink B.V., C=NL",QuoVadis Europe SSL CA G2,QuoVadis Trustlink B.V.,3c5b908c734162f4461379593fd6aa5d,e79d0073b14601c8494d4fe568e20da2531991a6f928a10666ad21ab1b51b4a7,ctls,training.euaa.europa.eu,443,https://training.euaa.europa.eu:443,https,Apache,text/html,GET,20.223.35.221,/,-780928015,20.223.35.221,1636,False,training.easo.europa.eu,https://training.euaa.europa.eu/lms/,jQuery,True,,,,,,
transport.ec.europa.eu,Language selection | Mobility and Transport,200,8465,transport.ec.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=transport.ec.europa.eu,transport.ec.europa.eu,,*.transport.ec.europa.eu,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e3d3dc448b2835dbd6b69ee08370371a,9aac6e6032a46f4a3b9530ecc70a0f1ca9935cdd89426ffb5370ba355efe3285,ctls,transport.ec.europa.eu,443,https://transport.ec.europa.eu:443,https,,text/html,GET,13.32.121.104,/,1369229009,2600:9000:2240:200:d:d88d:38c0:93a1,153,False,,https://transport.ec.europa.eu/select-language?destination=/node/1,PHP,True,cloudfront,True,,,,
trimis.ec.europa.eu,Welcome to TRIMIS | TRIMIS,200,68337,trimis.ec.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-20T08:37:18Z,2023-06-18T08:37:17Z,CN=trimis.ec.europa.eu,trimis.ec.europa.eu,,trimis.ec.europa.eu,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8ea1fa0ec7274e424d44ca43c6148045,d0f2873cdc28189aed01b588bff8d3f39816212cddc53e6283f98981a31180f8,ctls,trimis.ec.europa.eu,443,https://trimis.ec.europa.eu:443,https,Apache,text/html,GET,139.191.207.52,/,-1294482564,139.191.207.52,1557,False,fonts.googleapis.com,,PHP,,,,,,,
tvnewsroom.consilium.europa.eu,Council of EU - Newsroom,200,1560,newsroom.consilium.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-23T00:00:00Z,2024-01-22T23:59:59Z,"CN=consilium.europa.eu, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",consilium.europa.eu,"Cloudflare, Inc.",*.prado.consilium.europa.eu,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",481abbac5cd5a119436b9afdf20ff047,8f32e03347a29a7e3f837202cdaf7a8f211eb1aa2c9c30c9f74f9a3755076384,ctls,newsroom.consilium.europa.eu,443,https://tvnewsroom.consilium.europa.eu:443,https,cloudflare,text/html,GET,104.16.94.21,/,-1367655524,2606:4700::6810:5e15,30,False,,https://newsroom.consilium.europa.eu/,HSTS,True,cloudflare,True,,,,
tw2.consilium.europa.eu,VMware Horizon,200,6687,tw2.consilium.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-09T00:00:00Z,2024-02-28T23:59:59Z,"CN=tw2.consilium.europa.eu, O=Council of the European Union, L=Bruxelles, C=BE",tw2.consilium.europa.eu,Council of the European Union,vdi2.consilium.europa.eu,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e4133bfc43c668decc46c8838f855512,1ed57dee3ddc04166038c6adc7a09e053677c8b38f2f5684bdeb57013debd877,ctls,tw2.consilium.europa.eu,443,https://tw2.consilium.europa.eu:443,https,,text/html,GET,170.255.252.32,/,1274734426,170.255.252.32,106,False,,https://tw2.consilium.europa.eu/?includeNativeClientLaunch=true,Java,,,,,,,
uat-dashboards.esm.europa.eu,,200,1586,uat-dashboards.esm.europa.eu,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,2023-11-05T23:59:59Z,CN=uat-dashboards.esm.europa.eu,uat-dashboards.esm.europa.eu,,uat-dashboards.esm.europa.eu,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",a97da79861b349cfe03db3020c46b133,0b541fb483107a6974503edf353794496323154a1850a52deae46c797fc4213b,ctls,uat-dashboards.esm.europa.eu,443,https://uat-dashboards.esm.europa.eu:443,https,Tableau,text/html,GET,52.213.56.67,/,-1441956789,108.128.100.126,14,False,https://api.mapbox.com,,HSTS,,,,,,,
uat.een.ec.europa.eu,Enterprise Europe Network,200,35018,uat.een.ec.europa.eu,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-05-15T23:59:59Z,CN=een.ec.europa.eu,een.ec.europa.eu,,*.een.ec.europa.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6a9046be1d27ec91bb81888d57e5b90f,d7fd8532c6491bd02f0f64b0e174ac4032acff249fb9c22e11d8e0e8bf2d1e0c,ctls,uat.een.ec.europa.eu,443,https://uat.een.ec.europa.eu:443,https,Apache/2.4.54 (Debian),text/html,GET,13.224.189.49,/,1737872359,2600:9000:20eb:8800:9:c84d:3980:93a1,502,False,,,PHP,True,cloudfront,True,,,,
