input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,webserver,final_url,tech_,cdn_name,cdn,tls_self_signed,tls_expired,location
resourcephs.vmall.com,,403,263,AS6878,AS6878,DE,80.158.84.0/23,resourcephs.vmall.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-07-27T09:10:39Z,2023-08-28T09:10:38Z,"CN=dnkeeper.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",dnkeeper.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9796e74047aa711eb7c3bb9847d35786,a3fc9286cc8a3b90b0bacf82d143abc404b4816e803b54311e02f5ca491a0b02,True,ctls,resourcephs.vmall.com,443,https://resourcephs.vmall.com:443,https,application/xml,GET,80.158.80.126,/,-1553717574,80.158.80.126,1,False,,elb,,Amazon Web Services,,,,,
resourcephs3.vmall.com,,403,263,AS6878,AS6878,DE,80.158.84.0/23,resourcephs3.vmall.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2022-07-27T09:10:39Z,2023-08-28T09:10:38Z,"CN=dnkeeper.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",dnkeeper.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9796e74047aa711eb7c3bb9847d35786,a3fc9286cc8a3b90b0bacf82d143abc404b4816e803b54311e02f5ca491a0b02,True,ctls,resourcephs3.vmall.com,443,https://resourcephs3.vmall.com:443,https,application/xml,GET,80.158.80.126,/,-1553717574,80.158.80.126,1,False,,elb,,Amazon Web Services,,,,,
rights-drcn.himovie.hicloud.com,403 Forbidden,403,150,AS23724,"CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation",CN,49.4.32.0/20,rights-drcn.himovie.hicloud.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2022-06-22T01:10:55Z,2023-07-24T01:10:54Z,"CN=videocontent-drcn.himovie.hicloud.com, O=Huawei Software Technologies Co.\, Ltd., OU=Cloud Platform GLOBAL Dept, L=Nanjing, ST=Jiangsu, C=CN",videocontent-drcn.himovie.hicloud.com,"Huawei Software Technologies Co., Ltd.",*.video.cloud.huawei.com.au,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e27d28459cec846229a7a74fd7d891f2,7ba608bc0d481480813beeee1c538306a2f3a426e0b9e7e7f2b8fab4342be407,True,ctls,rights-drcn.himovie.hicloud.com,443,https://rights-drcn.himovie.hicloud.com:443,https,text/html,GET,49.4.42.14,/,-1179026472,49.4.20.130,8,False,,elb,,,,,,,
rms.huawei.com,Welcome to nginx!,200,615,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,,80,http://rms.huawei.com:80,http,text/html,GET,121.37.53.171,/,-253321811,121.37.53.171,24,False,,nginx/1.22.1,,Nginx:1.22.1,,,,,
ru.devecostudio.huawei.com,HUAWEI DevEco Service,200,812,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.208.0/23,ru.devecostudio.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-10-09T02:01:02Z,2023-11-10T02:01:01Z,"CN=devecostudio.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",devecostudio.huawei.com,"Huawei Software Technologies Co., Ltd.",*.repo.harmonyos.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e718be9ba61d60ed988fabc558eb2b17,fbb814f73c85f0f902bc28b2d9076da98dad1920a1f3946b7636295fedd0c8e0,True,ctls,ru.devecostudio.huawei.com,443,https://ru.devecostudio.huawei.com:443,https,text/html,GET,159.138.205.154,/,-677019278,159.138.205.154,1,False,,elb,,,,,,,
ru.huaweicloud.com,502 Bad Gateway,502,568,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.208.0/23,ru.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-02-14T03:41:06Z,2024-03-17T03:41:05Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b49e2bf6e7781a48cdf63c3b0f2153b6,1fa3e43d9a085da988b22b4ab7ad222720188117b3b25fc10168ae5da52506ee,True,ctls,ru.huaweicloud.com,443,https://ru.huaweicloud.com:443,https,text/html,GET,159.138.195.53,/,-2146279613,159.138.195.53,14,False,,Web Server,,,,,,,
sa-brazil-1-console.huaweicloud.com,,200,1005,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,console-intl.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-14T03:41:06Z,2024-03-17T03:41:05Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b49e2bf6e7781a48cdf63c3b0f2153b6,1fa3e43d9a085da988b22b4ab7ad222720188117b3b25fc10168ae5da52506ee,True,ctls,console-intl.huaweicloud.com,443,https://sa-brazil-1-console.huaweicloud.com:443,https,text/html,GET,119.8.132.235,/,-1526421427,119.8.132.235,1,False,,CloudWAF,https://console-intl.huaweicloud.com/console/,HSTS,,,,,
sale.vmall.com,403 Forbidden,403,150,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,sale.vmall.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-04-11T07:48:30Z,2023-05-13T07:48:29Z,"CN=*.vmall.com, O=华为技术有限公司, OU=IT, L=深圳, ST=广东, C=CN",*.vmall.com,华为技术有限公司,vmall.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,e9741d152f5f749ec7d4ee5e70c42db2,0a0fae0c9f6901b78fe2180969090df47df02c73118ead7084c5fdee24bdcbc6,True,ctls,sale.vmall.com,443,https://sale.vmall.com:443,https,text/html,GET,121.36.48.86,/,-884776764,121.36.48.86,8,False,,elb,,,,,,,
school.huaweicloud.com,,403,140,AS55990,HWCSNET Huawei Cloud Service data center,CN,43.254.0.0/22,school.huaweicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-05-20T08:11:24Z,2023-06-21T08:11:23Z,"CN=lab-desktop.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd, OU=CloudBU SRE Dept, L=Nanjing, ST=Jiangsu, C=CN",lab-desktop.huaweicloud.com,"Huawei Software Technologies Co., Ltd",lab.huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,fefd6baa02c59166e25f0ebd28da6b31,e13b9c87c39ee04b61aa718ce84a6781a43ac702cb83c7882cdb1794cd1f21de,,ctls,school.huaweicloud.com,443,https://school.huaweicloud.com:443,https,application/json,GET,43.254.0.94,/,-1565052577,43.254.0.94,2,False,,api-gateway,,,,,,,
sdk.huaweicloud.com,Invalid URL,400,208,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,sdk.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T03:06:13Z,2024-03-25T03:06:12Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c5b218104e3eaf52148df35f3fa26f77,dc583d84c7c531a4ae2645fbf7d1ee9a9d49363fc95e13d38a261bcf00ae0bab,True,ctls,sdk.huaweicloud.com,443,https://sdk.huaweicloud.com:443,https,text/html,GET,2.20.132.149,/,-300670921,2a02:26f0:ab00::5c7a:d76a,8,False,,AkamaiGHost,,,,,,,
sdkserver-dre.op.hicloud.com,Error,403,544,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,sdkserver-dre.op.hicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-06-29T06:24:38Z,2023-07-31T06:24:37Z,"CN=www.hicloud.com, O=Huawei Software Technologies Co.\, Ltd., OU=DCDN1 Cloud Platform CDNR Dept, L=Nanjing, ST=Jiangsu, C=CN",www.hicloud.com,"Huawei Software Technologies Co., Ltd.",hicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aadb220278c6f181cfc60ab94c951bde,210d68695729e17cd7d707611edc5978d33c842804fd208cd55303a409ff6ade,True,ctls,sdkserver-dre.op.hicloud.com,443,https://sdkserver-dre.op.hicloud.com:443,https,text/html,GET,23.213.161.216,/,-677019278,23.213.161.196,20,False,,elb,,,,,,,
sdkserver-drru.op.hicloud.com,Error,403,544,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.208.0/23,sdkserver-drru.op.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-08-08T08:18:12Z,2023-09-09T08:18:11Z,"CN=themefs-drcn.op.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",themefs-drcn.op.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.op.dbankcloud.cn,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,c825183061e7f53b1f3438b217485a8c,48bfe6f200ee1e308542b31453b1918e33c083cf5323319a8503249826f790d9,True,ctls,sdkserver-drru.op.hicloud.com,443,https://sdkserver-drru.op.hicloud.com:443,https,text/html,GET,159.138.200.58,/,-677019278,159.138.200.58,20,False,,elb,,,,,,,
sdkserver.op.hicloud.com,Error,403,544,AS23724,"CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation",CN,49.4.32.0/20,sdkserver.op.hicloud.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2022-08-08T08:19:14Z,2023-09-09T08:19:13Z,"CN=themefs-drcn.op.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",themefs-drcn.op.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.op.dbankcloud.cn,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,6a341a3ac1e723bb3daee6759a135f90,743a8271b6d2b54c35d586de409a13846a51c1ca92af500fff35ec983bdc6542,True,ctls,sdkserver.op.hicloud.com,443,https://sdkserver.op.hicloud.com:443,https,text/html,GET,49.4.34.255,/,-677019278,118.194.33.45,20,False,,elb,,,,,,,
search-drcn.dt.hicloud.com,Error,403,544,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.0.0/19,search-drcn.dt.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-07-21T03:06:45Z,2023-08-22T03:06:44Z,"CN=metrics1.data.hicloud.com, O=Huawei Software Technologies Co.\, Ltd., OU=Cloud Platform GLOBAL Dept, L=Nanjing, ST=Jiangsu, C=CN",metrics1.data.hicloud.com,"Huawei Software Technologies Co., Ltd.",*.dt.dbankcloud.ru,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b82c97b21625399e67b79c09b00fd34d,9ae868b47581731fa8410da5a2777413ea5c3286fb3d7693ec4de97c0a639513,True,ctls,search-drcn.dt.hicloud.com,443,https://search-drcn.dt.hicloud.com:443,https,text/html,GET,49.4.18.214,/,-677019278,49.4.37.18,20,False,,elb,,,,,,,
sec.huawei.com,,200,5793,AS134543,UNICOM-DONGGUAN-IDC China Unicom Guangdong IP network,CN,45.249.212.0/22,isecurity.huawei.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,,2022-08-18T00:00:00Z,2023-09-07T23:59:59Z,"CN=isecurity.huawei.com, O=北京华为数字技术有限公司, ST=北京市, C=CN",isecurity.huawei.com,北京华为数字技术有限公司,isecurity.huawei.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,848b9e4d2525975f0935464482256c21,a512c1f536e2907c65bfb5e34d45d38c96616c3a698c09bc47819c7c9941d29d,,ctls,isecurity.huawei.com,443,https://sec.huawei.com:443,https,text/html,GET,45.249.212.170,/,750988113,45.249.212.170,218,False,url=/sec/web/index.do,PAAS-WEB,https://isecurity.huawei.com/sec/,HSTS,,,,,
select.huaweicloud.com,云商店_SaaS商品_软件_硬件_建站服务_企业应用-华为云,200,222893,AS55990,HWCSNET Huawei Cloud Service data center,CN,43.254.0.0/22,marketplace.huaweicloud.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-14T03:41:06Z,2024-03-17T03:41:05Z,"CN=*.huaweicloud.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",*.huaweicloud.com,"Huawei Software Technologies Co., Ltd.",huaweicloud.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b49e2bf6e7781a48cdf63c3b0f2153b6,1fa3e43d9a085da988b22b4ab7ad222720188117b3b25fc10168ae5da52506ee,True,ctls,marketplace.huaweicloud.com,443,https://select.huaweicloud.com:443,https,text/html,GET,43.254.0.11,/,-993213697,43.254.0.11,3406,False,,Web Server,https://marketplace.huaweicloud.com/,,,,,,
selected.hicloud.com,Error,403,544,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,selected.hicloud.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,True,2022-08-04T06:53:18Z,2023-09-05T06:53:17Z,"CN=gtm-drcn.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",gtm-drcn.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,101243299036fa9de228fe18ff1d632f,cfd1dbfda6cc66e132610e4e01f57532e037a8a654498411a9a6d43c1f1d3aff,True,ctls,selected.hicloud.com,443,https://selected.hicloud.com:443,https,text/html,GET,117.78.15.55,/,-677019278,2407:c080:1400:61:786a:8d6d:1a78:7ef1,20,False,,elb,,,,,,,
servicebox-drcn.digixtalk.hicloud.com,Error,403,544,AS55990,HWCSNET Huawei Cloud Service data center,CN,49.4.0.0/19,servicebox-drcn.digixtalk.hicloud.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2022-05-27T07:30:47Z,2023-06-28T07:30:46Z,"CN=service-drcn.digixtalk.hicloud.com, O=Huawei Software Technologies Co.\, Ltd., OU=Cloud Platform GLOBAL Dept, L=Nanjing, ST=Jiangsu, C=CN",service-drcn.digixtalk.hicloud.com,"Huawei Software Technologies Co., Ltd.",*.digixtalk.dbankcloud.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,b09ec0b17a7a99a24d238d3e974d52ae,8b8ce5d8d026f6e02d370f6727750d92546dec9384f4cbe0d955428b2d9b8249,True,ctls,servicebox-drcn.digixtalk.hicloud.com,443,https://servicebox-drcn.digixtalk.hicloud.com:443,https,text/html,GET,49.4.18.135,/,-677019278,49.4.34.7,20,False,,elb,,,,,,,
servicesupport1.hicloud.com,Error,403,544,AS23724,"CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation",CN,49.4.32.0/20,servicesupport1.hicloud.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,True,2022-08-04T06:53:18Z,2023-09-05T06:53:17Z,"CN=gtm-drcn.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",gtm-drcn.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,101243299036fa9de228fe18ff1d632f,cfd1dbfda6cc66e132610e4e01f57532e037a8a654498411a9a6d43c1f1d3aff,True,ctls,servicesupport1.hicloud.com,443,https://servicesupport1.hicloud.com:443,https,text/html,GET,49.4.40.97,/,-677019278,49.4.19.108,20,False,,elb,,,,,,,
servicesupport2.hicloud.com,404 Not Found,404,552,AS6878,AS6878,DE,80.158.4.0/22,servicesupport2.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-07-27T09:10:39Z,2023-08-28T09:10:38Z,"CN=dnkeeper.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",dnkeeper.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9796e74047aa711eb7c3bb9847d35786,a3fc9286cc8a3b90b0bacf82d143abc404b4816e803b54311e02f5ca491a0b02,True,ctls,servicesupport2.hicloud.com,443,https://servicesupport2.hicloud.com:443,https,text/html,GET,80.158.5.25,/,1114301902,80.158.5.25,14,False,,elb,,,,,,,
servicesupport3.hicloud.com,Error,200,544,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.114.0/24,servicesupport3.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-07-27T09:10:39Z,2023-08-28T09:10:38Z,"CN=dnkeeper.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",dnkeeper.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9796e74047aa711eb7c3bb9847d35786,a3fc9286cc8a3b90b0bacf82d143abc404b4816e803b54311e02f5ca491a0b02,True,ctls,servicesupport3.hicloud.com,443,https://servicesupport3.hicloud.com:443,https,text/html,GET,159.138.83.134,/,-677019278,159.138.83.134,20,False,,elb,,,,,,,
serviceturbo-cloud.huawei.com,Enterprise STM,200,12436,AS206798,UK-HUAWEI,GB,185.176.78.0/24,serviceturbo-cloud.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-31T00:00:00Z,2024-03-30T23:59:59Z,"CN=serviceturbo-cloud.huawei.com, O=华为技术有限公司, L=深圳市, ST=广东省, C=CN",serviceturbo-cloud.huawei.com,华为技术有限公司,ru.serviceturbo-cloud.huawei.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,27fe0d71c32187d352d598314484ea43,c6c7130d00050cb0615cf0c20766cbf6c1e5a71d26bb37531d864156db1f80b8,,ctls,serviceturbo-cloud.huawei.com,443,https://serviceturbo-cloud.huawei.com:443,https,text/html,GET,185.176.78.228,/,-1840324437,185.176.78.228,239,False,*.huawei.com,,,HSTS,,,,,
setting.hicloud.com,,404,23,AS6878,AS6878,DE,80.158.32.0/19,setting.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,setting.hicloud.com,443,https://setting.hicloud.com:443,https,application/json,GET,80.158.19.153,/,631524574,80.158.38.94,1,False,,elb,,,,,,,
setting1.hicloud.com,Error,502,544,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,setting1.hicloud.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,True,2022-08-04T06:53:18Z,2023-09-05T06:53:17Z,"CN=gtm-drcn.platform.dbankcloud.cn, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",gtm-drcn.platform.dbankcloud.cn,"Huawei Software Technologies Co., Ltd.",*.dbank.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,101243299036fa9de228fe18ff1d632f,cfd1dbfda6cc66e132610e4e01f57532e037a8a654498411a9a6d43c1f1d3aff,True,ctls,setting1.hicloud.com,443,https://setting1.hicloud.com:443,https,text/html,GET,118.194.33.64,/,-677019278,2407:c080:1400:32:c517:b69d:f044:6026,20,False,,elb,,,,,,,
setting7.hicloud.com,,404,23,AS6878,AS6878,DE,80.158.32.0/19,setting7.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,setting7.hicloud.com,443,https://setting7.hicloud.com:443,https,application/json,GET,80.158.38.94,/,631524574,80.158.19.153,1,False,,elb,,,,,,,
setting8.hicloud.com,,404,23,AS136907,HWCLOUDS-AS-AP HUAWEI CLOUDS,HK,159.138.208.0/23,setting8.hicloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2022-08-16T01:36:02Z,2023-09-16T08:36:07Z,"CN=id.cloud.huawei.com, O=Huawei Software Technologies Co.\, Ltd., L=Nanjing, ST=Jiangsu, C=CN",id.cloud.huawei.com,"Huawei Software Technologies Co., Ltd.",*.huawei.com.cn,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dab96f72684ada66a92d1c26fd2bb784,1db68a68dd70de12fbefa008d71decc4114502030a69a0c3efe7feb8c78f01d7,True,ctls,setting8.hicloud.com,443,https://setting8.hicloud.com:443,https,application/json,GET,159.138.207.43,/,631524574,159.138.207.43,1,False,,elb,,,,,,,
sg.naas.huaweicloud.com,,200,305,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,,,80,http://sg.naas.huaweicloud.com:80,http,,GET,119.8.184.21,/,394667813,119.8.184.21,8,False,,,,,,,,,
sg.nebula-collector.huawei.com,404 Not Found,404,535,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,sg.nebula-collector.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-16T02:09:57Z,2024-03-26T02:34:57Z,"CN=sg.nebula-collector.huawei.com, O=Huawei Technologies Co.\, Ltd, L=Shenzhen, ST=Guangdong, C=CN",sg.nebula-collector.huawei.com,"Huawei Technologies Co., Ltd",sg.nebula-collector.huawei.com,"CN=Actalis Organization Validated Server CA G3, O=Actalis S.p.A., L=Ponte San Pietro, ST=Bergamo, C=IT",Actalis Organization Validated Server CA G3,Actalis S.p.A.,96aaa108a8b998eb9c321133dcb2bc40,d7d4e894223d7f5f8035e6e5e3fe10b86e5fccd0255598e0c88acdc249144667,,ctls,sg.nebula-collector.huawei.com,443,https://sg.nebula-collector.huawei.com:443,https,text/html,GET,119.8.177.188,/,1456319370,119.8.177.188,11,False,,,,,,,,,
sg.venussaas.huawei.com,访问被拦截！,418,3312,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,sg.venussaas.huawei.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-03-02T00:00:00Z,2024-03-01T23:59:59Z,CN=sg.venussaas.huawei.com,sg.venussaas.huawei.com,,sg.venussaas.huawei.com,"CN=Encryption Everywhere DV TLS CA - G1, OU=www.digicert.com, O=DigiCert Inc, C=US",Encryption Everywhere DV TLS CA - G1,DigiCert Inc,768f1ec3a2b001fa7fe1cf1e011d7757,da9a5f39da96053daf67c338f9b7696f10a33856f1d777b0660b19cb4a619d79,,ctls,sg.venussaas.huawei.com,80,http://sg.venussaas.huawei.com:80,http,text/html,GET,123.60.238.167,/,-1992878341,116.205.146.141,2,False,,CloudWAF,https://sg.venussaas.huawei.com/,,,,,,
