input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_mismatched,final_url,tls_expired,csp_domains_,tls_self_signed,tls_emails_
sisedp.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sisedp.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:31:38Z,2024-05-19T15:31:37Z,"CN=*.edp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.edp.telenet.be,edp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2bd6c370a0234115ef121f3f93e5d430,e88870bef0723493b3c759680ece6cde0167bbea23a2169308208ba72fe18df6,ctls,sisedp.telenet.be,,443,https://sisedp.telenet.be:443,https,,text/html,GET,195.130.147.110,/,-1872029577,195.130.147.110,,1,False,,Telenet BV,True,,,,,,
sisint.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sisint.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:31:55Z,2024-05-19T15:31:54Z,"CN=*.int.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.int.telenet.be,int.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4d985344e89818a90b3d0baec8f26187,b012456b4f2ae7b13555bf6294f1109e3ba4fed224d7b3550e11bc26674e1e50,ctls,sisint.telenet.be,,443,https://sisint.telenet.be:443,https,,text/html,GET,195.130.147.107,/,-1872029577,195.130.147.107,,1,False,,Telenet BV,True,,,,,,
sismre.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sismre.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:36:31Z,2024-05-19T15:36:30Z,"CN=*.mre.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.mre.telenet.be,mre.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,31c0b892c806903fb5ce66763dd1eb3f,5977a9c5a785428a2f663d8c4573935c2c2347225265b7948b84c7c54686d804,ctls,sismre.telenet.be,,443,https://sismre.telenet.be:443,https,,text/html,GET,195.130.147.84,/,-1872029577,195.130.147.84,,1,False,,Telenet BV,True,,,,,,
sissup.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sissup.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:36:49Z,2024-05-19T15:36:48Z,"CN=*.sup.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.sup.telenet.be,sup.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dc5f1ab76298c9971c646de159886341,88219873d9694b67f5a7e31888d99c36e3d1a2e23f9a4039c46d6776c651c6ea,ctls,sissup.telenet.be,,443,https://sissup.telenet.be:443,https,,text/html,GET,195.130.147.108,/,-1872029577,195.130.147.108,,1,False,,Telenet BV,True,,,,,,
sistrg.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sistrg.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:41:23Z,2024-05-19T15:41:22Z,"CN=*.trg.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.trg.telenet.be,trg.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50ab56df4cd2ffc86aa7f87b25de19d4,08b86c0ce11bbdd59b0fbca321720219927a8aeb85e003c69b5b7de6d5260282,ctls,sistrg.telenet.be,,443,https://sistrg.telenet.be:443,https,,text/html,GET,195.130.147.104,/,-1872029577,195.130.147.104,,1,False,,Telenet BV,True,,,,,,
sisuat.telenet.be,,403,13,AS6848,TELENET-AS,BE,195.130.128.0/19,sisuat.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:41:41Z,2024-05-19T15:41:40Z,"CN=*.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.uat.telenet.be,uat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,06778d2d93f1088ce0c646c8d6249cc4,2fa889ecc48f443649c3069f403d2878a08316629380fc1ae730dfbcc5d66917,ctls,sisuat.telenet.be,,443,https://sisuat.telenet.be:443,https,,text/html,GET,195.130.147.105,/,-1872029577,195.130.147.105,,1,False,,Telenet BV,True,,,,,,
sitestaginstagilediscovidev.sa.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://sitestaginstagilediscovidev.sa.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
slovari.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://slovari.yelo.be:443,https,,text/html,GET,213.224.149.248,/,-833618195,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
smartflow.telenet.be,,500,5295,AS6848,TELENET-AS,BE,195.162.192.0/19,smartflow.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-09-09T05:03:36Z,2023-10-11T05:03:35Z,"CN=smartflow.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",smartflow.telenet.be,smartflow.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,620bb431441c50f02e4a13cc7dde6d97,1ae78929d0ac0acc69cb2511ac13365b106193cb860b6912dea31032ebe2d17e,ctls,smartflow.telenet.be,,443,https://smartflow.telenet.be:443,https,Microsoft-IIS/8.5,text/html,GET,195.162.223.218,/,-608680831,195.162.223.218,Windows Server,104,False,,Telenet BV,,,https://smartflow.telenet.be/login,,,,
smartvisitor.connect.telenet.be,Telenet Visitors,200,1403,AS8075,MICROSOFT-CORP-MSN-AS-BLOCK,US,40.68.0.0/14,smartvisitor.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-11T11:16:28Z,2024-02-12T11:16:27Z,"CN=smartvisitor.connect.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",smartvisitor.connect.telenet.be,vmis.prd.connect.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f9d81e53a7edc74b7d949292b315bb1c,66f92d1da703bdcbfa007fddddc98b82c3dfbb47cceddd78d95e4236676aee16,ctls,smartvisitor.connect.telenet.be,azure,443,https://smartvisitor.connect.telenet.be:443,https,,text/html,GET,40.68.35.112,/,115030018,40.68.35.112,Microsoft ASP.NET,13,False,True,Telenet BV,,,,,,,
smet.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://smet.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
smetrics.base.be,,200,,AS15224,OMNITURE,US,63.140.60.0/22,smetrics.base.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T12:38:59Z,2024-04-14T12:38:58Z,"CN=smetrics.base.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",smetrics.base.be,smetrics.base.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d3ae61be1ed78ac2a63784e6c3d4d78b,fe0eb74ce7757d6e94b04d67605b77e51de124d59704fb8c0aa6e8ca78426214,ctls,smetrics.base.be,,443,https://smetrics.base.be:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,HSTS,1,False,,Telenet BV,,,,,,,
smetrics.prd.base.be,,200,,AS15224,OMNITURE,US,63.140.60.0/22,smetrics.prd.base.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,smetrics.prd.base.be,,443,https://smetrics.prd.base.be:443,https,jag,,GET,63.140.62.160,/,1936786007,63.140.62.135,,1,False,,Adobe Systems Incorporated,True,True,,,,,
smetrics.prd.telenet.be,,200,,AS15224,OMNITURE,US,63.140.60.0/22,smetrics.prd.telenet.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-08T23:59:59Z,"CN=*.sc.omtrdc.net, O=Adobe Systems Incorporated, L=San Jose, ST=California, C=US",*.sc.omtrdc.net,sc.omtrdc.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5aea0482f5687fba1e7b20b2977a3e7a,1a773e957c8bb8819956df96b254fce6c3d34e51c3a7073ffe3ac7833bfc089f,ctls,smetrics.prd.telenet.be,,443,https://smetrics.prd.telenet.be:443,https,jag,,GET,63.140.62.164,/,1936786007,63.140.62.160,,1,False,,Adobe Systems Incorporated,True,True,,,,,
speedtest.dvp.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://speedtest.dvp.telenet.be:80,http,BigIP,,GET,213.224.233.3,/,-1840324437,2a02:1800:1e0:6003::f,F5 BigIP,1,False,,,,,,,,,
speedtest.edp.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://speedtest.edp.telenet.be:80,http,BigIP,,GET,213.224.233.2,/,-1840324437,2a02:1800:1e0:6003::8,F5 BigIP,1,False,,,,,,,,,
speedtest.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://speedtest.sup.telenet.be:80,http,BigIP,,GET,213.224.233.4,/,-1840324437,2a02:1800:1e0:6003::16,F5 BigIP,1,False,,,,,,,,,
speedtest.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://speedtest.trg.telenet.be:80,http,BigIP,,GET,213.224.233.193,/,-1840324437,2a02:1800:1e0:6000::1,F5 BigIP,1,False,,,,,,,,,
speedtest.uat.telenet.be,,403,,AS6848,TELENET-AS,BE,213.224.0.0/16,,,,,,,,,,,,,,,,,,,80,http://speedtest.uat.telenet.be:80,http,BigIP,,GET,213.224.233.129,/,-1840324437,2a02:1800:1e0:6002::1,F5 BigIP,1,False,,,,,,,,,
spike.telenet.be,404 Not Found,404,612,AS6848,TELENET-AS,BE,195.130.128.0/19,,,,,,,,,,,,,,,,,,,80,http://spike.telenet.be:80,http,Apache,text/html,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,,,,,,,,
sso.edp.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://sso.edp.telenet.be:80,http,BigIP,,GET,195.162.204.92,/,-1840324437,2a02:1800:1e1:6001::1,F5 BigIP,1,False,,,,,,,,,
sso.int.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://sso.int.telenet.be:80,http,BigIP,,GET,195.162.204.82,/,-1840324437,2a02:1800:1e1:6001::4,F5 BigIP,1,False,,,,,,,,,
sso.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://sso.sup.telenet.be:80,http,BigIP,,GET,195.162.204.81,/,-1840324437,2a02:1800:1e1:6001::3,F5 BigIP,1,False,,,,,,,,,
sso.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://sso.trg.telenet.be:80,http,BigIP,,GET,195.162.204.83,/,-1840324437,2a02:1800:1e1:6001::7,F5 BigIP,1,False,,,,,,,,,
sso.uat.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://sso.uat.telenet.be:80,http,BigIP,,GET,195.162.204.84,/,-1840324437,2a02:1800:1e1:6001::5,F5 BigIP,1,False,,,,,,,,,
staging.yelo.be,Telenet TV Yelo,200,19605,AS6848,TELENET-AS,BE,213.224.0.0/16,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,ctls,yelo.telenet.tv,,443,https://staging.yelo.be:443,https,,text/html,GET,213.224.149.248,/,,2a02:1800:100:4001::6:2,AngularJS,54,False,,Telenet BV,,,https://yelo.telenet.tv/,,,,
start2grow.be.apache53.cloud.telenet.be,Telenet parking page for hosting products,200,3209,AS42018,HOSTBASKET-BACKBONE,BE,85.255.200.0/21,start2grow.be.apache53.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-03T07:03:14Z,2024-04-03T07:03:13Z,"CN=apache53.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache53.cloud.telenet.be,apache53.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6a957ae639c000e423ddede3121d427a,3aaf6e04e113492300d7c94dcc68be389223c9b5119c745b35b6c74ee6350d91,ctls,start2grow.be.apache53.cloud.telenet.be,,443,https://start2grow.be.apache53.cloud.telenet.be:443,https,nginx,text/html,GET,85.255.199.22,/,190856733,85.255.199.22,Nginx,48,False,,Telenet BV,,True,,,,,
static-a.dvp.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-a.dvp.telenet.be:80,http,BigIP,,GET,195.162.204.157,/,-1840324437,2a02:1800:1e1:6002::2,F5 BigIP,1,False,,,,,,,,,
static-a.int.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-a.int.telenet.be:80,http,BigIP,,GET,195.162.204.155,/,-1840324437,2a02:1800:1e1:6002::4,F5 BigIP,1,False,,,,,,,,,
static-a.prd.telenet.be,Pagina niet gevonden,404,158972,AS6848,TELENET-AS,BE,195.162.192.0/19,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,www2.telenet.be,,80,http://static-a.prd.telenet.be:80,http,,text/html,GET,195.162.197.137,/,1611864648,2a02:1800:120:6002::1,Ookla Speedtest Custom,4447,False,,Telenet BV,True,True,https://www2.telenet.be/notfound,,*.zentr.cc,,
static-a.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-a.sup.telenet.be:80,http,BigIP,,GET,195.162.204.154,/,-1840324437,2a02:1800:1e1:6002::3,F5 BigIP,1,False,,,,,,,,,
static-a.telenet.be,,404,41,AS6848,TELENET-AS,BE,195.162.192.0/19,static-a.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,ctls,static-a.telenet.be,,443,https://static-a.telenet.be:443,https,,text/html,GET,195.162.197.137,/,1629084760,2a02:1800:120:6002::1,Varnish,1,False,,Telenet BV,True,True,,,,,
static-b.edp.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-b.edp.telenet.be:80,http,BigIP,,GET,195.162.204.159,/,-1840324437,2a02:1800:1e1:6002::1,F5 BigIP,1,False,,,,,,,,,
static-b.lat.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-b.lat.telenet.be:80,http,BigIP,,GET,195.162.204.153,/,-1840324437,2a02:1800:1e1:6002::6,F5 BigIP,1,False,,,,,,,,,
static-b.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-b.sup.telenet.be:80,http,BigIP,,GET,195.162.204.154,/,-1840324437,2a02:1800:1e1:6002::3,F5 BigIP,1,False,,,,,,,,,
static-b.telenet.be,,404,41,AS6848,TELENET-AS,BE,195.162.192.0/19,static-b.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,ctls,static-b.telenet.be,,443,https://static-b.telenet.be:443,https,,text/html,GET,195.162.197.137,/,1629084760,2a02:1800:120:6002::1,Varnish,1,False,,Telenet BV,True,True,,,,,
static-b.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-b.trg.telenet.be:80,http,BigIP,,GET,195.162.204.151,/,-1840324437,2a02:1800:1e1:6002::7,F5 BigIP,1,False,,,,,,,,,
static-c.dvp.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-c.dvp.telenet.be:80,http,BigIP,,GET,195.162.204.157,/,-1840324437,2a02:1800:1e1:6002::2,F5 BigIP,1,False,,,,,,,,,
static-c.int.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-c.int.telenet.be:80,http,BigIP,,GET,195.162.204.155,/,-1840324437,2a02:1800:1e1:6002::4,F5 BigIP,1,False,,,,,,,,,
static-c.prd.telenet.be,Pagina niet gevonden,404,159800,AS6848,TELENET-AS,BE,195.162.192.0/19,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,www2.telenet.be,,80,http://static-c.prd.telenet.be:80,http,,text/html,GET,195.162.197.137,/,972863436,2a02:1800:120:6002::1,Ookla Speedtest Custom,4447,False,,Telenet BV,True,True,https://www2.telenet.be/notfound,,*.oribi.io,,
static-c.sup.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-c.sup.telenet.be:80,http,BigIP,,GET,195.162.204.154,/,-1840324437,2a02:1800:1e1:6002::3,F5 BigIP,1,False,,,,,,,,,
static-c.telenet.be,,404,41,AS6848,TELENET-AS,BE,195.162.192.0/19,static-c.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,ctls,static-c.telenet.be,,443,https://static-c.telenet.be:443,https,,text/html,GET,195.162.197.137,/,1629084760,2a02:1800:120:6002::1,Varnish,1,False,,Telenet BV,True,True,,,,,
static-c.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-c.trg.telenet.be:80,http,BigIP,,GET,195.162.204.151,/,-1840324437,2a02:1800:1e1:6002::7,F5 BigIP,1,False,,,,,,,,,
static-d.edp.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-d.edp.telenet.be:80,http,BigIP,,GET,195.162.204.159,/,-1840324437,2a02:1800:1e1:6002::1,F5 BigIP,1,False,,,,,,,,,
static-d.int.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-d.int.telenet.be:80,http,BigIP,,GET,195.162.204.155,/,-1840324437,2a02:1800:1e1:6002::4,F5 BigIP,1,False,,,,,,,,,
static-d.lat.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-d.lat.telenet.be:80,http,BigIP,,GET,195.162.204.153,/,-1840324437,2a02:1800:1e1:6002::6,F5 BigIP,1,False,,,,,,,,,
static-d.prd.telenet.be,Pagina niet gevonden,404,159802,AS6848,TELENET-AS,BE,195.162.192.0/19,www2.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,ctls,www2.telenet.be,,80,http://static-d.prd.telenet.be:80,http,,text/html,GET,195.162.197.137,/,-435368564,2a02:1800:120:6002::1,Ookla Speedtest Custom,4447,False,,Telenet BV,True,True,https://www2.telenet.be/notfound,,*.telenet.be.seg.js,,
static-d.telenet.be,,404,41,AS6848,TELENET-AS,BE,195.162.192.0/19,static-d.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T05:46:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,38f8a262dcdd51a53c677ab6894e75a5,283ac6d610a082ca099ffe8c6ee5468a1f72a6e483c0f4d7d8d06a1720406695,ctls,static-d.telenet.be,,443,https://static-d.telenet.be:443,https,,text/html,GET,195.162.197.137,/,1629084760,2a02:1800:120:6002::1,Varnish,1,False,,Telenet BV,True,True,,,,,
static-d.trg.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-d.trg.telenet.be:80,http,BigIP,,GET,195.162.204.151,/,-1840324437,2a02:1800:1e1:6002::7,F5 BigIP,1,False,,,,,,,,,
static-d.uat.telenet.be,,403,,AS6848,TELENET-AS,BE,195.162.192.0/19,,,,,,,,,,,,,,,,,,,80,http://static-d.uat.telenet.be:80,http,BigIP,,GET,195.162.204.152,/,-1840324437,2a02:1800:1e1:6002::5,F5 BigIP,1,False,,,,,,,,,
