new,host,a,aaaa,soa,status_code,ns,mx,txt,cname,cdn,cdn-name,caa,ptr,has_internal_ips,internal_ips
[x],uit.telenet.be,"195.130.132.10, 195.130.132.11","2a02:1800:100:4::100:1, 2a02:1800:100:4::100:2","ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,smtp.telenet.be,,,,,,
[x],unauthorized.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],up.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],upload.base.be,62.213.211.131,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],users.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],vacature.telenet.be,,"2606:4700:3034::ac43:c3c8, 2606:4700:3036::6815:3c69","alexis.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,www.vacature.com,True,cloudflare,,,,
[x],vaccinations.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],vaccinetstodh.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],varnish.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],vcc-prd-sip.connect.telenet.be,,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vcc-sbc-prd-sig.connect.telenet.be,212.123.31.3,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vcc-sbc-uat-sig.connect.telenet.be,212.123.31.6,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vdk.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],vdm.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],vec.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],veelplezier.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],veiligheid.telenet.be,"195.130.131.38, 195.130.131.39",,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,"webcontent.prod.telenet-ops.be, webcontent.prd.telenet-ops.be",,,,,,
[x],vergelijk.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],vgafirewall-gain-dal09-p2.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],virtualtour.prd.connect.telenet.be,"18.66.147.61, 18.66.147.112, 18.66.147.45, 18.66.147.49","2600:9000:225e:7e00:0:4305:4dc0:93a1, 2600:9000:225e:600:0:4305:4dc0:93a1, 2600:9000:225e:4200:0:4305:4dc0:93a1, 2600:9000:225e:7400:0:4305:4dc0:93a1, 2600:9000:225e:6c00:0:4305:4dc0:93a1, 2600:9000:225e:4c00:0:4305:4dc0:93a1, 2600:9000:225e:f000:0:4305:4dc0:93a1, 2600:9000:225e:8c00:0:4305:4dc0:93a1","ns-1088.awsdns-08.org, awsdns-hostmaster.amazon.com",NOERROR,"ns-838.awsdns-40.net, ns-1088.awsdns-08.org, ns-450.awsdns-56.com, ns-1823.awsdns-35.co.uk",,,d393avot8k6eyf.cloudfront.net,True,cloudfront,,,,
[x],virus.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],viruspolku.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],viruswall.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],virusxescape.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],vmapi.prd.connect.telenet.be,40.68.35.112,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,True,azure,,,,
[x],vmis.prd.connect.telenet.be,40.68.35.112,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vmapi.prd.connect.telenet.be,True,azure,,,,
[x],voiceacs-dl.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be","mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],voicemir.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],voicemir.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],voicesms.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],voicesms.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],voiceweb.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],voiceweb.int.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],voiceweb.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],voiceweb.uat.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],voorwaarden.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],vpn.connect.telenet.be,213.224.62.86,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vpn.connectuat.telenet.be,213.224.62.102,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vpn.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],vpn10.cloud.telenet.be,85.255.202.30,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],vpnssl.connect.telenet.be,213.224.62.93,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vpnssl.connectuat.telenet.be,213.224.62.106,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrienden.telenet.be,195.130.132.85,2a02:1800:100:17::100:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,users.telenet.be,,,,,,
[x],vrnmcevip-4.int.telenet.be,195.162.204.162,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmcevip-4.prd.telenet.be,195.162.197.138,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmcevip-4.uat.telenet.be,195.162.204.161,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmcevip.dvp.telenet.be,195.162.204.163,2a02:1800:1e1:6002::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmcevip.int.telenet.be,195.162.204.162,2a02:1800:1e1:6002::9,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmcevip.uat.telenet.be,195.162.204.161,2a02:1800:1e1:6002::a,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctrdrvip.uat.telenet.be,195.162.204.156,2a02:1800:1e1:6002::c,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.dvp.telenet.be,195.162.204.157,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.edp.telenet.be,195.162.204.159,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.int.telenet.be,195.162.204.155,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.sup.telenet.be,195.162.204.154,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.trg.telenet.be,195.162.204.151,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip-4.uat.telenet.be,195.162.204.152,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.dvp.telenet.be,195.162.204.157,2a02:1800:1e1:6002::2,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.edp.telenet.be,195.162.204.159,2a02:1800:1e1:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.int.telenet.be,195.162.204.155,2a02:1800:1e1:6002::4,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.lat.telenet.be,195.162.204.153,2a02:1800:1e1:6002::6,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.prd.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrnmctvip.trg.telenet.be,195.162.204.151,2a02:1800:1e1:6002::7,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],vrt.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],vsd1.private.lab.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx2.telenet-ops.be, mx1.telenet-ops.be",,,,,,,,
[x],vsd2.oam.sdn1.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],vsd3.oam.sdn1.prd.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],vsd3.private.lab.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,"mx1.telenet-ops.be, mx2.telenet-ops.be",,,,,,,,
[x],vspapgvip.dvp.connect.telenet.be,195.130.147.109,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,apgdmzvip.dvp.connect.telenet.be,,,,,,
[x],vspapgvip.int.connect.telenet.be,195.130.147.107,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apgdmzvip.int.connect.telenet.be,,,,,,
[x],vspapgvip.mre.connect.telenet.be,195.130.147.84,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apgdmzvip.mre.connect.telenet.be,,,,,,
[x],vspapgvip.prd.connect.telenet.be,212.123.29.185,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apgdmzvip.prd.connect.telenet.be,,,,,,
[x],vspapgvip.trg.connect.telenet.be,195.130.147.104,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,apgdmzvip.trg.connect.telenet.be,,,,,,
[x],w.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],wa.telenet.be,64.154.82.6,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],wap.base.be,74.200.29.37,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],watch.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],web.cloud.telenet.be,185.35.52.164,2a01:498:8501:40b0::11:30,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],web.tv.lab.inet.telenet.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],web.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],webapps.telenet.be,"195.130.131.38, 195.130.131.39",,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,"webcontent.prod.telenet-ops.be, webcontent.prd.telenet-ops.be",,,,,,
[x],weblogin.telenet.be,212.123.6.34,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],webmail.cloud.telenet.be,"85.255.196.73, 85.255.200.200, 195.130.154.74, 185.35.52.200","2a01:498:8301:1c0::200, 2a01:498:8101:4c0::200, 2a01:498:8501:4090::6:1","ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,"ns1.cloud.telenet.be, ns3.cloud.telenet.be, ns2.cloud.telenet.be",,,,,,,,,
[x],webmail.dvp.telenet.be,213.224.233.3,2a02:1800:1e0:6003::f,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.dvp.telenet.be,,,,,,
[x],webmail.edp.telenet.be,213.224.233.2,2a02:1800:1e0:6003::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.edp.telenet.be,,,,,,
[x],webmail.prd.telenet.be,195.162.197.117,2a02:1800:120:6001::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,jbscrtvip.prd.telenet.be,,,,,,
[x],webmail.sup.telenet.be,213.224.233.4,2a02:1800:1e0:6003::16,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.sup.telenet.be,,,,,,
[x],webmail.telenet.be,"195.130.132.24, 195.130.132.25","2a02:1800:100:3::10:1, 2a02:1800:100:3::10:2","ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],webmail.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],webmail.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],webmaillogin.int.telenet.be,213.224.233.5,2a02:1800:1e0:6003::1d,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.int.telenet.be,,,,,,
[x],webmaillogin.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusVip.prd.telenet.be,,,,,,
[x],webmaillogin.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusVip.trg.telenet.be,,,,,,
[x],webmaillogin.uat.telenet.be,213.224.233.129,2a02:1800:1e0:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.uat.telenet.be,,,,,,
[x],webservices.telenet.be,"195.130.144.24, 195.130.144.25",,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],weer.telenet.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"meteo.telenet.be, redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],white.family.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],widgets.telenet.be,212.123.1.58,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],wifi.telenet.be,195.130.132.84,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,smtp.telenet-ops.be,,,,,,,,
[x],wifiportal.dvp.telenet.be,195.162.204.100,2a02:1800:1e1:6001::10,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,jbscrtwfpvip.dvp.telenet.be,,,,,,
[x],wifiportal.edp.telenet.be,213.224.233.2,2a02:1800:1e0:6003::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.edp.telenet.be,,,,,,
[x],wifiportal.prd.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all",adccusvip.prd.telenet.be,,,,,,
[x],wifiportal.telenet.be,213.224.232.1,2a02:1800:100:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,"v=spf1, include:_spf.telenet-ops.be, ~all","wifiportal.prd.telenet.be, adccusvip.prd.telenet.be",,,,,,
[x],wifiportal.trg.telenet.be,213.224.233.193,2a02:1800:1e0:6000::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adccusvip.trg.telenet.be,,,,,,
[x],wireless.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],wls68-2-78-2.telenet.be,,,,NOERROR,,,,,,,,,,
[x],ws.gitpod.gitlab-builder-dev.awscloud.external.telenet.be,"18.196.13.171, 35.156.181.193",,"ns-757.awsdns-30.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ws.telenethotspot.be,"195.130.146.214, 195.130.146.213",,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,,,,,,,
[x],wsproxy.prd.digitalsecurity.telenet.be,"52.58.197.167, 18.156.109.38","2a05:d014:e42:c302:33d0:87c7:83ab:e2d3, 2a05:d014:e42:c303:57bc:5d7e:cea9:626","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,dualstack.awseb-awseb-x0ntuth44le3-302797943.eu-central-1.elb.amazonaws.com,,,,,,
[x],ww.w.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www-corona.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www-int1.base.be,213.224.233.38,2a02:1800:1e0:6003::47,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcbasevip.int.telenet.be,,,,,,
[x],www-int2.base.be,213.224.233.38,2a02:1800:1e0:6003::47,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcbasevip.int.telenet.be,,,,,,
[x],www-stg.base.be,213.224.233.138,2a02:1800:1e0:6002::13,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcbasevip.uat.telenet.be,,,,,,
[x],www-uat.base.be,213.224.233.138,2a02:1800:1e0:6002::13,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcbasevip.uat.telenet.be,,,,,,
[x],www-uat.trg.telenet.be,,,"ns1.upc.biz, domainadmin.libertyglobal.com",NOERROR,,,,uat-www-telenet-be.upc.biz,,,,,,
[x],www.9lives.be,195.162.197.138,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"9lives.prd.telenet.be, vrnmcevip-4.prd.telenet.be",,,,,,
[x],www.antivirus.www-dev.admin.alumni.dev.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],www.antivirus.www-test.alumni.dev.yelo.be,213.224.149.248,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www.apache51.cloud.telenet.be,85.255.199.141,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],www.apache52.cloud.telenet.be,85.255.199.142,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],www.apache53.cloud.telenet.be,85.255.199.22,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],www.base.be,213.224.232.10,2a02:1800:100:6000::15,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcbasevip.prd.telenet.be,,,,,,
[x],www.business.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,"business.prd.telenet.be, vrnmctvip.prd.telenet.be",,,,,,
[x],www.edp.yeloplay.be,213.224.225.29,2a02:1800:1e0:4081::6:3,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www.google.bewww.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns.telenet-ops.be, ns2.telenet-ops.be",,,,,,,,,
[x],www.int.telenet.be,213.224.233.19,,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcaemvip.int.telenet.be,,,,,,
[x],www.maut.telenet.be,"104.17.71.206, 104.17.72.206, 104.17.74.206, 104.17.73.206, 104.17.70.206",,"bart.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"telenetgroupbvba.mktoweb.com, lon08.mktossl.com",True,cloudflare,,,,
[x],www.onlinehelp.cloud.telenet.be,212.123.6.254,,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],www.prd.base.be,213.224.232.4,2a02:1800:100:6000::b,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcaemvip.prd.telenet.be,,,,,,
[x],www.prd.telenet.be,213.224.232.4,2a02:1800:100:6000::b,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcaemvip.prd.telenet.be,,,,,,
[x],www.telenethotspot.be,195.162.197.140,2a02:1800:120:6002::3,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"redirect.prd.telenet.be, vrnmctrdrvip.prd.telenet.be",,,,,,
[x],www.trg.telenet.be,213.224.233.196,2a02:1800:1e0:6000::8,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,adcaemvip.trg.telenet.be,,,,,,
[x],www.uat.yeloplay.be,213.224.187.29,2a02:1800:1e0:4001::6:3,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www.web.cloud.telenet.be,185.35.53.8,2a01:498:8501:40b0::11:30,"ns1.cloud.telenet.be, postmaster.cloud.telenet.be",NOERROR,,,,,,,,,,
[x],www.yelo.bewww.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www2.prd.telenet.be,213.224.232.4,2a02:1800:100:6000::b,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,adcaemvip.prd.telenet.be,,,,,,
[x],www2.telenet.be,213.224.232.4,2a02:1800:100:6000::b,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,"www2.prd.telenet.be, adcaemvip.prd.telenet.be",,,,,,
[x],www2u.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www3.base.be,,,"ib-dmz-dns.netw.telenet.be, phs_network_security_engineering.staff.telenet.be",NOERROR,,,,,,,,,,
[x],www5a.yelo.be,,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www5b.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],www5c.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,"ns2.telenet-ops.be, ns.telenet-ops.be",,,,,,,,,
[x],www7a.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],www7b.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],x016103.ppp.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],xml.prd.telenet.be,195.162.197.137,2a02:1800:120:6002::1,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.prd.telenet.be,,,,,,
[x],xml.uat.telenet.be,195.162.204.152,2a02:1800:1e1:6002::5,"ns.telenet-ops.be, hostmaster.staff.telenet.be",NOERROR,,,,vrnmctvip.uat.telenet.be,,,,,,
[x],xroads.yelo.be,213.224.149.248,2a02:1800:100:4001::6:2,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],xsp-wxt-cti.centrex.telenet.be,195.162.221.58,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
[x],xsp-wxt-cti.int.centrex.telenet.be,195.162.220.78,,"ns.telenet-ops.be, systemgroup.telenet-ops.be",NOERROR,,,,,,,,,,
