input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,tls_expired,cdn_name,cdn
web.qun.qq.com,404 Not Found,404,564,web.qun.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-06T00:00:00Z,2023-09-06T23:59:59Z,"CN=*.qun.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.qun.qq.com,Shenzhen Tencent Computer Systems Company Limited,qun.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,514adeda8b19da77c8fed07bacd9f74b,c44ae9fdc9a92c6c722b1b6bae3d965b7c405941cf6e5c34e4af95decc2cc68a,ctls,web.qun.qq.com,443,https://web.qun.qq.com:443,https,openresty/1.16.1.1,text/html,GET,203.205.254.34,/,-2001591394,240e:ff:f101:10::1a3,OpenResty:1.16.1.1,14,False,,True,,,,,
web.weixin.qq.com,微信网页版,200,87920,web.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,web.weixin.qq.com,443,https://web.weixin.qq.com:443,https,,text/html,GET,43.129.255.96,/,1704089544,240e:e1:a802:1::1c,,1235,False,True,True,,,,,
web2.cgi.weiyun.com,,404,,web2.cgi.weiyun.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T09:45:38Z,2023-12-17T09:45:37Z,"CN=*.weiyun.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.weiyun.com,Shenzhen Tencent Computer Systems Company Limited,weiyun.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,c4f35222b3c5336ad4f9f678d60de827,8f5eaff16ecc98d60eac0638714596050b50e48cbaa6ea0c8639cccaf8f50b22,ctls,web2.cgi.weiyun.com,443,https://web2.cgi.weiyun.com:443,https,QZHTTP-2.38.18,text/html,GET,129.226.103.233,/,-816731511,129.226.107.79,,1,False,,True,,,,,
webcast.tencent.com,webcast,200,1811,webcast.tencent.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-21T00:00:00Z,2023-06-22T23:59:59Z,"CN=webcast.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",webcast.tencent.com,Shenzhen Tencent Computer Systems Company Limited,api.webcast.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,f9999d2308be2a35a6b08a33fb88959d,c960d086120f3b7179e2626d48c5591e78a1ef51b92fcfc35ae4ba06b6a5325a,ctls,webcast.tencent.com,443,https://webcast.tencent.com:443,https,tencent-cos,text/html,GET,43.152.54.74,/,-2009722838,43.152.56.184,,1,False,,,,,,,
webdesignclass.mail.qq.com,��¼QQ����,200,20548,mail.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-30T07:16:29Z,2024-04-30T07:16:28Z,"CN=*.mail.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.mail.qq.com,Tencent Technology (Shenzhen) Company Limited,mail.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,81515db87cc03ec88397b7e979a277d1,9a6dd6617e2544486f33d5ffac7343e9a3c19493fe2a6d5e2515de5a480bc796,ctls,mail.qq.com,443,https://webdesignclass.mail.qq.com:443,https,nginx,text/html,GET,14.18.175.146,/,-1298027235,14.18.175.146,Nginx,377,False,,True,https://mail.qq.com/,,,,
webmail31a.gamebbs.qq.com,,200,55,webmail31a.gamebbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-15T23:59:59Z,"CN=newgamebbs.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",newgamebbs.qq.com,Shenzhen Tencent Computer Systems Company Limited,zt.gamebbs.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,90e6830300ba686ffcf752c0faeb89d4,4b9330367885cc7907678ae44b2d2039a13e530ab6d8540ec6562b4a2d420cad,ctls,webmail31a.gamebbs.qq.com,443,https://webmail31a.gamebbs.qq.com:443,https,Apache,text/html,GET,220.196.153.79,/,1283912248,220.196.153.79,PHP:5.4.45,1,False,,True,https://webmail31a.gamebbs.qq.com/forum.php,,,,
webpresence.qq.com,,404,16,webpresence.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T00:00:00Z,2023-12-13T23:59:59Z,"CN=webpresence.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",webpresence.qq.com,Tencent Technology (Shenzhen) Company Limited,webpresence.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,4f1edf4ff576bc91335b053d2bfe12b1,bab3d72b047bb1ee60e708fa93e48e0a6546fc5de4bb4a9e9ef99ca83ac7e3f2,ctls,webpresence.qq.com,443,https://webpresence.qq.com:443,https,,text/html,GET,203.205.239.181,/,-1898153860,203.205.239.181,,2,False,,,,,,,
webproxy.3g.qq.com,,499,21,webproxy.3g.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-15T13:45:43Z,2023-08-16T13:45:42Z,"CN=*.cdnsource.sparta.3g.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.cdnsource.sparta.3g.qq.com,Tencent Technology (Shenzhen) Company Limited,cdnsource.sparta.3g.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,4c25f3863d566d827bff72ca7d49812a,386f95a8a1a185f8da5ec99ce40e5f53df8270cfdb579cbbf0e0fc41c77b8b99,ctls,webproxy.3g.qq.com,443,https://webproxy.3g.qq.com:443,https,,text/html,GET,43.154.240.9,/,1104053845,43.154.240.9,,1,False,,True,,,,,
webproxy.idzqvhiq60dcdz-console-idzqvhiq60dcdz-ttl-eva.2011idcwwwext1-smspapilesscs.netherlands.tencent.com,Error,400,1542,webproxy.idzqvhiq60dcdz-console-idzqvhiq60dcdz-ttl-eva.2011idcwwwext1-smspapilesscs.netherlands.tencent.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2023-05-18T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,3c2c8a6c470a5231301a213ff74a84da,a459617ac949780aa701c3c8e16828989488edf86e810833536aed009d1a1b9e,ctls,webproxy.idzqvhiq60dcdz-console-idzqvhiq60dcdz-ttl-eva.2011idcwwwext1-smspapilesscs.netherlands.tencent.com,443,https://webproxy.idzqvhiq60dcdz-console-idzqvhiq60dcdz-ttl-eva.2011idcwwwext1-smspapilesscs.netherlands.tencent.com:443,https,,text/html,GET,157.240.6.35,/,1756492024,2a03:2880:f10c:83:face:b00c:0:25de,HTTP/3,14,False,True,True,,,,,
webproxy.qq.com,403 Forbidden,403,162,webproxy.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-14T00:00:00Z,2023-12-08T23:59:59Z,"CN=webproxy.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",webproxy.qq.com,Tencent Technology (Shenzhen) Company Limited,webproxy.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,5ad2c26a146c3fc3dfd513a941e0d2fe,7f53fb0286b1544b043475796a12da4875ad4dd1291529d87b7c8e45a0585242,ctls,webproxy.qq.com,443,https://webproxy.qq.com:443,https,tws,text/html,GET,203.205.239.181,/,-551736798,203.205.239.181,,8,False,,,,,,,
webpush.weixin.qq.com,,200,758,webpush.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,webpush.weixin.qq.com,443,https://webpush.weixin.qq.com:443,https,,text/html,GET,43.129.255.96,/,-927383926,240e:e1:a802:1::1c,,24,False,True,True,,,,,
webpush.wx.qq.com,,200,758,webpush.wx.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,webpush.wx.qq.com,443,https://webpush.wx.qq.com:443,https,,text/html,GET,43.129.255.96,/,-927383926,240e:e1:a802:1::1c,,24,False,True,True,,,,,
webpush.wx2.qq.com,微信网页版,200,87920,webpush.wx2.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,webpush.wx2.qq.com,443,https://webpush.wx2.qq.com:443,https,,text/html,GET,43.129.254.170,/,1704089544,240e:ff:f100:1007::6d,,1235,False,True,True,,,,,
webpush.wx8.qq.com,微信网页版,200,87920,webpush.wx8.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx8.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx8.qq.com,Shenzhen Tencent Computer Systems Company Limited,weixin.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,6ecf16a1b0bff8d30d7bfe923e23860b,04235eeb86f46911da2c78de7f9f1142e9be6cc5acd113eb901e41850465745d,ctls,webpush.wx8.qq.com,443,https://webpush.wx8.qq.com:443,https,,text/html,GET,220.171.138.64,/,1704089544,220.171.138.64,,1235,False,True,True,,,,,
webpush1.weixin.qq.com,,200,758,webpush1.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-16T00:00:00Z,2023-06-16T23:59:59Z,"CN=wx.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wx.qq.com,Shenzhen Tencent Computer Systems Company Limited,wx2.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,37caa0e3dca21f9c8e5875de1c93574f,f37f16f0699d7739b312c3c4f0608404ecbf3d038529509635f89904ec0871ea,ctls,webpush1.weixin.qq.com,443,https://webpush1.weixin.qq.com:443,https,,text/html,GET,43.129.255.96,/,-927383926,240e:e1:a802:1::1c,,24,False,True,True,,,,,
webrtcpunch.video.qq.com,,400,12,webrtcpunch.video.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-06T19:51:18Z,2024-06-06T19:51:17Z,"CN=*.may07-2023-1.ias.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.may07-2023-1.ias.qq.com,Tencent Technology (Shenzhen) Company Limited,may07-2023-1.ias.qq.com,"CN=GlobalSign Organization Validation CA - SHA256 - G3, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G3,GlobalSign nv-sa,05198899827299ff91bc5a5d365e804a,f0ac9d8860324e44560ebeef377150f146502a3e6cd8ee9d67cec9a663e41b7c,ctls,webrtcpunch.video.qq.com,443,https://webrtcpunch.video.qq.com:443,https,,text/plain,GET,119.147.179.192,/,788357656,119.147.179.227,,2,False,,True,,,,,
webrtxfile.tencent.com,企业微信,200,96264,work.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T00:00:00Z,2024-05-11T23:59:59Z,"CN=work.weixin.qq.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",work.weixin.qq.com,Tencent Technology (Shenzhen) Company Limited,open.wecom.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ef0d6b4e6d31a048c005d75af771abf0,21cfe4ee1f9ddbdba8c824e6325d4fa5f1a889e48e0646d16c31da20a65a854d,ctls,work.weixin.qq.com,443,https://webrtxfile.tencent.com:443,https,nginx,text/html,GET,43.135.105.139,/,-803400545,43.154.240.243,Nginx,261,False,,True,https://work.weixin.qq.com/,,,,
webtest.kr.qq.com,Welcome to nginx!,200,612,webtest.kr.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-25T00:00:00Z,2023-08-25T23:59:59Z,"CN=*.kr.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.kr.qq.com,Shenzhen Tencent Computer Systems Company Limited,kr.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,ef00cce97804eea0ffea20af8c92e094,cec0831dc4494ac56744dcf540d7a540885971b29a53a7049f86d48dc3969a0f,ctls,webtest.kr.qq.com,443,https://webtest.kr.qq.com:443,https,nginx/1.14.0,text/html,GET,140.206.161.233,/,-1242448529,140.206.161.102,Nginx:1.14.0,26,False,,True,,,,,
wecal.qq.com,微日历,200,15461,wecal.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-06-28T00:00:00Z,2023-07-02T23:59:59Z,"CN=rdgz.org, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",rdgz.org,Shenzhen Tencent Computer Systems Company Limited,www.rdgz.org,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,6f49a63d4726d78c54c69c09b95c2e44,44eaeaf88073b847a5cd2f042c92b4e99c42b982b98afbf81ce5c3ba0a4b8359,ctls,wecal.qq.com,443,https://wecal.qq.com:443,https,nginx,text/html,GET,43.135.105.139,/,-366337701,43.154.240.243,Nginx,288,False,True,True,,,,,
wecard.qq.com,腾讯微卡-创新智慧建设从微卡开始,200,22542,wecard.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-26T00:00:00Z,2024-01-26T23:59:59Z,"CN=wxcard.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wxcard.qq.com,Shenzhen Tencent Computer Systems Company Limited,yyhdby.qq.com,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,0e222c9fbb1d8dab0f9b3c7e365e7efe,0201ec19f5b07eaa2edfc18673151efe1523081ab3987567d48b87e500639731,ctls,wecard.qq.com,443,https://wecard.qq.com:443,https,,text/html,GET,124.223.124.68,/,-1840324437,124.223.124.68,Kong:2.6.0,24,False,,,https://wecard.qq.com/index,,,,
wecard.tenpay.com,腾讯微加信用卡,200,3157,wecard.tenpay.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-19T00:00:00Z,2024-01-19T23:59:59Z,"CN=*.tenpay.com, O=Tenpay Technology Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.tenpay.com,Tenpay Technology Company Limited,tenpay.com,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,e45fd9f2b058609b793e69779f73175e,43a2b310b4ce722719057a01ca3d02738bd188d155f5fd62e18c84cdf60977da,ctls,wecard.tenpay.com,443,https://wecard.tenpay.com:443,https,Apache,text/html,GET,203.205.219.232,/,-366337701,203.205.239.246,Apache,49,False,,True,,,,,
wecast.tencent.com,腾讯无线投屏安装包下载,200,2029,wecast.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-04T00:00:00Z,2023-12-05T23:59:59Z,"CN=*.wecast.tencent.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.wecast.tencent.com,Shenzhen Tencent Computer Systems Company Limited,wecast.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,18476878b2f2c55624fa1bed9622fbbe,8a1169c318aeb4541a9c6eb79af5aa3ddf6eff1641c4cc741f70a8bfd195d205,ctls,wecast.tencent.com,443,https://wecast.tencent.com:443,https,nginx,text/html,GET,203.205.219.232,/,-738705486,203.205.219.232,Nginx,67,False,,True,,,,,
wechatapd.tencent.com,,200,9,wechatapd.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-05-04T23:59:59Z,"CN=wechatapd.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wechatapd.tencent.com,Tencent Technology (Shenzhen) Company Limited,wechatapd.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,34e9fca37926c4ae118e62a4e3d8467d,b038d932ddc07b0626d3a20ad7873e35f3150dcff95396c661981bac82a8db58,ctls,wechatapd.tencent.com,443,https://wechatapd.tencent.com:443,https,nginx/1.16.1,text/html,GET,113.96.213.111,/,-1805121764,113.96.213.111,Nginx:1.16.1,2,False,,,,,,,
wecooper.weixin.qq.com,微信终端合作平台,200,102938,wecooper.weixin.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-08T23:59:59Z,"CN=mp.weixinbridge.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",mp.weixinbridge.com,Shenzhen Tencent Computer Systems Company Limited,zb.weixin.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,1e5bea2ae62ab3566bb838fce5885b77,a37dc8281be0385ad4925cfe4c205cf934fe9db7f6f757300fdfc6226c258429,ctls,wecooper.weixin.qq.com,443,https://wecooper.weixin.qq.com:443,https,nginx/1.8.0,text/html,GET,58.247.205.233,/,-1817434995,58.247.205.233,Nginx:1.8.0,1284,False,,,,,,,
wecreative.tencent.com,Welcome to nginx!,200,612,wecreative.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-07T00:00:00Z,2023-05-10T23:59:59Z,"CN=wecreative.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",wecreative.tencent.com,Tencent Technology (Shenzhen) Company Limited,wecreative.tencent.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,b190c6ed544b84f86fa360539e1f0dc9,8d23c29f059d0f325e575267126285f5375951bd9a874126bc6de94e63fa8cea,ctls,wecreative.tencent.com,443,https://wecreative.tencent.com:443,https,nginx,text/html,GET,120.53.67.161,/,566218143,120.53.67.161,Nginx,26,False,,,,,True,,
wedata-studio-fusion-oversea.cloud.tencent.com,,200,,na-siliconvalley.wedata.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-17T11:46:07Z,2023-09-18T11:46:06Z,"CN=*.wedata.cloud.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.wedata.cloud.tencent.com,Tencent Technology (Shenzhen) Company Limited,wedata.cloud.tencent.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,468bf82564b357652f06b14a64e3559c,c1853cefeabf40266a3be30e44f9a01e2cdb42493b8c2959840731771b228cf3,ctls,na-siliconvalley.wedata.cloud.tencent.com,443,https://wedata-studio-fusion-oversea.cloud.tencent.com:443,https,APISIX/2.11.0,text/html,GET,49.51.65.73,/,-1840324437,49.51.65.73,,1,False,,True,https://na-siliconvalley.wedata.cloud.tencent.com/,,,,
wedata-studio-pre.cloud.tencent.com,WeData,200,3692,wedata-studio-pre.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-20T07:00:53Z,2023-08-21T07:00:52Z,"CN=*.cloud.tencent.cn, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.cloud.tencent.cn,Tencent Technology (Shenzhen) Company Limited,cloud.tencent.cn,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,056ee41e0a2327446907273140d12776,41b463b7a079240390515d1dc0f1f5fcf24b9c13dce502427c4464fb3a1943ff,ctls,wedata-studio-pre.cloud.tencent.com,443,https://wedata-studio-pre.cloud.tencent.com:443,https,nginx,text/html,GET,39.156.126.28,/,1556893622,39.156.126.28,Nginx,98,False,True,True,,,,,
wedata.cloud.tencent.com,,200,,ap-guangzhou.wedata.cloud.tencent.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-17T11:46:07Z,2023-09-18T11:46:06Z,"CN=*.wedata.cloud.tencent.com, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong, C=CN",*.wedata.cloud.tencent.com,Tencent Technology (Shenzhen) Company Limited,wedata.cloud.tencent.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,468bf82564b357652f06b14a64e3559c,c1853cefeabf40266a3be30e44f9a01e2cdb42493b8c2959840731771b228cf3,ctls,ap-guangzhou.wedata.cloud.tencent.com,443,https://wedata.cloud.tencent.com:443,https,APISIX/2.11.0,text/html,GET,175.178.31.223,/,-1840324437,175.178.31.223,,1,False,,True,https://ap-guangzhou.wedata.cloud.tencent.com/,,,,
wedata.weixin.qq.com,We分析,200,1466,wedata.weixin.qq.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T00:00:00Z,2024-04-14T23:59:59Z,"CN=mp.weixin.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",mp.weixin.qq.com,Shenzhen Tencent Computer Systems Company Limited,servicewechat.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,aee55cd52e6da29106e5a29f69b20b59,982a2f088b570d5850f2e206369a330b67c8ff8c03fdf65ca53e6faaa2288fd1,ctls,wedata.weixin.qq.com,443,https://wedata.weixin.qq.com:443,https,,text/html,GET,203.205.239.154,/,663259725,240d:c040:0:40::116,,1,False,,True,https://wedata.weixin.qq.com/mp2/login,,,,
weeklyeronovels.gamebbs.qq.com,,200,60,weeklyeronovels.gamebbs.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-25T00:00:00Z,2023-09-15T23:59:59Z,"CN=newgamebbs.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",newgamebbs.qq.com,Shenzhen Tencent Computer Systems Company Limited,zt.gamebbs.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,90e6830300ba686ffcf752c0faeb89d4,4b9330367885cc7907678ae44b2d2039a13e530ab6d8540ec6562b4a2d420cad,ctls,weeklyeronovels.gamebbs.qq.com,443,https://weeklyeronovels.gamebbs.qq.com:443,https,Apache,text/html,GET,220.196.153.79,/,1283912248,220.196.153.79,PHP:5.4.45,1,False,,True,https://weeklyeronovels.gamebbs.qq.com/forum.php,,,,
wegame.game.qq.com,Welcome to nginx!,200,615,wegame.game.qq.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,2023-11-11T23:59:59Z,"CN=game.qq.com, O=Shenzhen Tencent Computer Systems Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",game.qq.com,Shenzhen Tencent Computer Systems Company Limited,*.game.qq.com,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,e48f6f96f84d24ca14b51a74df78e4a3,58a771fb2d74c7b498ad25f0668d2f0821f2105727369ca5bf0508ff47dc5605,ctls,wegame.game.qq.com,443,https://wegame.game.qq.com:443,https,,text/html,GET,203.205.219.231,/,566218143,203.205.219.231,,24,False,,True,,,,,
