input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_self_signed,tls_subject_org_,final_url,csp_domains_
whodis.prd-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,whodis.prd-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,whodis.prd-nocdn.mobilevikings.be,cloudfront,443,https://whodis.prd-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1404727583,52.222.236.12,Amazon Web Services,20,False,True,,,,
work.mobilevikings.be,Homepage - Work at Mobile Vikings,200,25045,AS16509,AMAZON-02,US,18.66.102.0/24,work.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=work.mobilevikings.be,work.mobilevikings.be,unleashed.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,92b6b4e3ba80af7fb86798e2bfff0cb6,522bf0fc1a3f2cd7c84d11074a5e37f941941bf2c4d7a413f171c66072a6b4e7,,ctls,work.mobilevikings.be,cloudfront,443,https://work.mobilevikings.be:443,https,,text/html,GET,18.66.97.109,/,-508950599,18.66.97.91,Yoast SEO:17.9,331,False,True,,,,
www.acc-nocdn.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,www.acc-nocdn.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,www.acc-nocdn.mobilevikings.be,cloudfront,443,https://www.acc-nocdn.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1165878397,52.222.236.12,Amazon Web Services,20,False,True,,,,
www.mobilevikings.be,Mobile Vikings | Scherpste prijs voor mobiel & thuis internet,200,312677,AS0,Not routed,None,13.32.100.0/23,mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=www.mobilevikings.be,www.mobilevikings.be,mobilevikings.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6eb21aa8f6d801418885729a3a8a61f1,c9564188e0bd708d43e1b995cc94a73f864bddec8a6e1134df226aa6eaa22411,,ctls,mobilevikings.be,cloudfront,443,https://www.mobilevikings.be:443,https,,text/html,GET,13.32.99.126,/,848750752,13.32.99.88,WordPress,2275,False,True,,,https://mobilevikings.be/nl/,
www.staging.mobilevikings.be,Invalid URL,400,208,AS20940,AKAMAI-ASN1,NL,95.101.0.0/16,,,,,,,,,,,,,,,,,,,,,80,http://www.staging.mobilevikings.be:80,http,AkamaiGHost,text/html,GET,95.101.111.187,/,-2061684511,95.101.111.184,,8,False,,,,,
www1-dev-data.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,www1-dev-data.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,www1-dev-data.mobilevikings.be,cloudfront,443,https://www1-dev-data.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,1384634689,52.222.236.12,Amazon Web Services,20,False,True,,,,
wylender.gateway.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.gateway.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.gateway.mobilevikings.be,cloudfront,443,https://wylender.gateway.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,-1693261536,52.222.236.46,Amazon Web Services,20,False,True,,,,
wylender.ldap-pwdreset.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.ldap-pwdreset.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.ldap-pwdreset.mobilevikings.be,cloudfront,443,https://wylender.ldap-pwdreset.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,1421733961,52.222.236.63,Amazon Web Services,20,False,True,,,,
wylender.mest-graphite.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.mest-graphite.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.mest-graphite.mobilevikings.be,cloudfront,443,https://wylender.mest-graphite.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,309278401,52.222.236.12,Amazon Web Services,20,False,True,,,,
wylender.resume.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.resume.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.resume.mobilevikings.be,cloudfront,443,https://wylender.resume.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.63,/,951061714,52.222.236.12,Amazon Web Services,20,False,True,,,,
wylender.trial.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.trial.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.trial.mobilevikings.be,cloudfront,443,https://wylender.trial.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,1896778498,52.222.236.63,Amazon Web Services,20,False,True,,,,
wylender.us.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.us.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.us.mobilevikings.be,cloudfront,443,https://wylender.us.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-69072125,52.222.236.25,Amazon Web Services,20,False,True,,,,
wylender.v.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylender.v.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylender.v.mobilevikings.be,cloudfront,443,https://wylender.v.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.12,/,-661596179,52.222.236.46,Amazon Web Services,20,False,True,,,,
wylenderk5.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,wylenderk5.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,wylenderk5.mobilevikings.be,cloudfront,443,https://wylenderk5.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.25,/,759749635,52.222.236.63,Amazon Web Services,20,False,True,,,,
xchange-coinbaseex.mobilevikings.be,ERROR: The request could not be satisfied,502,951,AS16509,AMAZON-02,US,52.222.236.0/23,xchange-coinbaseex.mobilevikings.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-09T00:00:00Z,2024-06-06T23:59:59Z,CN=*.mobilevikings.be,*.mobilevikings.be,*.vikingdeals.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,46f5459fd8318debe6cdb0622d0e2ff9,6f3c50e965522692897644da89defb946da1cf2f08fde3a1e1615c7f068d75ba,True,ctls,xchange-coinbaseex.mobilevikings.be,cloudfront,443,https://xchange-coinbaseex.mobilevikings.be:443,https,CloudFront,text/html,GET,52.222.236.46,/,710588284,52.222.236.25,Amazon Web Services,20,False,True,,,,
