input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,tech_,cdn_name,cdn,final_url,csp_domains_
rates.hoteltonight-test.com,[STAGING] RatesService,200,2487,443,https://rates.hoteltonight-test.com:443,https,nginx,text/html,GET,146.75.118.217,/,-1840324437,146.75.118.217,78,False,rates.hoteltonight-test.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-11-01T14:42:14Z,2023-12-03T14:42:13Z,CN=*.hoteltonight-test.com,*.hoteltonight-test.com,,*.hoteltonight-test.com,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q4, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q4,GlobalSign nv-sa,fd08dd99082f98a51107528795bebf17,0d792cd2b9c79074c46921488ef1543c31f9d0eac6441678ad541256e78ffd82,True,ctls,rates.hoteltonight-test.com,Varnish,fastly,True,https://rates.hoteltonight-test.com/admins/sign_in,
realestate.withairbnb.com,Your building is Airbnb-friendly – Now you can put your apartment on Airbnb part-time and earn extra money.,200,101129,443,https://realestate.withairbnb.com:443,https,nginx,text/html,GET,192.0.66.95,/,1274734426,2a04:fa87:fffd::c000:425f,823,False,realestate.withairbnb.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-29T17:25:27Z,2023-06-27T17:25:26Z,CN=realestate.withairbnb.com,realestate.withairbnb.com,,realestate.withairbnb.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,82191280006015fde9b375e15f2653af,ddf03c45885c8b7c41bdf1b857d3900dc20d10d3d2e5b537c485b17e652d4698,,ctls,realestate.withairbnb.com,WordPress:6.2,,,,
remote.next.airbnb.com,Invalid URL,400,208,443,https://remote.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,-243760513,95.101.111.163,8,False,remote.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,remote.next.airbnb.com,,,,,
renault.next.airbnb.com,Invalid URL,400,208,443,https://renault.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,1503609952,104.126.36.219,8,False,renault.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,renault.next.airbnb.com,,,,,
res.next.airbnb.com,Invalid URL,400,208,443,https://res.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,1004213648,104.126.36.219,8,False,res.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,res.next.airbnb.com,,,,,
resources.next.airbnb.com,Invalid URL,400,208,443,https://resources.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,496442621,104.126.36.219,8,False,resources.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,resources.next.airbnb.com,,,,,
restapi.amap.com,,200,63,80,http://restapi.amap.com:80,http,Tengine,application/json,GET,106.11.43.113,/,-1840324437,106.11.43.113,1,False,,,,,,,,,,,,,,,,,,,,,Tengine,,,,
retail.next.airbnb.com,Invalid URL,400,208,443,https://retail.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,-1077499786,95.101.111.163,8,False,retail.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,retail.next.airbnb.com,,,,,
rita-li-homes-host-loop-airbnb-vercel-bot.airbnb.app,,402,38,443,https://rita-li-homes-host-loop-airbnb-vercel-bot.airbnb.app:443,https,Vercel,text/plain,GET,76.76.21.164,/,-1698421709,76.76.21.241,4,False,rita-li-homes-host-loop-airbnb-vercel-bot.airbnb.app,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-03-24T10:15:07Z,2023-06-22T10:15:06Z,CN=*.airbnb.app,*.airbnb.app,,*.airbnb.app,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62b0e1583e9c835a19fb2f8a6253b93a,d9b469d96124bd5e201fc43620afc689934688326f8138f226700c307f3831f4,True,ctls,rita-li-homes-host-loop-airbnb-vercel-bot.airbnb.app,Vercel,,,,
rkai.next.airbnb.com,Invalid URL,400,208,443,https://rkai.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.158,/,289712747,95.101.111.163,8,False,rkai.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,rkai.next.airbnb.com,,,,,
ro.airbnb.com,Access Denied,403,263,443,https://ro.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.219,/,902780296,104.126.36.251,10,False,ro.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ro.airbnb.com,HTTP/3,,,,
rockordie1.invenio.next.airbnb.com,Invalid URL,400,209,80,http://rockordie1.invenio.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,-834787408,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
roku.next.airbnb.com,Invalid URL,400,208,443,https://roku.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,-966411364,104.126.36.219,8,False,roku.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,roku.next.airbnb.com,,,,,
romeo.optustvnow.next.airbnb.com,Invalid URL,400,208,80,http://romeo.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,966266509,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
rpanel.next.airbnb.com,Invalid URL,400,209,443,https://rpanel.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.219,/,417363361,104.126.36.251,8,False,rpanel.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,rpanel.next.airbnb.com,,,,,
rto.moodle.next.airbnb.com,Invalid URL,400,209,80,http://rto.moodle.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,859085939,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
ru.airbnb.com,Access Denied,403,262,443,https://ru.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,-491250402,104.126.36.219,10,False,ru.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ru.airbnb.com,HTTP/3,,,,
ru.next.airbnb.com,Аренда квартир и отпускного жилья — Airbnb,200,920559,443,https://ru.next.airbnb.com:443,https,nginx,text/html,GET,104.126.37.154,/,160251748,104.126.37.162,7042,False,ru.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,ru.next.airbnb.com,Ruby on Rails,,,,
s.airbnb.com,Access Denied,403,263,443,https://s.airbnb.com:443,https,AkamaiGHost,text/html,GET,3.219.98.98,/,-203904067,54.81.10.132,10,False,www.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-22T00:00:00Z,2024-03-15T23:59:59Z,"CN=www.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",www.airbnb.com,"Airbnb, Inc.",a0.muscache.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12cc9ad7b7662f3e7233c447526be4b2,b41e317e5b0e572d1a58e8d541d80b5636811fd4203bf64748e64700bd73f959,,ctls,www.airbnb.com,HTTP/3,,,https://www.airbnb.com,
s.yimg.jp,404 - Yahoo! JAPAN,404,6367,443,https://s.yimg.jp:443,https,ATS,text/html,GET,183.79.219.124,/,-1730094997,183.79.219.124,83,False,s.yimg.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-12T08:32:09Z,2024-05-11T14:59:00Z,"CN=edge01.yahoo.co.jp, O=Yahoo Japan Corporation, L=Chiyoda-ku, ST=Tokyo, C=JP",edge01.yahoo.co.jp,Yahoo Japan Corporation,yjtag.jp,"CN=Cybertrust Japan SureServer CA G4, O=Cybertrust Japan Co.\, Ltd., C=JP",Cybertrust Japan SureServer CA G4,"Cybertrust Japan Co., Ltd.",f4f6c8ba54361038396951a3c83152a6,32f7f36d3155933936d0b4da4f51a6a4f1499aee271ab83e1e518c02c0bc585d,True,ctls,s.yimg.jp,Apache Traffic Server,,,,
s3devw2.apiwww.next.airbnb.com,Invalid URL,400,209,80,http://s3devw2.apiwww.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,336479121,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
s81.moodle.next.airbnb.com,Invalid URL,400,208,80,http://s81.moodle.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,-925513035,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
saemartd2.dev.next.airbnb.com,Invalid URL,400,208,80,http://saemartd2.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,-1194674837,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
sagelabs.admin.airbnb.com,Sign in - Google Accounts,200,585374,443,https://sagelabs.admin.airbnb.com:443,https,ESF,text/html,GET,34.120.23.133,/,-1139407537,2600:1901:0:7a6a::,46,False,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,True,ctls,accounts.google.com,HTTP/3,google,True,https://accounts.google.com/v3/signin/identifier?opparams=%253Fcred_ref%253Dtrue%2526hd%253Dairbedandbreakfast.com&dsh=S604334176%3A1683920927815089&client_id=1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com&code_challenge=zMFuALK6VSus7CZGYSZagBgGr0jlkPE6bx150CkC7Mo&code_challenge_method=S256&hd=airbedandbreakfast.com&o2v=2&redirect_uri=https%3A%2F%2Fiap.googleapis.com%2Fv1%2Foauth%2FclientIds%2F1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%3AhandleRedirect&response_type=code&scope=openid+email&service=lso&state=AVinkEkEd2wP2q3C9XMHsDAH7oR-CN7gIe8jmVusPbpXdgX5zdZaGPkhxkOTuSOSadMJFIiSokimihXBum0mUekSzlpVbiREMryDOKd-HMnzWAvZbCM59Ziu2E2lHkf9_U4hdGt0SJVrehHWGp0C7vmLEYDWamoml8OPWuA9AX73d0worPWGIgvMpjYBqyQoNlv_w3Hmu75btINbPmueW-AdXoZsZuvLvPKVZnJRc9vD2zBkJeP5j0m3R5CwA69hzVHRrzVPsrl8LouHEw9Z6EkFq0xVWZHa21fDNDqJnfrMU_Z2EQJfKRJu2U4e4waIBWNXl0R8km-ujWHY2rGORyE3f_hkF55oqWh6DF4sIS-bBPrSLToj6XpIHl3VPyEi6RoTlclUmLfSRaXqcWNACmGoopbHnrlDX0_UCaC_r_dh8EtZGMCB_7doUZJbirUJuM_a79_K_fthwBKDRandtQix4bTf2KkA3_RVbedFGI6XGmIil2NGa9AqLgm5aSZb9vwtcP4itmc7bIIYB04JBmGBzquay5Edh5WDrwkF7Ru4zbbhbdjhC12KMxlXNzAM-Fixxu0qgu2pD0BIh_VY9IyfUrorV-Q-v8z_iQNpGcwAFQZNBB5uwCgAuZB44Bz_qn43G043GbiruiGI53jl24I17GIWyZk_fQ-xQif-PdG1EWxa4zmzGlvhEgHyKYYeDYWJtxBALf_6ebP1GgKG4IU9DKf-rMkglD1ol10MkNWis8WuMHDu1t-pMmo7lNJzGRBBb_VYvV2_GC0FYAZyDfliJY41UNNixTs29fp0RwVWSwcdG2xOHf1MvADhj9osggTWyH31dLT11Qf324YxfHwSHieiLHZvZoNNU3Mzl__QIdkSmz5pMn73-lo_sTkhTMso4wdFB0qdXq4-m04Arv2ptA8j5u64Ut8Vz5CkWkdNUr6HZoB2aM9jvtZFqp7Jck7hYlaatrh43tYyuHWaDnPEhdfKS--1oa3XsJ49EbN8G4tEhXD-0mcFhSHGaLa36MJpBBI6bEKZJMQ5X9KdKGhB1CLn2SAtby6UOK-Q-bRK&flowName=GeneralOAuthFlow&continue=https%3A%2F%2Faccounts.google.com%2Fsignin%2Foauth%2Fconsent%3Fauthuser%3Dunknown%26part%3DAJi8hAMoTsBr54rHuWm3CUVR_kJdUeJ5rOsiW3o4mPVq6BNIDHsN6MOgDGwfB0YviNVevMRINALnyZY57i7L5_xK9G-y8VJDPcJUlM_rSBaP5jaAzbcE0Az4ii3dKSvdD-E_9b1Xjh7RkK6w8_RU_SbCvgJWE3D3ddMY8qISQk6g4m5ekifbYaBkonRD9imG6bCvMr-9YeRqT_iS6_zXHJQ0I4wlG9oDSecdGCJRUirR7E-W7j0FVVAIRgiKY6YXtRRTallOe99Sjuzyz6cIl7oQV8zZwfs6kkdVqKaDJNLvr2slFjAvieatDiUwyAGkg3YTPpvd27ICp8xnGHw5NyjUFDfBS8I5HeyEcVzVjxWdYlOeaznhXaYlx3UF6g00_ByT552A2uPixou6YEvQ3cjGLOjeWGg7GXG5yqhW5VhtSU3SK2GytNVa84UIKMJSUoyGv11gknRVUaTT6P6W1fXwmogloL_Q6A%26as%3DS604334176%253A1683920927815089%26client_id%3D1012551742179-08e23tpqsta8lmp6j7sctdllm1770mjj.apps.googleusercontent.com%23&app_domain=https%3A%2F%2Fiap.googleapis.com&rart=ANgoxcd7i6uvJEqYuagUwbngMZd6XiaSzMujY-rGGwfAWxNXaHsSIOPfFgrt5gPtdkIpkdHwWspk8Xn9QSBmSQ9whN4PmS5JFw,https://www.googletagmanager.com
samara.airbnb.com,Backyard – Samara,200,51486,443,https://samara.airbnb.com:443,https,Vercel,text/html,GET,3.219.98.98,/,-689365025,54.81.10.132,1059,False,www.samara.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,,2023-05-02T11:46:33Z,2023-07-31T11:46:32Z,CN=www.samara.com,www.samara.com,,www.samara.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c0f04a7c83b4d198c23afd37743be11e,0e38fe60b910048ebe5e12b7e966538b15998c962658cd3490c23dbd1176bf55,,ctls,www.samara.com,Vercel,,,https://www.samara.com/,
samira.mail33.next.airbnb.com,Invalid URL,400,208,80,http://samira.mail33.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-890702147,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
santalucia.moodle.next.airbnb.com,Invalid URL,400,209,80,http://santalucia.moodle.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,1736510088,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
santhosh.new.next.airbnb.com,Invalid URL,400,209,80,http://santhosh.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,747340089,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
sare.dev.next.airbnb.com,Invalid URL,400,208,80,http://sare.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,-1710074140,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
sawhde-com.dev.next.airbnb.com,Invalid URL,400,208,80,http://sawhde-com.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.163,/,-345230154,95.101.111.158,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
seahorse.mail33.next.airbnb.com,Invalid URL,400,208,80,http://seahorse.mail33.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,-2013371049,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
searchportal-dev.next.airbnb.com,Invalid URL,400,208,443,https://searchportal-dev.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,95.101.111.163,/,1163985124,95.101.111.158,8,False,searchportal-dev.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,searchportal-dev.next.airbnb.com,,,,,
secure.next.airbnb.com,Invalid URL,400,208,443,https://secure.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,-274982292,104.126.36.219,8,False,secure.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,secure.next.airbnb.com,,,,,
securitycovid19-zh-t.next.airbnb.com,Invalid URL,400,209,443,https://securitycovid19-zh-t.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.219,/,-682186570,104.126.36.251,8,False,securitycovid19-zh-t.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,securitycovid19-zh-t.next.airbnb.com,,,,,
seedsman.dev.next.airbnb.com,Invalid URL,400,208,80,http://seedsman.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,-175638028,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
september1.new.next.airbnb.com,Invalid URL,400,208,80,http://september1.new.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,1258472411,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
server1.next.airbnb.com,Invalid URL,400,209,443,https://server1.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.219,/,-1911095912,104.126.36.251,8,False,server1.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,server1.next.airbnb.com,,,,,
serveur.1.next.airbnb.com,Invalid URL,400,209,80,http://serveur.1.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.219,/,-2044318200,104.126.36.251,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
shca.optustvnow.next.airbnb.com,Invalid URL,400,208,80,http://shca.optustvnow.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,95.101.111.158,/,2134845909,95.101.111.163,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
shift.next.airbnb.com,Invalid URL,400,208,443,https://shift.next.airbnb.com:443,https,AkamaiGHost,text/html,GET,104.126.36.251,/,-1212194232,104.126.36.219,8,False,shift.next.airbnb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,True,2022-08-18T00:00:00Z,2023-08-18T23:59:59Z,"CN=*.airbnb.com, O=Airbnb\, Inc., L=San Francisco, ST=California, C=US",*.airbnb.com,"Airbnb, Inc.",cfcdn.media.muscache.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,d97fe9f41b03c4851daf3edb693ba435,7236681f796b4c963f93b2e339a4bfdfdfc7fd16fc5658ac5d500bca5119f4a7,True,ctls,shift.next.airbnb.com,,,,,
short.dev.next.airbnb.com,Invalid URL,400,208,80,http://short.dev.next.airbnb.com:80,http,AkamaiGHost,text/html,GET,104.126.36.251,/,1123255697,104.126.36.219,8,False,,,,,,,,,,,,,,,,,,,,,,,,,
