input,title,status_code,content_length,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,tech_,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,tls_mismatched,final_url,tls_self_signed,csp_domains_,location,tls_expired
nl.img.recsys.opera.com,403 Forbidden,403,288,443,https://nl.img.recsys.opera.com:443,https,nginx,text/html,GET,185.26.182.118,/,107916624,185.26.182.112,11,False,nl.img.recsys.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-30T00:00:00Z,2023-06-30T23:59:59Z,"CN=img.recsys.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",img.recsys.opera.com,us.img.recsys.opera.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,a979f3ed6dcdc9e816ba8da5f5c567ad,55e73f1807f8336eb48329ba8e6d5ef6405996cf5ab4bee5f47e8cfdbd8b46a8,ctls,nl.img.recsys.opera.com,Varnish,Opera Norway AS,,,,,,,,,
nl.sitecheck.opera.com,404 Not Found,404,548,443,https://nl.sitecheck.opera.com:443,https,nginx,text/html,GET,185.26.182.118,/,566218143,185.26.182.106,14,False,nl.sitecheck.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-09-23T13:48:25Z,2031-09-21T13:48:25Z,CN=n22-01-02.lb.opera.technology,n22-01-02.lb.opera.technology,n22-01-02.lb.opera.technology,CN=n22-01-02.lb.opera.technology,n22-01-02.lb.opera.technology,,86d60c8e6003931c5ca460b7c7afa0a6,018ba8874ae59fcb5d207ab13efebd0a61e062264ec6b9717964d30de4a27c64,ctls,nl.sitecheck.opera.com,Nginx,,,,,True,,True,,,
nl.sitecheck2.opera.com,404 Not Found,404,146,443,https://nl.sitecheck2.opera.com:443,https,nginx,text/html,GET,185.26.182.93,/,1494302000,185.26.182.112,8,False,nl.sitecheck2.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-09-23T11:51:38Z,2031-09-21T11:51:38Z,CN=n03-03-01.lb.opera.technology,n03-03-01.lb.opera.technology,n03-03-01.lb.opera.technology,CN=n03-03-01.lb.opera.technology,n03-03-01.lb.opera.technology,,e932be3dfe114231fd6469c45b1baa1f,1138ef9c33db33da6a817fcbd0fc2fdba007913961799e883ae1cdc549a04043,ctls,nl.sitecheck2.opera.com,Nginx,,,,,True,,True,,,
nl.sync.opera.com,Opera synchronization,200,701,443,https://nl.sync.opera.com:443,https,AmazonS3,text/html,GET,185.26.182.112,/,-909858089,185.26.182.111,1,False,www.sync.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-29T00:00:00Z,2024-02-27T23:59:59Z,CN=www.sync.opera.com,www.sync.opera.com,www.sync.opera.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9605e1bfd4fcb78462a7ba87cfb31dc9,570aefab8cc39018ef3e9c9535c6be7b083029bd71a5eb055ec62871d8732f93,ctls,www.sync.opera.com,Amazon Web Services,,,,,,https://www.sync.opera.com/,,,,
nl.sync2.opera.com,Opera synchronization,200,701,443,https://nl.sync2.opera.com:443,https,AmazonS3,text/html,GET,185.26.182.112,/,871431950,185.26.182.111,1,False,www.sync.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-29T00:00:00Z,2024-02-27T23:59:59Z,CN=www.sync.opera.com,www.sync.opera.com,www.sync.opera.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9605e1bfd4fcb78462a7ba87cfb31dc9,570aefab8cc39018ef3e9c9535c6be7b083029bd71a5eb055ec62871d8732f93,ctls,www.sync.opera.com,Amazon Web Services,,,,,,https://www.sync.opera.com/,,,,
no.hugo.autoupdate.opera.com,404 Not Found,404,146,443,https://no.hugo.autoupdate.opera.com:443,https,nginx,text/html,GET,185.26.182.124,/,1494302000,2001:4c28:1:430:82:145:216:19,8,False,no.hugo.autoupdate.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-10T00:00:00Z,2024-02-09T23:59:59Z,"CN=autoupdate.geo.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",autoupdate.geo.opera.com,ext-autoupdate.opera.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,6b2910c68b128d17282ac51f64b7d2fd,120024d5589a56219576041155c0d6101cf3cb4d5f8e6bd6dc2c73b3b0e92226,ctls,no.hugo.autoupdate.opera.com,Nginx,Opera Norway AS,,,,True,,,,,
no0-3-5-7.beta.opera-mini.net,,200,,80,http://no0-3-5-7.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no0-3-5-7.mini5-1.opera-mini.net,,200,,80,http://no0-3-5-7.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no0-7-8-4.mini5-1.opera-mini.net,,200,,80,http://no0-7-8-4.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.244,/,-21967118,82.145.209.244,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-cust.opera-mini.net,,200,,80,http://nokia-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-10-cust.opera-mini.net,,200,,80,http://nokia-s40-10-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-11-cust.opera-mini.net,,200,,80,http://nokia-s40-11-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-12-cust.opera-mini.net,,200,,80,http://nokia-s40-12-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-13-cust.opera-mini.net,,200,,80,http://nokia-s40-13-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-15-cust.opera-mini.net,,200,,80,http://nokia-s40-15-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-6-cust.opera-mini.net,,200,,80,http://nokia-s40-6-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-7-cust.opera-mini.net,,200,,80,http://nokia-s40-7-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokia-s40-8-cust.opera-mini.net,,200,,80,http://nokia-s40-8-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nokiaovi-cust.opera-mini.net,,200,,80,http://nokiaovi-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nooob.opera.software,,200,,443,https://nooob.opera.software:443,https,nginx,text/html,GET,185.26.182.121,/,190856733,2001:4c28:4000:722:185:26:182:121,1,False,nooob.opera.software,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-30T23:20:00Z,2023-06-28T23:19:59Z,CN=nooob.opera.software,nooob.opera.software,nooob.opera.software,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,59f7ca3d0d18b2f74a11a69c903fcf09,35e140c273dbf3da82ea52ed1bbf111c6ab9a07cc5e9e760ac0ed85f391a7ea1,ctls,nooob.opera.software,Nginx,,,,,,,,,,
northamerica-1.beta.opera-mini.net,,200,,80,http://northamerica-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northamerica-1.mini5-1.opera-mini.net,,200,,80,http://northamerica-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns0-3-5-7.beta.opera-mini.net,,200,,80,http://ns0-3-5-7.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns0-3-5-7.mini5-1.opera-mini.net,,200,,80,http://ns0-3-5-7.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns0-7-8-4.mini5-1.opera-mini.net,,200,,80,http://ns0-7-8-4.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.244,/,-21967118,82.145.209.244,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns1-9-9-7.beta.opera-mini.net,,200,,80,http://ns1-9-9-7.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ns1-9-9-7.mini5-1.opera-mini.net,,200,,80,http://ns1-9-9-7.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nse-1-1-1.beta.opera-mini.net,,200,,80,http://nse-1-1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nse-1-1-2.mini5-1.opera-mini.net,,200,,80,http://nse-1-1-2.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nv400-1.beta.opera-mini.net,,200,,80,http://nv400-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvs2-1.beta.opera-mini.net,,200,,80,http://nvs2-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvs2-1.mini5-1.opera-mini.net,,200,,80,http://nvs2-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o-8.beta.opera-mini.net,,200,,80,http://o-8.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.251,/,-21967118,82.145.211.251,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o.facebook.com.turbo-1.beta.opera-mini.net,,200,,80,http://o.facebook.com.turbo-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oauth2.geo.opera.com,404 Not Found,404,146,443,https://oauth2.geo.opera.com:443,https,nginx,text/html,GET,185.26.182.94,/,1494302000,2001:4c28:3000:622:107:167:110:216,8,False,oauth2.geo.opera.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2021-09-23T08:05:21Z,2031-09-21T08:05:21Z,CN=n28-06-03.lb.opera.technology,n28-06-03.lb.opera.technology,n28-06-03.lb.opera.technology,CN=n28-06-03.lb.opera.technology,n28-06-03.lb.opera.technology,,a163e22829c5793ffa0cc1462cb53888,7507ae61cfa2a6e153f3d801b7b4df43bb00f58e21430a496a94719f6f74e3a4,ctls,oauth2.geo.opera.com,Nginx,,,,,True,,True,,,
occ-0-6-7.beta.opera-mini.net,,200,,80,http://occ-0-6-7.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
occ-0-6-7.mini5-1.opera-mini.net,,200,,80,http://occ-0-6-7.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.211.250,/,-21967118,82.145.211.250,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odsp-quic.adx.opera.com,,404,,443,https://odsp-quic.adx.opera.com:443,https,cloudflare,application/x-gzip,GET,104.21.21.253,/,-1840324437,2606:4700:3037::ac43:c9a7,1,False,odsp-quic.adx.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-02-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,odsp-quic.adx.opera.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",018777c769fc4449dc6443c992b2921a,f09c7d5f82ce7f0214c1d0eaf10223d0639dfd9bf38fd3b011d66ef8b09956bc,ctls,odsp-quic.adx.opera.com,HTTP/3,"Cloudflare, Inc.",,cloudflare,True,,,,,,
odsp-quic.op-mobile.opera.com,,404,,443,https://odsp-quic.op-mobile.opera.com:443,https,cloudflare,application/x-gzip,GET,104.18.0.171,/,-1840324437,104.18.1.171,1,False,odsp-quic.op-mobile.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,odsp-quic.op-mobile.opera.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",86b928af6de2fc8ce7695d8a6bbc67b1,cee1a2d9ee724bea90e27586984d909a3af2404437e2ff15ec4f7063472641e2,ctls,odsp-quic.op-mobile.opera.com,HTTP/3,"Cloudflare, Inc.",,cloudflare,True,,,,,,
odsp-test.op-mobile.opera.com,,404,,443,https://odsp-test.op-mobile.opera.com:443,https,cloudflare,application/x-gzip,GET,104.18.1.171,/,-1840324437,104.18.0.171,1,False,odsp-test.op-mobile.opera.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-06T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2219f7229db8561cee121c5c852ff4ea,cba9d7d0f71c8605b7ce4189f0941bf6fca8171ba421aee0fe49bee665dd30ea,ctls,odsp-test.op-mobile.opera.com,HTTP/3,"Cloudflare, Inc.",,cloudflare,True,,,,,,
odsp.adx.opera.com,,404,,443,https://odsp.adx.opera.com:443,https,Tengine,application/x-gzip,GET,82.145.213.8,/,-1840324437,82.145.213.8,1,False,odsp.adx.opera.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-18T00:00:00Z,2023-06-18T23:59:59Z,"CN=*.adx.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.adx.opera.com,adx.opera.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6abd235d7d3cd4d4f2f0dc65a274edba,48e5d4f8022f1732ada4a175d70d7bf6d13796b2b0d33d0d319f3851c9940571,ctls,odsp.adx.opera.com,Tengine,Opera Norway AS,True,,,,,,,,
ofa-b-sub.osp.opera.software,Welcome to nginx!,200,612,443,https://ofa-b-sub.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.121,/,-2071003260,2001:4c28:1:432:82:145:217:121,26,False,ofa-b-sub.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,ofa-b-sub.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
ofa-r-sub.osp.opera.software,Welcome to nginx!,200,612,443,https://ofa-r-sub.osp.opera.software:443,https,nginx/1.18.0,text/html,GET,82.145.217.121,/,-2071003260,2001:4c28:1:432:82:145:217:121,26,False,ofa-r-sub.osp.opera.software,443,True,tls12,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,2022-12-05T00:00:00Z,2024-01-02T23:59:59Z,"CN=*.osp.opera.software, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.osp.opera.software,osp.opera.software,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,bab9ff15eba8b378a307be5eb4de3f49,46c9f7c726c610bcddbfa155096f9bb5c1782777b88aaae875bd73f3bded36a4,ctls,ofa-r-sub.osp.opera.software,Nginx:1.18.0,Opera Norway AS,True,,,,,,,,
ofa.adx.opera.com,,403,11,443,https://ofa.adx.opera.com:443,https,Tengine,application/octet-stream,GET,82.145.213.8,/,1494883783,82.145.213.8,1,False,ofa.adx.opera.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-18T00:00:00Z,2023-06-18T23:59:59Z,"CN=*.adx.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.adx.opera.com,adx.opera.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6abd235d7d3cd4d4f2f0dc65a274edba,48e5d4f8022f1732ada4a175d70d7bf6d13796b2b0d33d0d319f3851c9940571,ctls,ofa.adx.opera.com,Tengine,Opera Norway AS,True,,,,,,,,
ofa.android.opera.software,Anmelden – Google Konten,200,96668,443,https://ofa.android.opera.software:443,https,GSE,text/html,GET,185.26.182.121,/,-1160914601,2001:4c28:4000:722:185:26:182:121,1494,False,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-24T12:01:17Z,2023-07-17T12:01:16Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,ffbd570980888cb257acebdb708a2d75,3596256e83356f09d6079b9630443622df53790c7165aeabb3be3476ce9e74db,ctls,accounts.google.com,OpenGSE,,True,,,,https://accounts.google.com/InteractiveLogin?continue=https://accounts.google.com/signin/oauth/legacy/consent?authuser%3Dunknown%26part%3DAJi8hAOj3BPRZXv6ueEDwQHCFwwG-fEhb4TKL_g4NTo9HMKCQvAA25VZHYBedjXFLOvgT7vJ_M9zfflALBHMjd5nuDUGx-eBdgPebBdULFVhMfTCP0oUWIoc1TtwNDT32UQMrgnIqVxQkaqft0Lj1vTrJm3tyAriThRfbEDRDZPTkI9q09FPotfXQrfgK9T2XgdGNVWX8TT3y8Yjc68FNF0bfTu163alY5eg9dU_UMoH5120ghNllAQN3VjkzzUz2h_q9SS5bWd91giVqWOx0Glnz1_23fRg4NGV3ogJ73rfL5qWYd7OV3VW2jKe7ShFyEFLFwU0MvLaFeKu-IHJfjhb7eawjq2WPMLXIUGEnNXy3nKWfIzucUqtBplJKmQNhKQ7BMXpBijeEKRSBWsMOJKEA7Qd2pumFGpZxbV9h4DWPhkMbrGn8X4gAO6_rdwacyEANHTQVqY1x_NoKsJgOuYhOqcFOUkoAeDr-FKIq65ApvKY8VBxQCc%26as%3DS-1308186583%253A1683940075120315%26client_id%3D13448320606-6gp4vsk3323ajviujlvkcslh4lk96q7l.apps.googleusercontent.com%23&oauth=1&rip=1&sacu=1&ifkv=Af_xneFtVn0fxirFfDeGVwzukBVcv0_xixPlHeXStWmngXWcH2yJfyVkkXwNZkYAO_PsT9DNvXC9NQ,,,,
offthewall.opera.com,Download Opera for computers - Opera,200,64694,443,https://offthewall.opera.com:443,https,,text/html,GET,185.26.182.113,/,-663236484,185.26.182.114,2128,False,www.opera.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,2023-06-29T23:59:59Z,"CN=www.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",www.opera.com,opera.com,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,48fa4becf140b517586f8337e19d7de1,d2d9d979e6770d25c592082abe57af569dfea075542a4e5af8b198c8af393327,ctls,www.opera.com,HSTS,Opera Norway AS,,,,,https://www.opera.com/legacy,,https://*.opera.com,,
okash-nginx-1.beta.opera-mini.net,,200,,80,http://okash-nginx-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okash-nginx-1.mini5-1.opera-mini.net,,200,,80,http://okash-nginx-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okash-nginx-2.beta.opera-mini.net,,200,,80,http://okash-nginx-2.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.242,/,-21967118,82.145.209.242,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okash-nginx-3.beta.opera-mini.net,,200,,80,http://okash-nginx-3.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.243,/,-21967118,82.145.209.243,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
okash-nginx-3.mini5-1.opera-mini.net,,200,,80,http://okash-nginx-3.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.243,/,-21967118,82.145.209.243,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old-amp1-1.beta.opera-mini.net,,200,,80,http://old-amp1-1.beta.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
old-amp1-1.mini5-1.opera-mini.net,,200,,80,http://old-amp1-1.mini5-1.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.241,/,-21967118,82.145.209.241,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oleads.com,Opera Leads,200,3238,443,https://oleads.com:443,https,Tengine,text/html,GET,82.145.213.24,/,93232414,82.145.213.24,5,False,www.oleads.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-21T00:00:00Z,2023-08-20T23:59:59Z,CN=*.oleads.com,*.oleads.com,oleads.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,38539c8f949da0abf4ef195e2cfcc4ae,a79aa1f436b4fefa20b64c891f3dcf12f42ac345d6dc720657f3a9c65ba0e534,ctls,www.oleads.com,Tengine,,True,,,,https://www.oleads.com/,,,,
olist-video.feednews.com,,404,7,443,https://olist-video.feednews.com:443,https,Tengine,application/octet-stream,GET,23.53.43.34,/,-1840324437,2a02:26f0:ab00::214:8e53,1,False,olist-video.feednews.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-28T06:54:05Z,2023-06-26T06:54:04Z,CN=download.operachina.com,download.operachina.com,video.olist.ng,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1c5f01896643a7b9aa9339ab33c64f05,170674b9db650121287d8683fce304eda5c86bec41c2adba53ea14353f806445,ctls,olist-video.feednews.com,Tengine,,,,,,,,,,
openapi-id.op-mobile.opera.com,,404,19,443,https://openapi-id.op-mobile.opera.com:443,https,Tengine,text/plain,GET,103.83.123.60,/,-1840324437,103.83.123.60,2,False,openapi-id.op-mobile.opera.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T00:00:00Z,2023-07-13T23:59:59Z,"CN=*.op-mobile.opera.com, O=Opera Norway AS, L=Oslo, ST=Oslo, C=NO",*.op-mobile.opera.com,op-mobile.opera.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a7b663891e469dcbeba8c8e15115cc59,6e1d7f7bd155df1ff75d9d9a63cdf03e5c2ea8939e70d8fd8cadf39e1bf40b88,ctls,openapi-id.op-mobile.opera.com,Tengine,Opera Norway AS,True,,,,,,,,
