input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,tls_subject_org_,tls_wildcard_certificate,cdn_name,cdn,final_url
underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,490892,AS16509,AMAZON-02,US,18.160.192.0/24,https://preview.uat.ua.coremedia.cloud,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,80,http://underarmour.com:80,http,cloudflare,text/html,GET,18.160.10.6,/,-187656003,18.160.10.54,Varnish,7085,False,,"Under Armour, Inc.",,cloudfront,True,https://www.underarmour.com/en-us/
usbenefitsoverview.underarmour.com,Under Armour  Recruiting | Home,200,20220,AS17161,MARSH,US,205.156.152.0/22,https://www.youtube-nocookie.com,usbenefitsoverview.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=usbenefitsoverview.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",usbenefitsoverview.underarmour.com,usbenefitsoverview.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,82d6ff288b8c72366cf4ce0fa39d734f,6338b16c56d5fa927303df25c8e216f24f74a881fb1f52737d33106c759443a6,ctls,usbenefitsoverview.underarmour.com,80,http://usbenefitsoverview.underarmour.com:80,http,,text/html,GET,205.156.141.241,/,1772087922,205.156.141.241,ZURB Foundation,464,False,,"Under Armour, Inc.",,,,https://usbenefitsoverview.underarmour.com/
usermigration.api.ua.com,,404,83,AS14618,AMAZON-AES,US,54.88.0.0/14,,usermigration.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,usermigration.api.ua.com,443,https://usermigration.api.ua.com:443,https,,text/plain,GET,54.80.69.143,/,737983986,34.236.65.196,,1,False,True,,True,,,
view.em.underarmour.com,Error,200,932,AS22606,EXACT-7,US,13.111.0.0/16,,,,,,,,,,,,,,,,,,,80,http://view.em.underarmour.com:80,http,,text/html,GET,13.111.23.134,/,1631801191,13.111.23.134,HSTS,28,False,,,,,,http://view.em.underarmour.com/Error.aspx
view.mfp.underarmour.com,Error,200,932,AS22606,EXACT-7,US,136.147.128.0/20,,view.mfp.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=view.s7.exacttarget.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.s7.exacttarget.com,view.s7.sfmc-content.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,089854bf4dfee8d9be5962192d7eda31,22ee0b0dc7d291bec559183d86d4c3c9d695f75562c91a7bdd9aa4f7e4081aab,ctls,view.mfp.underarmour.com,443,https://view.mfp.underarmour.com:443,https,,text/html,GET,136.147.129.32,/,1631801191,136.147.129.32,HSTS,28,False,True,"SALESFORCE.COM, INC.",,,,https://view.mfp.underarmour.com/Error.aspx
vote.ua.com,RUN TO VOTE,200,407673,AS16552,AS16552,Unknown,96.45.94.0/24,,about.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=about.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",about.underarmour.com,about.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a343816265ca8f00125b1f898232e09,0f89d6401029b455f0ca5620f2ab51606e02e4d8916eaa2cdfba3551670e2a76,ctls,about.underarmour.com,80,http://vote.ua.com:80,http,,text/html,GET,96.45.83.195,/,2145424154,96.45.83.103,Java,3030,False,,"Under Armour, Inc.",,,,https://about.underarmour.com/content/ua/about/en/stories/2020/09/run-to-vote0.html
vote.underarmour.com,RUN TO VOTE,200,407673,AS16552,AS16552,Unknown,96.45.94.0/24,,about.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=about.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",about.underarmour.com,about.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a343816265ca8f00125b1f898232e09,0f89d6401029b455f0ca5620f2ab51606e02e4d8916eaa2cdfba3551670e2a76,ctls,about.underarmour.com,80,http://vote.underarmour.com:80,http,,text/html,GET,96.45.83.195,/,2145424154,96.45.83.103,Java,3030,False,,"Under Armour, Inc.",,,,https://about.underarmour.com/content/ua/about/en/stories/2020/09/run-to-vote0.html
vpe-us.underarmour.com,Under Armour Virtual Product Experience,200,805,AS32525,UNDER-ARMOUR-PERFORMANCE-APPAREL,US,204.29.196.0/23,,vpe-us.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2022-11-03T00:00:00Z,2023-11-08T23:59:59Z,"CN=vpe.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vpe.underarmour.com,vpe-sh.underarmour.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9e8a711b2c433fe7051dd2b475a71b21,d921e89fd22964dc4178555ca17f87bbc99c27c9d8880f2c5585be53c4878b12,ctls,vpe-us.underarmour.com,80,http://vpe-us.underarmour.com:80,http,Apache TomEE,text/html,GET,204.29.196.51,/,-1161611112,204.29.196.51,Apache,15,False,,"Under Armour, Inc.",,,,https://vpe-us.underarmour.com/
vtxapp.underarmour.com,,503,62,AS32525,UNDER-ARMOUR-PERFORMANCE-APPAREL,US,204.29.196.0/23,,vtxapp.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp.underarmour.com,80,http://vtxapp.underarmour.com:80,http,,,GET,204.29.196.142,/,107704025,204.29.196.142,,1,False,True,"Under Armour, Inc.",,,,https://vtxapp.underarmour.com/
vtxapp9p.underarmour.com,Vertex O Series,200,876,AS32525,UNDER-ARMOUR-PERFORMANCE-APPAREL,US,204.29.196.0/23,,vtxapp9p.underarmour.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=vtxapp9p.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",vtxapp9p.underarmour.com,vtxapp9d.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,27d2477fc644dd9c587e1b84e6104cfd,24efc74e560a2f4a5850d1f99a9a19fbd29100ceb6734f6ed1b9d66dab15b813,ctls,vtxapp9p.underarmour.com,443,https://vtxapp9p.underarmour.com:443,https,,text/html,GET,204.29.196.142,/,1423005458,204.29.196.142,,44,False,,"Under Armour, Inc.",,,,
warbaby.myfitnesspal.com,MyFitnessPal x Murderous Minors Podcast,200,38560,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,warbaby.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:52:09Z,2023-08-08T03:52:08Z,CN=warbaby.myfitnesspal.com,warbaby.myfitnesspal.com,warbaby.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,01c5b9e0c2447d6d6b66b64deec5f387,d2481175a428143ecdeb1f9529861c60ca8f9887685636cbd488e255a8bcdd9b,ctls,warbaby.myfitnesspal.com,443,https://warbaby.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,,,,cloudflare,True,
web-assets.myfitnesspal.com,,403,243,AS16509,AMAZON-02,US,143.204.216.0/24,,web-assets.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,web-assets.myfitnesspal.com,443,https://web-assets.myfitnesspal.com:443,https,AmazonS3,application/xml,GET,143.204.215.93,/,-853758477,2600:9000:214f:800:1e:2f8:2ec0:93a1,Amazon Web Services,2,False,,,True,cloudfront,True,
web-main-assets.myfitnesspal.com,,403,243,AS16509,AMAZON-02,US,65.9.112.0/23,,web-main-assets.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2023-08-22T23:59:59Z,CN=*.myfitnesspal.com,*.myfitnesspal.com,*.myfitnesspal.tw,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b2013a199560d45c9048f101b1f177f0,9bf09bde36aed36c26c2a163a5f527c2b3fe48b85f8da4560885dc2f36df62e4,ctls,web-main-assets.myfitnesspal.com,443,https://web-main-assets.myfitnesspal.com:443,https,AmazonS3,application/xml,GET,65.9.66.116,/,-1016041899,2600:9000:206f:1000:1b:39f:e940:93a1,Amazon Web Services,2,False,,,True,cloudfront,True,
web.myfitnesspal.com,ERROR: The request could not be satisfied,403,915,AS16509,AS16509,Unknown,13.225.96.0/21,,,,,,,,,,,,,,,,,,,80,http://web.myfitnesspal.com:80,http,CloudFront,text/html,GET,13.225.78.28,/,1654457979,2600:9000:21f3:dc00:1e:f4a8:3140:93a1,Amazon Web Services,20,False,,,,cloudfront,True,
webconfig.myfitnesspal.com,MyFitnessPal | MyFitnessPal,200,492116,AS16509,AS16509,Unknown,13.225.96.0/21,https://csp-report.browser-intake-datadoghq.com/api/v2/logs?dd-api-key=pub6bacd8a3d2ff4a25d741e639b3320206&dd-evp-origin=content-security-policy&ddsource=csp-report&ddtags=env:nutrition-prod,www.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,www.myfitnesspal.com,443,https://webconfig.myfitnesspal.com:443,https,,text/html,GET,13.225.78.28,/,33983877,2600:9000:21f3:3a00:1e:f4a8:3140:93a1,HSTS,1,False,,,True,cloudfront,True,https://www.myfitnesspal.com/
whitehouseprogram.myfitnesspal.com,MyFitnessPal White House Program,200,52961,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,whitehouseprogram.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-13T18:34:30Z,2023-06-11T18:34:29Z,CN=whitehouseprogram.myfitnesspal.com,whitehouseprogram.myfitnesspal.com,whitehouseprogram.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8c06b27eddb73b311ad3a2771817983d,78416784376cfaa214a8ec602e294797b52c36df76b5bf50aedc6cd872fe47f1,ctls,whitehouseprogram.myfitnesspal.com,443,https://whitehouseprogram.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,649,False,,,,cloudflare,True,
whm.ua.com,Women's History Month,200,93821,AS16552,AS16552,Unknown,96.45.94.0/24,,about.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=about.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",about.underarmour.com,about.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a343816265ca8f00125b1f898232e09,0f89d6401029b455f0ca5620f2ab51606e02e4d8916eaa2cdfba3551670e2a76,ctls,about.underarmour.com,80,http://whm.ua.com:80,http,,text/html,GET,96.45.83.103,/,1739118133,96.45.82.74,Java,1325,False,,"Under Armour, Inc.",,,,https://about.underarmour.com/en/womenshistorymonth.html
withings.myfitnesspal.com,MyFitnessPal x Withings,200,30236,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,withings.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T01:01:15Z,2023-08-08T01:01:14Z,CN=withings.myfitnesspal.com,withings.myfitnesspal.com,withings.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e2c8f6fc8f33b29502a5a56875daa43d,09dc1f653fa5b2e77ab03de4a8a65ccdfb2a52d54306bdcb0e8fc20c7e24aefa,ctls,withings.myfitnesspal.com,443,https://withings.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,HSTS,394,False,,,,cloudflare,True,
wmma.myfitnesspal.com,MyFitnessPal x WMMA Podcast,200,38516,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,wmma.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T03:27:56Z,2023-08-08T03:27:55Z,CN=wmma.myfitnesspal.com,wmma.myfitnesspal.com,wmma.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,19a8c3dcdc56d19ac02555257402cb85,f40eec070b0183a3f92d76ffdfe7b78c016e77bec3c38267099e0898e5a8dc8c,ctls,wmma.myfitnesspal.com,443,https://wmma.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,,,,cloudflare,True,
ws.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,AS0,Not routed,None,99.86.8.0/24,,,,,,,,,,,,,,,,,,,80,http://ws.mapmyfitness.com:80,http,CloudFront,text/html,GET,99.86.4.19,/,1045778139,99.86.4.59,Amazon Web Services,20,False,,,,cloudfront,True,
ww.underarmour.co.uk,Under Armour,410,417805,AS397223,ULTRADNS,US,204.74.99.0/24,https://public-studio.first.sandbox.ua.coremedia.cloud,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,80,http://ww.underarmour.co.uk:80,http,cloudflare,text/html,GET,204.74.99.103,/,-820766742,204.74.99.103,Varnish,5943,False,,"Under Armour, Inc.",,,,https://www.underarmour.com/shop/uk/en/
www.mapmyfitness.com,MapMyFitness,200,15914,AS0,Not routed,None,13.224.192.0/21,,www.mapmyfitness.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyfitness.com,443,https://www.mapmyfitness.com:443,https,,text/html,GET,13.224.189.31,/,566218143,13.224.189.52,Sentry:6.17.5,151,False,True,,True,cloudfront,True,
www.mapmyride.com,MapMyRide,200,15871,AS0,Not routed,None,13.224.192.0/21,,www.mapmyride.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyride.com,443,https://www.mapmyride.com:443,https,,text/html,GET,13.224.189.41,/,566218143,13.224.189.52,Sentry:6.17.5,151,False,True,,True,cloudfront,True,
www.mapmyrun.com,MapMyRun,200,15856,AS0,Not routed,None,13.224.192.0/21,,www.mapmyrun.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmyrun.com,443,https://www.mapmyrun.com:443,https,,text/html,GET,13.224.189.52,/,566218143,13.224.189.41,Sentry:6.17.5,151,False,True,,True,cloudfront,True,
www.mapmywalk.com,MapMyWalk,200,15868,AS0,Not routed,None,13.224.192.0/21,,www.mapmywalk.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,www.mapmywalk.com,443,https://www.mapmywalk.com:443,https,,text/html,GET,13.224.189.49,/,1494302000,13.224.189.52,Sentry:6.17.5,151,False,True,,True,cloudfront,True,
www.news.ua.com,Stories,200,484281,AS16552,AS16552,Unknown,96.45.94.0/24,,about.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-28T00:00:00Z,2023-09-28T23:59:59Z,"CN=about.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",about.underarmour.com,about.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a343816265ca8f00125b1f898232e09,0f89d6401029b455f0ca5620f2ab51606e02e4d8916eaa2cdfba3551670e2a76,ctls,about.underarmour.com,80,http://www.news.ua.com:80,http,,text/html,GET,96.45.83.103,/,-822484772,96.45.83.195,Java,3282,False,,"Under Armour, Inc.",,,,https://about.underarmour.com/en/stories.html
www.underarmour.com,Under Armour® Official Store | FREE Shipping Available,200,490889,AS54113,FASTLY,US,146.75.120.0/22,https://preview.production.ua.coremedia.cloud,www.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-15T00:00:00Z,2024-02-14T23:59:59Z,"CN=www.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US, serialNumber=D04444345, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Maryland, jurisdictionCountry=US",www.underarmour.com,www.underarmour.ca,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,20150c72bc040ad0d612b777747786ab,120d7c57cd54d518f49c25170bd0b07c7a2daccc0cd224a57dab782d96383871,ctls,www.underarmour.com,443,https://www.underarmour.com:443,https,cloudflare,text/html,GET,146.75.121.91,/,-187656003,146.75.121.91,Varnish,7079,False,,"Under Armour, Inc.",,fastly,True,https://www.underarmour.com/en-us/
xpress.underarmour.com,Access to this page has been denied.,403,3010,AS15169,GOOGLE,US,35.241.0.0/18,,xpress.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T12:25:41Z,2023-07-27T13:17:13Z,CN=xpress.underarmour.com,xpress.underarmour.com,xpress.underarmour.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,25e62babf33549f69daa502d56a4e36b,93b4651505ba4258caea5daf58168b7067f32860520b31c4b58178344fa015a0,ctls,xpress.underarmour.com,443,https://xpress.underarmour.com:443,https,,text/html,GET,35.241.48.201,/,314387068,35.241.48.201,PerimeterX,1,False,,,,google,True,
yt.myfitnesspal.com,Origin DNS error | yt.myfitnesspal.com | Cloudflare,530,6210,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,80,http://yt.myfitnesspal.com:80,http,cloudflare,text/html,GET,104.18.26.189,/,-169188007,2606:4700::6812:1abd,Cloudflare,93,False,,,,cloudflare,True,
zendesk1.mapmyfitness.com,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk1.mapmyfitness.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,Cloudflare,1,False,,,,cloudflare,True,
zendesk1.myfitnesspal.com,Origin DNS error | zendesk1.myfitnesspal.com | Cloudflare,530,6228,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk1.myfitnesspal.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,2014540586,162.159.138.6,Cloudflare,93,False,,,,cloudflare,True,
zendesk1.underarmour.com,,530,1177,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk1.underarmour.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,2021298221,162.159.138.6,Cloudflare,32,False,,,,cloudflare,True,
zendesk2.myfitnesspal.com,Origin DNS error | zendesk2.myfitnesspal.com | Cloudflare,530,6228,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk2.myfitnesspal.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,-1906895190,162.159.138.6,Cloudflare,93,False,,,,cloudflare,True,
zendesk2.underarmour.com,,530,1177,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk2.underarmour.com:80,http,cloudflare,text/html,GET,162.159.138.6,/,-642875795,162.159.128.7,Cloudflare,32,False,,,,cloudflare,True,
zendesk3.mapmyfitness.com,,409,16,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk3.mapmyfitness.com:80,http,cloudflare,text/plain,GET,162.159.138.6,/,1000520165,162.159.128.7,Cloudflare,1,False,,,,cloudflare,True,
zendesk3.myfitnesspal.com,Origin DNS error | zendesk3.myfitnesspal.com | Cloudflare,530,6228,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk3.myfitnesspal.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,376923560,162.159.138.6,Cloudflare,93,False,,,,cloudflare,True,
zendesk3.underarmour.com,,530,1179,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk3.underarmour.com:80,http,cloudflare,text/html,GET,162.159.138.6,/,-1663234830,162.159.128.7,Cloudflare,32,False,,,,cloudflare,True,
zendesk4.myfitnesspal.com,Origin DNS error | zendesk4.myfitnesspal.com | Cloudflare,530,6228,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk4.myfitnesspal.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,353226293,162.159.138.6,Cloudflare,93,False,,,,cloudflare,True,
zendesk4.underarmour.com,,530,1179,AS13335,CLOUDFLARENET,US,162.159.160.0/24,,,,,,,,,,,,,,,,,,,80,http://zendesk4.underarmour.com:80,http,cloudflare,text/html,GET,162.159.128.7,/,-1407100568,162.159.138.6,Cloudflare,32,False,,,,cloudflare,True,
zh-cn.mapmyride.com,ERROR: The request could not be satisfied,403,915,AS0,Not routed,None,13.224.192.0/21,,,,,,,,,,,,,,,,,,,80,http://zh-cn.mapmyride.com:80,http,CloudFront,text/html,GET,13.224.189.49,/,1074369064,13.224.189.52,Amazon Web Services,20,False,,,,cloudfront,True,
zh-cn.mapmywalk.com,ERROR: The request could not be satisfied,403,915,AS0,Not routed,None,13.224.192.0/21,,,,,,,,,,,,,,,,,,,80,http://zh-cn.mapmywalk.com:80,http,CloudFront,text/html,GET,13.224.189.49,/,-14401970,13.224.189.41,Amazon Web Services,20,False,,,,cloudfront,True,
