input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,content_type,final_url,cdn_name,cdn,csp_domains_,tls_expired,tls_self_signed,location
wo-dj.apps.dp-sdemo.wo.dev.automation.ibm.com,Watson Orchestrate,200,545,wo-dj.apps.dp-sdemo.wo.dev.automation.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-30T11:58:00Z,2023-07-29T11:57:59Z,CN=dev-sdemo.watson-orchestrate.ibm.com,dev-sdemo.watson-orchestrate.ibm.com,,dev-sdemo.watson-orchestrate.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d5c457607539927a2fffbe81349e8b9a,13e29b3adfecc7ab4376938299caccc860117148d48969e08a1d004d3e7747e0,,ctls,wo-dj.apps.dp-sdemo.wo.dev.automation.ibm.com,443,https://wo-dj.apps.dp-sdemo.wo.dev.automation.ibm.com:443,https,,GET,52.5.24.19,/,-1986837981,44.208.5.136,HSTS,1,False,text/html,,,,*.s81c.com,,,
workbench-report.res.ibm.com,StatusCake Public Report,200,22410,workbench-report.res.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-04T19:06:56Z,2023-08-02T19:06:55Z,CN=workbench-report.res.ibm.com,workbench-report.res.ibm.com,,workbench-report.res.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,60b543ce7cf827c1bc6dfa82aa32c389,cb6dcd326805f299cf5044745e2030a7f92ca40dd3f880a0d41367d022a3ea75,,ctls,workbench-report.res.ibm.com,443,https://workbench-report.res.ibm.com:443,https,openresty/1.17.8.2,GET,178.62.70.245,/,-1909096704,178.62.70.245,OpenResty:1.17.8.2,578,False,text/html,,,,,,,
www-01.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-01.ibm.com:443,https,Apache,GET,23.201.250.232,/,567683375,2a02:26f0:480:988::1e89,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-01xpreview.ahe.boulder.ibm.com,IBM notice: The page you requested cannot be displayed,504,6845,www-01xpreview.ahe.boulder.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2021-11-23T00:00:00Z,2022-11-23T23:59:59Z,"CN=www-207xpreprod.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",www-207xpreprod.ibm.com,International Business Machines Corporation,www.www-207xpreprod.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ab2f99fc65c7e0240e31e1a9b45decb2,85d0704b10106c104c0886777122dd7a480a1f7886c01d5c67181a93fc24af14,,ctls,www-01xpreview.ahe.boulder.ibm.com,443,https://www-01xpreview.ahe.boulder.ibm.com:443,https,BigIP,GET,204.146.30.75,/,2013660144,204.146.30.75,F5 BigIP,172,False,,,,,,True,,
www-03.ahe.boulder.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-03.ahe.boulder.ibm.com:443,https,Apache,GET,204.146.30.17,/,567683375,204.146.30.17,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-03xpreprod.ahe.boulder.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-03xpreprod.ahe.boulder.ibm.com:443,https,Apache,GET,204.146.30.21,/,567683375,204.146.30.21,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-03xpreprod.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-03xpreprod.ibm.com:443,https,Apache,GET,204.146.30.21,/,567683375,204.146.30.21,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-03xpreview.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-03xpreview.ibm.com:443,https,Apache,GET,204.146.30.20,/,567683375,204.146.30.20,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-05.ibm.com,IBM notice: The page you requested cannot be displayed,403,6954,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-05.ibm.com:443,https,Apache,GET,23.212.208.223,/,813796662,2a02:26f0:1700:381::1e89,Apache,176,False,text/html,https://www.ibm.com/,,,,,,
www-05.uk.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-05.uk.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-06.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-06.ibm.com:443,https,Apache,GET,92.122.104.153,/,567683375,2a02:26f0:3500:891::2deb,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-07.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-07.ibm.com:443,https,Apache,GET,104.102.42.87,/,-360178461,2a02:26f0:480:5a3::2deb,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-08.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-08.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-1.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-1.ibm.com:443,https,Apache,GET,92.122.104.153,/,567683375,2a02:26f0:3500:88c::2deb,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-1.raleigh.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-1.raleigh.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-100.ibm.com,,200,1643,login.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-01-29T00:00:00Z,2024-01-31T23:59:59Z,"CN=login.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",login.ibm.com,International Business Machines Corporation,login.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de455d7feb38038002de7ec84cdcd880,f2ee2504e1c6992089431f34a124d85a5ca629f491836bf1f1658d63b570e7ec,,ctls,login.ibm.com,80,http://www-100.ibm.com:80,http,,GET,199.46.34.76,/,,199.46.34.76,IBM DataPower,54,False,text/html,https://login.ibm.com/oidc/sps/auth?client_id=ZDY3ZTU3YWUtYTUzMC00&Target=https%3A%2F%2Flogin.ibm.com%2Foidc%2Fendpoint%2Fdefault%2Fauthorize%3FqsId%3Ddd5fc8d6-4049-42f4-9a05-67b61c49db29%26client_id%3DZDY3ZTU3YWUtYTUzMC00,,,marketplace.redhat.com,,,
www-105.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-105.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-120.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-120.ibm.com:443,https,Apache,GET,199.46.34.76,/,567683375,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-121.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-121.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-124.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-124.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-130.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-130.ibm.com:443,https,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-134.ibm.com,IBM Products,200,342556,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-134.ibm.com:443,https,,GET,199.46.34.76,/,1398251768,199.46.34.76,HSTS,88,False,text/html,https://www.ibm.com/products/,,,,,,
www-136.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-136.ibm.com:443,https,Apache,GET,199.46.34.76,/,,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-142.ibm.com,IBM notice: The page you requested cannot be displayed,403,6954,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,443,https://www-142.ibm.com:443,https,Apache,GET,92.122.104.153,/,-2052068559,2a02:26f0:3500:88c::2deb,Apache,176,False,text/html,https://www.ibm.com/products,,,,,,
www-147.ibm.com,Sample Home Page for APACHEDFT Server,200,994,www-147.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",ibm.com,International Business Machines Corporation,www14.software.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,560038ce722ef34b256d94bf5a4dd41e,65e77230203d04c66002ba7e2cb66f0fa5014ceda516a8c652a2cdb9f2f95e80,,ctls,www-147.ibm.com,443,https://www-147.ibm.com:443,https,Apache,GET,104.102.44.245,/,2075600020,2a02:26f0:480:998::31a3,HSTS,30,False,text/html,,,,,,,
www-147test.ibm.com,Sample Home Page for APACHEDFT Server,200,994,www-147test.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",ibm.com,International Business Machines Corporation,www14.software.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,560038ce722ef34b256d94bf5a4dd41e,65e77230203d04c66002ba7e2cb66f0fa5014ceda516a8c652a2cdb9f2f95e80,,ctls,www-147test.ibm.com,443,https://www-147test.ibm.com:443,https,Apache,GET,104.102.44.245,/,2075600020,2a02:26f0:480:997::31a3,HSTS,30,False,text/html,,,,,,,
www-148.ibm.com,IBM notice: The page you requested cannot be displayed,504,6845,www-148.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.ibm.com,International Business Machines Corporation,ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b924cf8b203f9bf6e7c02fce8901fd4,d341df6eb5e446ef574729bbdcf455c3b76505890ee22e6cedf4f5e1b507b403,True,ctls,www-148.ibm.com,443,https://www-148.ibm.com:443,https,BigIP,GET,129.33.205.97,/,2013660144,129.33.205.97,F5 BigIP,172,False,,,,,,,,
www-150.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,80,http://www-150.ibm.com:80,http,Apache,GET,199.46.34.76,/,-360178461,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-200.ibm.com,IBM - Deutschland | IBM,200,88890,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,International Business Machines Corporation,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,,ctls,www.ibm.com,80,http://www-200.ibm.com:80,http,Apache,GET,199.46.34.76,/,567683375,199.46.34.76,Varnish,2054,False,text/html,https://www.ibm.com/de-de,,,,,,
www-2000.ibm.com,,200,386626,www-2000.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-08T00:00:00Z,2023-09-08T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",www.ibm.com,International Business Machines Corporation,1.cms.s81c.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,a715ac3d011814dad5b61f3b8e71874d,4f97235890ce447d9145b7bf4518b4e0893b92883cd7a65fa68e814e9f7153a1,,ctls,www-2000.ibm.com,443,https://www-2000.ibm.com:443,https,Cleversafe,GET,184.25.219.30,/,-1910711440,2a02:26f0:1700:391::b3a,Amazon Web Services,1,False,application/xml,,,,,,,
www-203.ibm.com,IBM HTTP Server 8.5.5,200,3970,www-203.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.ibm.com,International Business Machines Corporation,ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b924cf8b203f9bf6e7c02fce8901fd4,d341df6eb5e446ef574729bbdcf455c3b76505890ee22e6cedf4f5e1b507b403,True,ctls,www-203.ibm.com,443,https://www-203.ibm.com:443,https,,GET,170.225.118.24,/,-1854832740,170.225.118.24,HSTS,106,False,text/html,,,,,,,
www-203.www-gslb.ibm.com,IBM HTTP Server 8.5.5,200,3968,www-203.www-gslb.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.ibm.com,International Business Machines Corporation,ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b924cf8b203f9bf6e7c02fce8901fd4,d341df6eb5e446ef574729bbdcf455c3b76505890ee22e6cedf4f5e1b507b403,True,ctls,www-203.www-gslb.ibm.com,443,https://www-203.www-gslb.ibm.com:443,https,,GET,170.225.116.28,/,-1840324437,170.225.116.28,HSTS,106,False,text/html,,,,,,,
www-206xpreprod.ibm.com,IBM HTTP Server 8.5.5,200,3970,www-206xpreprod.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-06T00:00:00Z,2023-07-06T23:59:59Z,"CN=*.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",*.ibm.com,International Business Machines Corporation,ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b924cf8b203f9bf6e7c02fce8901fd4,d341df6eb5e446ef574729bbdcf455c3b76505890ee22e6cedf4f5e1b507b403,True,ctls,www-206xpreprod.ibm.com,443,https://www-206xpreprod.ibm.com:443,https,,GET,170.225.118.147,/,1726027799,170.225.118.147,HSTS,106,False,text/html,,,,,,,
