new,host,a,soa,has_internal_ips,internal_ips,status_code,cname,ns,mx,aaaa,cdn,cdn-name,txt,caa
[x],twitch.stanford.edu,"171.64.64.64, 171.64.7.115, 171.64.7.61","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,CS.stanford.edu,"ns6.dnsmadeeasy.com, atalante.stanford.edu, avallone.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, argus.stanford.edu",,2607:f6d0:0:9113::ab40:773,,,"v=spf1 mx a ip4:171.64.0.0/14 ip4:176.31.145.254 include:_spf.google.com include:_spf.elasticemail.com ip4:148.163.149.245 ip4:148.163.153.235 ip4:148.163.135.119 ip4:148.163.139.119 ~all, google-site-verification=YIH2F20_EHKOHisVDZe512ysZEOoBNYp1OXPWwNK8XM",
[x],tx.stanford.edu,172.24.68.32,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.68.32,NOERROR,,,,,,,,
[x],typewriter.stanford.edu,171.64.64.12,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,wheel.stanford.edu,,,,,,,
[x],ua.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],uc.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],uc.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,integrate.stanford.edu,,,,,,,
[x],ucce-caw-p1.stanford.edu,192.168.215.130,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.215.130,NOERROR,,,,,,,,
[x],ucce-caw-p2.stanford.edu,192.168.215.131,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.215.131,NOERROR,,,,,,,,
[x],ucce-caw-t1.stanford.edu,192.168.210.47,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.210.47,NOERROR,,,,,,,,
[x],ucce-caw-t2.stanford.edu,192.168.210.48,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.210.48,NOERROR,,,,,,,,
[x],ucomm-prod.stanford.edu,171.67.24.236,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,ucomm-prod1.stanford.edu,,,,,,,
[x],ucomm-prod1.stanford.edu,171.67.24.236,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],ucomm-prod2.stanford.edu,54.189.219.25,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],udp.stanford.edu,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],uf.slac.stanford.edu,134.79.164.48,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file04.slac.stanford.edu,,,,,,,
[x],ug.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],ugreen.stanford.edu,171.65.81.33,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,MED-OLYMPUSBX41-UGREEN.stanford.edu,,,,,,,
[x],ui.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],uit-dev.stanford.edu,"44.234.235.234, 34.211.233.36","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,uitcomm-web-1372853055.us-west-2.elb.amazonaws.com,,,,,,,
[x],uit-uat.stanford.edu,"44.234.235.234, 34.211.233.36","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,uitcomm-web-1372853055.us-west-2.elb.amazonaws.com,,,,,,,
[x],uj-pr-01-b400.stanford.edu,128.12.72.235,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],uj.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],ul.stanford.edu,52.27.161.7,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,gse-www-22.stanford.edu,,,,,,,
[x],umbreon.stanford.edu,,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,badtzmaru.stanford.edu,,,,,,,
[x],un.slac.stanford.edu,134.79.164.48,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file04.slac.stanford.edu,,,,,,,
[x],unagi.stanford.edu,192.168.1.11,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.1.11,NOERROR,,,,,,,,
[x],uncertaintyes.stanford.edu,171.67.166.75,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,pangea.stanford.edu,,,,,,,
[x],undergradresearch.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"undergradresearch20210824.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com","ns-1123.awsdns-12.org, ns-1923.awsdns-48.co.uk, ns-24.awsdns-03.com, ns-821.awsdns-38.net",,,,,,
[x],unhabitat.stanford.edu,"13.227.219.104, 13.227.219.70, 13.227.219.19, 13.227.219.83","ns-415.awsdns-51.com, awsdns-hostmaster.amazon.com",,,NOERROR,"unhabitat.strikingly.com, dj5dz2eiq4rll.cloudfront.net","ns-597.awsdns-10.net, ns-1526.awsdns-62.org, ns-1985.awsdns-56.co.uk, ns-415.awsdns-51.com",,"2600:9000:21c7:a600:17:9ce9:ae40:93a1, 2600:9000:21c7:d600:17:9ce9:ae40:93a1, 2600:9000:21c7:4200:17:9ce9:ae40:93a1, 2600:9000:21c7:8200:17:9ce9:ae40:93a1, 2600:9000:21c7:8a00:17:9ce9:ae40:93a1, 2600:9000:21c7:5400:17:9ce9:ae40:93a1, 2600:9000:21c7:c400:17:9ce9:ae40:93a1, 2600:9000:21c7:9800:17:9ce9:ae40:93a1",True,cloudfront,,
[x],units.stanford.edu,171.64.92.10,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,isl.stanford.edu,,isl.stanford.edu,,,,,
[x],unofficial.stanford.edu,171.64.181.82,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,assu-web.stanford.edu,,,,,,,
[x],unsubscribe.stanford.edu,171.67.46.142,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],up.stanford.edu,171.66.72.93,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,detroit-is-my-hometown.stanford.edu,,,2607:f6d0:0:a228:bad:c0ff:ee:7e,,,,
[x],up1.stanford.edu,172.24.72.30,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.72.30,NOERROR,,,,,,,,
[x],updates.stanford.edu,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],urban.stanford.edu,171.67.215.200,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,www-v6.stanford.edu,,,2607:f6d0:0:925a::ab43:d7c8,,,,
[x],urbanlab.stanford.edu,171.65.104.128,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med4.irt-dr.med.stanford.edu,,,,,,,
[x],urdu.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],us-geant4.slac.stanford.edu,,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],user.slac.stanford.edu,134.79.138.15,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,www-user.slac.stanford.edu,,,,,,,
[x],userdb.stanford.edu,171.65.225.188,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,integration-test2-buster.stanford.edu,,,,,,,
[x],userinfo.stanford.edu,"171.67.218.36, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,lsdb3.stanford.edu,"ns5.dnsmadeeasy.com, avallone.stanford.edu, ns7.dnsmadeeasy.com, argus.stanford.edu, atalante.stanford.edu, ns6.dnsmadeeasy.com",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],uss.stanford.edu,64.62.243.82,"constitution.ns.tinyurl.com, dns.cloudflare.com",,,NOERROR,cname.tinyurl.com,,,,,,,letsencrypt.org
[x],utilities.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],ux.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"uxers2.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],uy.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],uz.slac.stanford.edu,134.79.164.207,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,file06.slac.stanford.edu,,,,,,,
[x],v017a-classxweb.stanford.edu,171.67.230.112,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,classx.stanford.edu,,,,,,,
[x],v1.stanford.edu,171.64.204.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,white.stanford.edu,,"mxa-00000d03.gslb.pphosted.com, mxb-00000d03.gslb.pphosted.com",,,,,
[x],v2.stanford.edu,171.64.204.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,white.stanford.edu,,"mxb-00000d03.gslb.pphosted.com, mxa-00000d03.gslb.pphosted.com",,,,,
[x],vaden.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"vadend9.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],valencia.scs.stanford.edu,171.66.3.29,"market.scs.stanford.edu, hostmaster.scs.stanford.edu",,,NOERROR,,,,,,,,
[x],vasctrac.stanford.edu,"198.185.159.144, 198.49.23.145, 198.185.159.145, 198.49.23.144","dns1.p06.nsone.net, dns-admin.squarespace.com",,,NOERROR,ext-sq.squarespace.com,,,,,,,
[x],vatic2.stanford.edu,171.64.68.58,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vault-dev.stanford.edu,34.82.109.16,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,vault-dev.svc.stanford.edu,,,,True,google,,
[x],vault-stage.stanford.edu,34.82.109.16,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,vault-stage.svc.stanford.edu,,,,True,google,,
[x],vault.med.stanford.edu,35.233.186.160,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,vault-prod.med.stanford.edu,,,,True,google,,
[x],vault.slac.stanford.edu,134.79.138.139,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,lb01-sdf-k8s01.slac.stanford.edu,,,,,,,
[x],vault.stanford.edu,35.230.100.2,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,vault-prod.svc.stanford.edu,,,,True,google,,
[x],vb.stanford.edu,171.64.52.39,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vds.stanford.edu,171.67.233.91,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vehicles.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],vela.stanford.edu,54.244.249.167,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],venture-lab.stanford.edu,,"ns-1164.awsdns-17.org, awsdns-hostmaster.amazon.com",,,NOERROR,,"ns-1164.awsdns-17.org, ns-1796.awsdns-32.co.uk, ns-3.awsdns-00.com, ns-945.awsdns-54.net",,,,,,
[x],vertex.stanford.edu,171.67.77.40,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],video.stanford.edu,171.64.116.98,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,hacking.stanford.edu,,,,,,,
[x],videos.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,"ns-1434.awsdns-51.org, ns-1861.awsdns-40.co.uk, ns-370.awsdns-46.com, ns-610.awsdns-12.net",,,,,,
[x],vietnamese.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],viking.stanford.edu,192.168.1.221,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.1.221,NOERROR,,,,,,,,
[x],vip.slac.stanford.edu,134.79.97.18,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,"vip.best.slac.stanford.edu, vip1.slac.stanford.edu",,,,,,    120/1.000  vip1.slac.stanford.edu,
[x],vip1.slac.stanford.edu,134.79.97.18,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],virtual.stanford.edu,"171.67.230.81, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,NDC01-Redirect.stanford.edu,"avallone.stanford.edu, ns6.dnsmadeeasy.com, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, argus.stanford.edu, atalante.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],vis.stanford.edu,171.67.77.70,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,graphics.stanford.edu,,gpo.stanford.edu,,,,,
[x],visit.stanford.edu,159.89.149.97,"ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.reclaimhosting.com,,stanford.reclaimhosting.com,,,,"google-site-verification=cAV9agp48wlwXaboyxjLPpnrJbTONZ-VqyF-Whbnwq4, v=spf1 ip4:159.89.149.97 ~all",
[x],visual.stanford.edu,"171.67.77.10, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,blit.stanford.edu,"ns7.dnsmadeeasy.com, argus.stanford.edu, atalante.stanford.edu, avallone.stanford.edu, ns5.dnsmadeeasy.com, ns6.dnsmadeeasy.com",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],vivaldi.stanford.edu,171.64.214.60,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vj.stanford.edu,171.64.20.59,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,virtualjoel5.stanford.edu,,,,,,,
[x],vlsiweb.stanford.edu,171.64.72.20,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vm.scs.stanford.edu,171.66.3.109,"market.scs.stanford.edu, hostmaster.scs.stanford.edu",,,NOERROR,,,,,,,,
[x],voip.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],vote.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],voyager.stanford.edu,171.64.160.226,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vp200.stanford.edu,"171.64.37.80, 171.64.36.130, 171.64.36.73","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vpa.stanford.edu,,,,,NOERROR,vpaintranet.cardinalsites.acsitefactory.com,,,,,,,
[x],vpgeapps.stanford.edu,74.217.243.68,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vpn-pa.slac.stanford.edu,134.79.101.143,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,2620:114:d000:1430::143,,,,
[x],vpn.slac.stanford.edu,134.79.101.140,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,2620:114:d000:1430::40,,,,
[x],vpn.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],vpn2.scs.stanford.edu,"171.66.3.122, 171.66.3.10, 171.66.3.11","market.scs.stanford.edu, hostmaster.scs.stanford.edu",,,NOERROR,,"mission.scs.stanford.edu, ns3.fs.net, ns1.fs.net, market.scs.stanford.edu, garage.uun.org",,"2001:470:806d:1::10, 2001:470:806d:1::11",,,,
[x],vpn3.scs.stanford.edu,171.66.3.123,"market.scs.stanford.edu, hostmaster.scs.stanford.edu",,,NOERROR,,,,,,,,
[x],vpsa-02-600.stanford.edu,172.24.180.160,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.180.160,NOERROR,,,,,,,,
[x],vpsa-4100.stanford.edu,172.27.223.73,"argus.stanford.edu, hostmaster.stanford.edu",True,172.27.223.73,NOERROR,,,,,,,,
[x],vptl.stanford.edu,171.67.230.81,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,NDC01-Redirect.stanford.edu,,,,,,,
[x],vpue-appdev.stanford.edu,171.67.226.170,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vpue-hp400.stanford.edu,172.24.152.98,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.152.98,NOERROR,,,,,,,,
[x],vpue-hpljpro-200.stanford.edu,172.24.152.92,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.152.92,NOERROR,,,,,,,,
[x],vpue-hrpro-200.stanford.edu,172.24.152.109,"argus.stanford.edu, hostmaster.stanford.edu",True,172.24.152.109,NOERROR,,,,,,,,
[x],vpue-webprod.stanford.edu,171.67.226.165,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vpuesubmit.stanford.edu,74.217.243.58,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vscbilling.stanford.edu,"44.237.173.5, 52.38.132.191, 34.208.221.237","ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",,,NOERROR,alb-animaltrax-1630458942.us-west-2.elb.amazonaws.com,,,,,,,
[x],vspg11.stanford.edu,171.64.65.45,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vspg8.stanford.edu,171.64.65.38,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],vue.slac.stanford.edu,"151.101.194.133, 151.101.66.133, 151.101.2.133, 151.101.130.133","ns1.fastly.NET, hostmaster.fastly.com",,,NOERROR,pantheon-systems.map.fastly.NET,,,"2a04:4e42::645, 2a04:4e42:200::645, 2a04:4e42:600::645, 2a04:4e42:400::645",True,fastly,,
[x],vulture.stanford.edu,171.64.65.45,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,vspg11.stanford.edu,,,,,,,
[x],w0070-e4300.stanford.edu,171.65.118.209,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],w6yx.stanford.edu,171.64.89.7,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,w6yx.stanford.edu,,,,,
[x],waivers.stanford.edu,171.67.200.11,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,vpsa-sis-farmhand.stanford.edu,,,,,,,
[x],wakame.stanford.edu,192.168.1.9,"argus.stanford.edu, hostmaster.stanford.edu",True,192.168.1.9,NOERROR,,,,,,,,
[x],wallet.stanford.edu,171.67.218.8,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,wallet1.stanford.edu,,,,,,,
[x],wallet1.stanford.edu,171.67.218.8,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],walter.stanford.edu,171.64.64.120,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,vigilante.stanford.edu,,,,,,,
[x],wap.stanford.edu,171.67.101.137,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],was.stanford.edu,171.67.37.3,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,swp.stanford.edu,,,,,,,
[x],watch.stanford.edu,171.65.2.141,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,irt-security-smc.stanford.edu,,,,,,,
[x],water.stanford.edu,23.185.0.2,"ns-644.awsdns-16.net, awsdns-hostmaster.amazon.com",,,NOERROR,"live-whd-d7.pantheonsite.io, fe2.edge.pantheon.io",,,"2620:12a:8000::2, 2620:12a:8001::2",,,,
[x],watson.stanford.edu,171.67.92.58,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,"scg.best.stanford.edu, login03.scg.stanford.edu, smsh11dsu-srcf-d15-37.scg.stanford.edu",,,,,,,
[x],wayback.stanford.edu,171.67.21.44,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,was-pywb-prod.stanford.edu,,,,,,,
[x],wcc.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"wccd8.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],wdb.stanford.edu,171.64.88.18,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,scheduler.stanford.edu,,,,,,,
[x],we.stanford.edu,34.215.171.12,"ns-821.awsdns-38.net, awsdns-hostmaster.amazon.com",,,NOERROR,"welab.cardinalsites.acsitefactory.com, cardinalsites01live.enterprise-g1.acquia-sites.com",,,,,,,
[x],weather.stanford.edu,,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],web-test.slac.stanford.edu,146.75.122.133,"ns1.fastly.NET, hostmaster.fastly.com",,,NOERROR,pantheon-systems.map.fastly.NET,,,2a04:4e42:41::645,True,fastly,,
[x],web.slac.stanford.edu,,"ns1.fastly.NET, hostmaster.fastly.com",,,NOERROR,pantheon-systems.map.fastly.NET,"ns1.fastly.NET, ns2.fastly.NET, ns3.fastly.NET, ns4.fastly.NET",,2a04:4e42:8e::645,True,fastly,,
[x],web.stanford.edu,"171.67.215.200, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,"argus.stanford.edu, ns7.dnsmadeeasy.com, avallone.stanford.edu, ns5.dnsmadeeasy.com, ns6.dnsmadeeasy.com, atalante.stanford.edu",,"2607:f6d0:0:925a::ab43:d7c8, 2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d",,,google-site-verification=-S6DbfrAQY8VcwVHIy2jbeCEe6pLrSD-Jgb_kuPV56I,
[x],web11.stanford.edu,171.67.214.139,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:919c::ab43:d691,,,,
[x],web12.stanford.edu,171.67.214.140,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:919c::ab43:d692,,,,
[x],web14.slac.stanford.edu,134.79.166.79,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],web15.slac.stanford.edu,134.79.166.87,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],web15.stanford.edu,171.67.214.143,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:919c::ab43:d695,,,,
[x],web17.stanford.edu,171.67.214.145,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,2607:f6d0:0:919c::ab43:d697,,,,
[x],webafs.stanford.edu,"171.67.218.226, 171.64.7.115, 171.64.7.61, 204.63.224.53","argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,"filedrawers.best.stanford.edu, filedrawers1.stanford.edu, filedrawers2.stanford.edu","avallone.stanford.edu, ns5.dnsmadeeasy.com, ns7.dnsmadeeasy.com, argus.stanford.edu, ns6.dnsmadeeasy.com, atalante.stanford.edu",,"2607:f6d0:0:9113::ab40:773, 2607:f6d0:0:d32::ab40:73d, 2620:6c:40c0:0:204:63:224:53",,,,
[x],webapp.itlab.stanford.edu,35.87.45.7,"ns-1815.awsdns-34.co.uk, root.itlab.stanford.edu",,,NOERROR,,,,,,,,
[x],webarchive.stanford.edu,171.67.37.3,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,swp.stanford.edu,,,,,,,
[x],webauth.slac.stanford.edu,134.79.138.76,"dnsmaster1.slac.stanford.edu, postmaster.slac.stanford.edu",,,NOERROR,,,,,,,,
[x],webcache.stanford.edu,171.67.37.3,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,swp.stanford.edu,,,,,,,
[x],webcal.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],webdb.cs.stanford.edu,171.64.64.52,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],webdb.stanford.edu,171.64.64.52,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,webdb.cs.stanford.edu,,,,,,,
[x],webdocs.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],webex.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],webforms.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],webhelp.stanford.edu,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,,NOERROR,med4.irt-dr.med.stanford.edu,,,,,,,
[x],webinars.stanford.edu,54.81.116.232,"ns-1434.awsdns-51.org, awsdns-hostmaster.amazon.com",,,NOERROR,stanford.dns.bl.ink,,,,,,,
[x],weblogin-dev.stanford.edu,171.67.218.28,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,weblogin-dev1.stanford.edu,,,,,,,
[x],weblogin-dev1.stanford.edu,171.67.218.28,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,,,,,,,,
[x],weblogin-test.stanford.edu,171.67.218.24,"argus.stanford.edu, hostmaster.stanford.edu",,,NOERROR,weblogin-test1.stanford.edu,,,,,,,
