input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,final_url,tls_self_signed
split-download-ssc.cisco.com,,500,582,,split-download-ssc.cisco.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-17T12:30:38Z,2023-11-17T12:29:38Z,"C=US, ST=California, L=San Jose, O=Cisco Systems Inc., CN=download-ssc.cisco.com",download-ssc.cisco.com,Cisco Systems Inc.,getcontentlengthfromns1-test-ssc.cisco.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,275590a28b5436f4df9372e46ee0b491,33292ccf7a6a0ffc668c140c706dc745cfb77c1efcd605aa7cdb63045ad18f4a,ctls,split-download-ssc.cisco.com,,443,https://split-download-ssc.cisco.com:443,https,Layer7-API-Gateway,text/xml,GET,2.20.210.249,/,1764985237,2.20.210.249,,14,False,,,,,
split-download-test-ssc.cisco.com,,500,587,,split-download-test-ssc.cisco.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-11-17T12:30:38Z,2023-11-17T12:29:38Z,"C=US, ST=California, L=San Jose, O=Cisco Systems Inc., CN=download-ssc.cisco.com",download-ssc.cisco.com,Cisco Systems Inc.,getcontentlengthfromns1-test-ssc.cisco.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,275590a28b5436f4df9372e46ee0b491,33292ccf7a6a0ffc668c140c706dc745cfb77c1efcd605aa7cdb63045ad18f4a,ctls,split-download-test-ssc.cisco.com,,443,https://split-download-test-ssc.cisco.com:443,https,Layer7-API-Gateway,text/xml,GET,23.60.226.159,/,823517943,23.60.226.159,,14,False,,,,,
spn10.meraki.com,403 Forbidden,403,548,,spn10.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn10.meraki.com,,443,https://spn10.meraki.com:443,https,nginx,text/html,GET,209.206.48.107,/,586998417,209.206.48.107,Nginx,14,False,,True,,,
spn10.streaming.meraki.com,400 No required SSL certificate was sent,400,639,,spn10.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn10.streaming.meraki.com,,443,https://spn10.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.48.107,/,-40950321,209.206.48.107,Nginx:1.19.0,15,False,,True,,,
spn100.meraki.com,Filevine Portal,200,2165,,spn100.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-07T00:00:00Z,2023-11-14T23:59:59Z,CN=portal.us-shard-b.filevineapp.com,portal.us-shard-b.filevineapp.com,,*.portal.filevineapp.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,15322632350222d5c55cc75e481aa061,f2b04c28c218ecb002403b29d2da8a4dbb488e99f98430faea4121fb47e51447,ctls,spn100.meraki.com,,443,https://spn100.meraki.com:443,https,Microsoft-IIS/10.0,text/html,GET,35.166.46.219,/,-1795478746,35.166.46.219,Windows Server,1,False,,True,True,,
spn1002.meraki.com,403 Forbidden,403,146,,spn1002.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn1002.meraki.com,,443,https://spn1002.meraki.com:443,https,nginx,text/html,GET,198.27.154.12,/,-1561873722,198.27.154.12,Nginx,8,False,,True,,,
spn1004.meraki.com,403 Forbidden,403,548,,spn1004.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2021-05-06T00:00:00Z,2022-05-05T23:59:59Z,"CN=*.meraki.com, O=Meraki\, LLC, L=San Francisco, ST=California, C=US",*.meraki.com,"Meraki, LLC",meraki.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c3349c7ab83c32ab3ce6b43950418716,b933b9f13c1ecf33a72b16417b12c4effea7ff825caeb7c422459f53f7932235,ctls,spn1004.meraki.com,,443,https://spn1004.meraki.com:443,https,nginx,text/html,GET,35.162.65.76,/,586998417,35.162.65.76,Nginx,14,False,,True,,,
spn1005.meraki.com,403 Forbidden,403,548,,spn1005.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn1005.meraki.com,,443,https://spn1005.meraki.com:443,https,nginx,text/html,GET,35.161.241.24,/,586998417,35.161.241.24,Nginx,14,False,,True,,,
spn1006.meraki.com,403 Forbidden,403,548,,spn1006.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn1006.meraki.com,,443,https://spn1006.meraki.com:443,https,nginx,text/html,GET,35.162.58.56,/,586998417,35.162.58.56,Nginx,14,False,,True,,,
spn11.meraki.com,403 Forbidden,403,146,,spn11.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn11.meraki.com,,443,https://spn11.meraki.com:443,https,nginx,text/html,GET,209.206.48.108,/,-1561873722,209.206.48.108,Nginx,8,False,,True,,,
spn11.streaming.meraki.com,400 No required SSL certificate was sent,400,639,,spn11.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn11.streaming.meraki.com,,443,https://spn11.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.48.108,/,-40950321,209.206.48.108,Nginx:1.19.0,15,False,,True,,,
spn12.meraki.com,403 Forbidden,403,548,,spn12.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn12.meraki.com,,443,https://spn12.meraki.com:443,https,nginx,text/html,GET,209.206.53.5,/,586998417,209.206.53.5,Nginx,14,False,,True,,,
spn13.meraki.com,403 Forbidden,403,548,,spn13.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn13.meraki.com,,443,https://spn13.meraki.com:443,https,nginx,text/html,GET,209.206.49.134,/,586998417,209.206.49.134,Nginx,14,False,,True,,,
spn14.streaming.meraki.com,400 No required SSL certificate was sent,400,237,,spn14.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn14.streaming.meraki.com,,443,https://spn14.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,216.157.141.8,/,-175054248,2620:12f:c002:533:f816:3eff:fec7:fea6,Nginx:1.19.0,9,False,,True,,,
spn15.meraki.com,403 Forbidden,403,548,,spn15.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn15.meraki.com,,443,https://spn15.meraki.com:443,https,nginx,text/html,GET,209.206.48.151,/,586998417,209.206.48.151,Nginx,14,False,,True,,,
spn15.streaming.meraki.com,400 No required SSL certificate was sent,400,639,,spn15.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn15.streaming.meraki.com,,443,https://spn15.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.48.151,/,-40950321,209.206.48.151,Nginx:1.19.0,15,False,,True,,,
spn16.meraki.com,403 Forbidden,403,146,,spn16.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn16.meraki.com,,443,https://spn16.meraki.com:443,https,nginx,text/html,GET,209.206.52.149,/,-1561873722,209.206.52.149,Nginx,8,False,,True,,,
spn16.streaming.meraki.com,400 No required SSL certificate was sent,400,237,,spn16.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn16.streaming.meraki.com,,443,https://spn16.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.52.149,/,-175054248,209.206.52.149,Nginx:1.19.0,9,False,,True,,,
spn17.meraki.com,403 Forbidden,403,146,,spn17.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn17.meraki.com,,443,https://spn17.meraki.com:443,https,nginx,text/html,GET,209.206.53.110,/,-1561873722,209.206.53.110,Nginx,8,False,,True,,,
spn18.meraki.com,403 Forbidden,403,548,,spn18.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn18.meraki.com,,443,https://spn18.meraki.com:443,https,nginx,text/html,GET,209.206.49.111,/,586998417,209.206.49.111,Nginx,14,False,,True,,,
spn18.streaming.meraki.com,400 No required SSL certificate was sent,400,639,,spn18.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn18.streaming.meraki.com,,443,https://spn18.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.49.111,/,-40950321,209.206.49.111,Nginx:1.19.0,15,False,,True,,,
spn19.streaming.meraki.com,400 No required SSL certificate was sent,400,237,,spn19.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn19.streaming.meraki.com,,443,https://spn19.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.53.112,/,-175054248,209.206.53.112,Nginx:1.19.0,9,False,,True,,,
spn2.meraki.com,403 Forbidden,403,548,,spn2.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn2.meraki.com,,443,https://spn2.meraki.com:443,https,nginx,text/html,GET,209.206.57.33,/,586998417,209.206.57.33,Nginx,14,False,,True,,,
spn20.meraki.com,403 Forbidden,403,146,,spn20.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn20.meraki.com,,443,https://spn20.meraki.com:443,https,nginx,text/html,GET,209.206.49.132,/,-1561873722,209.206.49.132,Nginx,8,False,,True,,,
spn21.meraki.com,403 Forbidden,403,146,,spn21.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn21.meraki.com,,443,https://spn21.meraki.com:443,https,nginx,text/html,GET,209.206.49.129,/,-1561873722,209.206.49.129,Nginx,8,False,,True,,,
spn22.meraki.com,403 Forbidden,403,548,,spn22.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn22.meraki.com,,443,https://spn22.meraki.com:443,https,nginx,text/html,GET,209.206.53.115,/,586998417,209.206.53.115,Nginx,14,False,,True,,,
spn3.meraki.com,403 Forbidden,403,548,,spn3.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn3.meraki.com,,443,https://spn3.meraki.com:443,https,nginx,text/html,GET,216.157.135.138,/,586998417,2620:12f:c004:115:250:56ff:fe8f:18f7,Nginx,14,False,,True,,,
spn3000.meraki.com,403 Forbidden,403,548,,spn3000.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn3000.meraki.com,,443,https://spn3000.meraki.com:443,https,nginx,text/html,GET,3.210.175.34,/,586998417,3.210.175.34,Nginx,14,False,,True,,,
spn3001.meraki.com,403 Forbidden,403,146,,spn3001.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn3001.meraki.com,,443,https://spn3001.meraki.com:443,https,nginx,text/html,GET,13.52.29.190,/,-1561873722,13.52.29.190,Nginx,8,False,,True,,,
spn3001.streaming.meraki.com,400 No required SSL certificate was sent,400,639,,spn3001.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn3001.streaming.meraki.com,,443,https://spn3001.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,13.52.29.190,/,-40950321,13.52.29.190,Nginx:1.19.0,15,False,,True,,,
spn3002.meraki.com,403 Forbidden,403,548,,spn3002.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn3002.meraki.com,,443,https://spn3002.meraki.com:443,https,nginx,text/html,GET,13.54.51.60,/,586998417,13.54.51.60,Nginx,14,False,,True,,,
spn4.meraki.com,403 Forbidden,403,548,,spn4.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn4.meraki.com,,443,https://spn4.meraki.com:443,https,nginx,text/html,GET,209.206.52.32,/,586998417,209.206.52.32,Nginx,14,False,,True,,,
spn6.meraki.com,403 Forbidden,403,146,,spn6.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2024-04-23T23:59:59Z,"CN=*.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.meraki.com,Meraki LLC,meraki.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,1134171ef4944977cf9e3b2de371466c,8e2bedcff39444cab1b69659ab7baa912275dc724832a374942c615380e96ac3,ctls,spn6.meraki.com,,443,https://spn6.meraki.com:443,https,nginx,text/html,GET,209.206.61.34,/,-1561873722,209.206.61.34,Nginx,8,False,,True,,,
spn6.streaming.meraki.com,400 No required SSL certificate was sent,400,237,,spn6.streaming.meraki.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-25T00:00:00Z,2023-07-23T23:59:59Z,"CN=*.streaming.meraki.com, O=Meraki LLC, L=San Francisco, ST=California, C=US",*.streaming.meraki.com,Meraki LLC,streaming.meraki.com,"CN=Meraki Private Config Intermediate CA, O=Meraki\, LLC, C=US",Meraki Private Config Intermediate CA,"Meraki, LLC",574c419609a017012fe4b7e32d3a580b,4b1516b1b9c4bd8d4de3c38c8ba040e19b205bb9fa4e6918f79afe8fe83f336c,ctls,spn6.streaming.meraki.com,,443,https://spn6.streaming.meraki.com:443,https,nginx/1.19.0,text/html,GET,209.206.61.34,/,-175054248,209.206.61.34,Nginx:1.19.0,9,False,,True,,,
