input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_self_signed,tls_mismatched,tls_subject_org_,final_url,cdn_name,cdn
qwantbot-46-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158063,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-46-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1259370074,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-47-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160107,*.qobuz.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-47-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-47-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160098,players-cdn-v2.vidmizer.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-47-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1562475059,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-48-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158051,lmqt.fyi,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-48-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-10730065,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-48-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158092,*.trendy-community.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-48-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,-65935988,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-49-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160119,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-49-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-244183992,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-49-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160099,*.jeunesreporterssansfrontieres.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-49-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,593131303,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-5-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160091,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-5-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1670022015,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-5-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160110,*.medias-francophones.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-5-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,193001467,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-50-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-50-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,2042939805,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-51-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160123,viewer.dood3d.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-51-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-308556278,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-51-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160105,*.vid.web.acsta.net,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-51-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1310537901,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-51-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158080,*.jeunesreporterssansfrontieres.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-51-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1494418193,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-52-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158049,lmqt.fyi,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-52-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-159493502,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-52-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,s1.qwant.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-52-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,-1134445755,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-53-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158078,*.medias-francophones.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-53-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,1068639710,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-53-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160123,s.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-53-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,1967468933,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-54-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160131,extras.qwantjunior.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-54-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1283164104,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-54-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160111,www.dailymotion.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-54-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,1176871677,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-55-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158090,*.veitech.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-55-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1585908547,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-55-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158052,*.trendy-community.fr,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-55-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,756038012,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-55-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160091,www.qwant.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-55-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,261877980,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-56-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160111,*.localetv.eu,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-56-171-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,929718127,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-58-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,151280,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-58-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,2027507251,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-59-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160084,player.myvideoplace.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-59-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,77457608,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-59-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158090,player.myvideoplace.tv,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-59-169-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1753825930,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-59-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158047,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-59-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,459498632,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-61-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158048,*.tvcitoyenne.com,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-61-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-1935068361,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-62-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160110,players-cdn-v2.vidmizer.com,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-62-168-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,1858167622,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-63-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158090,player.myvideoplace.tv,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-63-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,691780823,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-64-168-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158051,*.femmesetcitoyennete.fr,www.qwant.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-64-168-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,422108259,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-64-169-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,160111,*.localetv.eu,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,80,http://qwantbot-64-169-187-194.qwant.com:80,http,Qwant,text/html,GET,194.187.168.99,/,-180893041,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
qwantbot-64-171-187-194.qwant.com,"Qwant - The search engine that doesn't know anything about you, and that changes everything!",200,158056,*.vid.web.acsta.net,www.qwant.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-07-04T00:00:00Z,2023-07-13T23:59:59Z,CN=*.qwant.com,*.qwant.com,qwant.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,a0c362b85a5ce7997a80b9437664383a,5e720d2e2d2c5a3f7b42871f8786e684a4dccc728ac0ad8c629f5de0d57b3b5a,True,ctls,www.qwant.com,443,https://qwantbot-64-171-187-194.qwant.com:443,https,Qwant,text/html,GET,194.187.168.99,/,-834324073,194.187.168.99,HSTS,167,False,,,,https://www.qwant.com/,,
