new,host,a,soa,txt,status_code,cname,aaaa,ns,cdn,cdn-name,mx,has_internal_ips,internal_ips,caa
[x],update-oceania-mx.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],updatearchive-temp-storage.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],upload-gcp-betateamregister.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],uploadeventdoc-corporate.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],uploads-mtrackjiratunnel-mx.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],uploadsalphalabs-develip-git.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],uploadshelpdeskdevopsorigin.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],us-central1.lb-b.r53.gcp.cloud.mongodb.com,35.209.92.70,"ns-409.awsdns-51.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,True,google,,,,
[x],us-east-1.aws.stitch-staging.mongodb.com,3.212.215.35,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-staging.r53.aws.cloud.mongodb.com,,,,,,,,
[x],us-east-1.cloud-dev.mongodb.com,3.231.133.249,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-dev.r53.aws.cloud-dev.mongodb.com,,,,,,,,
[x],us-east-1.cloud.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],us-east-1.lb-a-dev.r53.aws.cloud-dev.mongodb.com,3.219.176.209,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-a-qa.r53.aws.cloud-qa.mongodb.com,54.236.180.205,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1490.awsdns-58.org, ns-153.awsdns-19.com, ns-1808.awsdns-34.co.uk, ns-718.awsdns-25.net",,,,,,
[x],us-east-1.lb-b-dev.r53.aws.cloud-dev.mongodb.com,3.231.133.249,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-b-mgmt.r53.aws.cloud-mgmt.mongodb.com,54.145.165.99,"ns-534.awsdns-02.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-b-qa.r53.aws.cloud-qa.mongodb.com,52.202.145.128,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-b-staging.r53.aws.cloud.mongodb.com,,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-b.r53.aws.cloud.mongodb.com,54.81.24.155,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-d-dev.r53.aws.cloud-dev.mongodb.com,18.232.8.191,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-e-dev.r53.aws.cloud-dev.mongodb.com,54.166.109.80,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1161.awsdns-17.org, ns-136.awsdns-17.com, ns-1906.awsdns-46.co.uk, ns-654.awsdns-17.net",,,,,,
[x],us-east-1.lb-e-qa.r53.aws.cloud-qa.mongodb.com,52.200.215.100,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-e-staging.r53.aws.cloud.mongodb.com,54.160.15.40,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-e.r53.aws.cloud.mongodb.com,52.86.156.12,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-1.lb-f-staging.r53.aws.cloud.mongodb.com,54.211.138.89,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1067.awsdns-05.org, ns-1812.awsdns-34.co.uk, ns-695.awsdns-22.net, ns-95.awsdns-11.com",,,,,,
[x],us-east-2.lb-b-internal.r53.aws.cloud-internal.mongodb.com,3.19.19.58,"ns-1660.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east-2.lb-b.r53.aws.cloud.mongodb.com,,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-east4.lb-b-dev.r53.gcp.cloud-dev.mongodb.com,35.212.115.53,"ns-1752.awsdns-27.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,,True,google,,,,
[x],us-east4.lb-b.r53.gcp.cloud.mongodb.com,,"ns-409.awsdns-51.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,True,google,,,,
[x],us-west-2.aws.stitch-staging.mongodb.com,54.213.130.141,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,us-west-2.lb-b-staging.r53.aws.cloud.mongodb.com,,,,,,,,
[x],us-west-2.lb-b-staging.r53.aws.cloud.mongodb.com,35.155.9.253,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-west-2.lb-e.r53.aws.cloud.mongodb.com,52.27.78.36,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],us-west-2.lb-g.r53.aws.cloud.mongodb.com,54.185.71.244,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],user-accessrelay-config-redirect.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],user-confluence-development.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],users-pc99.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],users-private-extranetpanel.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],userssignupdatabasevpn.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],usersvpnns-nanotechnet2.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],usw23-325-pda.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v1-debug-wikibucketexampledockerintra-backups-www-test.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v1bid46ec.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v1system-archive-intranetpostgresmx.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v2awsauth-antiviruspre.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v2live.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],v2repoaccept-domain.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v3user.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v4data.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v4useralphalog-docs.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],v4v1status.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vault.corp.mongodb.com,,"ns-1268.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,vault.route53.build.10gen.cc,,,,,,,,
[x],vendp04.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],verizoncraft.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],videoaws-nanotechnet2.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vipmijn-webapp.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vipredirect-elasticbeanstalkcdnuser.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],vipwww.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vpn4.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vpndebug-wwwm-exchangedns.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],vpp-old.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],walltv.corp.mongodb.com,"54.88.124.138, 54.196.127.54, 3.226.71.163, 3.231.128.237, 23.23.148.58","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],waltham.charts.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wconline.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wcz01.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],web-cmsaccess-cpexamplesbackup-meet-git.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],web36.charts.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],webassets.mongodb.com,"52.222.139.10, 52.222.139.112, 52.222.139.122, 52.222.139.37","ns-1393.awsdns-46.org, awsdns-hostmaster.amazon.com",,NOERROR,d21uc1u5l35a80.cloudfront.net,"2600:9000:2204:4600:f:f5fa:8000:93a1, 2600:9000:2204:fe00:f:f5fa:8000:93a1, 2600:9000:2204:7000:f:f5fa:8000:93a1, 2600:9000:2204:7800:f:f5fa:8000:93a1, 2600:9000:2204:a600:f:f5fa:8000:93a1, 2600:9000:2204:9400:f:f5fa:8000:93a1, 2600:9000:2204:a000:f:f5fa:8000:93a1, 2600:9000:2204:bc00:f:f5fa:8000:93a1","ns-300.awsdns-37.com, ns-722.awsdns-26.net, ns-1393.awsdns-46.org, ns-1862.awsdns-40.co.uk",True,cloudfront,,,,
[x],webimages.mongodb.com,199.232.150.208,"ns1.fastly.net, hostmaster.fastly.com",,NOERROR,"mongodb.imgix.net, dualstack.com.imgix.map.fastly.net",2a04:4e42:82::720,,True,fastly,,,,
[x],webmail19c.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],webmail22b.charts.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],webproxy.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],website.prod.corp.mongodb.com,"54.88.124.138, 23.23.148.58, 54.196.127.54, 3.226.71.163, 3.231.128.237","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],website.staging.corp.mongodb.com,"52.45.195.111, 52.22.111.228, 35.174.255.218","ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,,,,,,,,,
[x],webusers.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],westeurope.lb-b-staging.r53.azure.cloud.mongodb.com,20.31.113.143,"ns-1195.awsdns-21.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],westeurope.lb-b.r53.azure.cloud.mongodb.com,40.74.36.35,"ns-1195.awsdns-21.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,,
[x],westus.lb-b.r53.azure.cloud.mongodb.com,104.42.108.179,"ns-1195.awsdns-21.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,True,azure,,,,
[x],wiki-accesscms-statbetatemp-exchangedns.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wiki-eum.charts.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wiki-v3-beta-backupssodatabasevpn.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wiki.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wikijirav1.charts.mongodb.com,,"ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wikiprod-panel.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],windows-7-theme-for-vista.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],ws.eu-central-1.aws.realm.mongodb.com,3.124.220.115,"ns-695.awsdns-22.net, awsdns-hostmaster.amazon.com",,NOERROR,"eu-central-1.aws.realm.mongodb.com, eu-central-1.lb-b.r53.aws.cloud.mongodb.com",,,,,,,,
[x],ww01-b2bmy-oceania.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wwbackups-www-test.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wwdyzmq.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www-akamai.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.account-dev.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.account-stage.mongodb.com,"52.206.222.245, 52.21.89.200, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.account.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.app.go.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.auth-qa.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.auth.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.charts-dev.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.charts-stage.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.discover.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],www.docs.cloud.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.events.mongodb.com,"52.21.89.200, 54.175.147.155, 52.206.222.245","ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com, ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.hub.mongodb.com,,"ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.investors.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.jss.mongodb.com,"52.206.222.245, 54.175.147.155, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.mongodb.com,"108.138.7.2, 108.138.7.115, 108.138.7.55, 108.138.7.52","ns-1470.awsdns-55.org, awsdns-hostmaster.amazon.com",,NOERROR,d1zmu2nnrptrdt.cloudfront.net,"2600:9000:2490:1200:7:7859:3840:93a1, 2600:9000:2490:e200:7:7859:3840:93a1, 2600:9000:2490:1400:7:7859:3840:93a1, 2600:9000:2490:3e00:7:7859:3840:93a1, 2600:9000:2490:1c00:7:7859:3840:93a1, 2600:9000:2490:5a00:7:7859:3840:93a1, 2600:9000:2490:e800:7:7859:3840:93a1, 2600:9000:2490:2600:7:7859:3840:93a1","ns-1470.awsdns-55.org, ns-194.awsdns-24.com, ns-2001.awsdns-58.co.uk, ns-890.awsdns-47.net",True,cloudfront,,,,
[x],www.mongodbcom-qa5.website.staging.corp.mongodb.com,,"ns-397.awsdns-49.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:staging,external-dns/resource=service/routing/router-user-traefik",NOERROR,,,,,,,,,
[x],www.resources.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],www.splunk.corp.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com, ns-cloud-e1.googledomains.com, cloud-dns-hostmaster.google.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],wwwexamplesbackup-meet-git.charts.mongodb.com,"52.21.89.200, 52.206.222.245, 54.175.147.155","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],x509gen.corp.mongodb.com,"54.196.127.54, 54.88.124.138, 23.23.148.58, 3.231.128.237, 3.226.71.163","ns-460.awsdns-57.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=cluster:prod,external-dns/resource=service/routing/router-public-elb-traefik",NOERROR,lb-p.prod.corp.mongodb.com,,,,,,,,
[x],xdme.charts.mongodb.com,"54.175.147.155, 52.206.222.245, 52.21.89.200","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,"ns-1047.awsdns-02.org, ns-1636.awsdns-12.co.uk, ns-276.awsdns-34.com, ns-868.awsdns-44.net",,,,,,
[x],xds-agents-dev.mongodb.com,3.231.133.249,"ns-136.awsdns-17.com, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-dev.r53.aws.cloud-dev.mongodb.com,,,,,,,,
[x],xds-agents-internal.mongodb.com,18.190.81.11,"ns-1660.awsdns-15.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,"global.lb-b-internal.r53.aws.cloud-internal.mongodb.com, us-east-2.lb-b-internal.r53.aws.cloud-internal.mongodb.com",,,,,,,,
[x],xds-agents-qa.mongodb.com,52.202.145.128,"ns-153.awsdns-19.com, awsdns-hostmaster.amazon.com",,NOERROR,us-east-1.lb-b-qa.r53.aws.cloud-qa.mongodb.com,,,,,,,,
[x],xms.charts.mongodb.com,"54.175.147.155, 52.21.89.200, 52.206.222.245","ns-868.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,glb.mongodb.com,,,,,,,,
[x],zendesk1.mongodb.com,"162.159.138.6, 162.159.128.7","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,mail1.zendesk.com,,,True,cloudflare,mail.zendesk.com,,,
[x],zendesk3.mongodb.com,"162.159.128.7, 162.159.138.6","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",v=spf1 include:_netblocks.zdsys.com ~all,NOERROR,mail3.zendesk.com,,,True,cloudflare,mail.zendesk.com,,,
