input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,csp_domains_,tls_expired,final_url,tls_mismatched,tls_wildcard_certificate,tls_emails_,tls_self_signed
www.gifts.marriott.co.uk,Marriott International,200,33313,gifts.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T00:00:00Z,2023-11-13T23:59:59Z,"CN=betaap1.givex.com, O=Givex Canada Corp, L=Toronto, ST=Ontario, C=CA",betaap1.givex.com,www.theultimatediningcard.ca,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1db42e6e2a23c28623a5eb4e414d7b7e,a412b7b6c81a23b2b36c6372e4381eae501a57c27faf107cbf463034e2326b69,ctls,gifts.marriott.com,,443,https://www.gifts.marriott.co.uk:443,https,,text/html,GET,52.21.50.234,/,253023632,52.21.50.234,HSTS,401,False,,Givex Canada Corp,,,https://gifts.marriott.com,,,,
www.hotel-offers.marriott.co.uk,Hotel & Resorts | Book your Hotel directly with Marriott Bonvoy,200,313742,www.marriott.co.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.co.uk,,443,https://www.hotel-offers.marriott.co.uk:443,https,nginx,text/html,GET,52.21.50.234,/,-731824751,52.21.50.234,React,6518,False,,Marriott International Inc.,,,https://www.marriott.co.uk/default.mi,,,,
www.hoteles.latinoamerica.marriott.com,Marriott - Vanity Redirect Server,404,935,,,,,,,,,,,,,,,,,,,443,https://www.hoteles.latinoamerica.marriott.com:443,https,Apache/2.4.56 (Amazon),text/html,GET,52.21.50.234,/,-1045002268,52.21.50.234,Apache:2.4.56,29,False,,,,,http://www.hoteles.latinoamerica.marriott.com/default.mi,,,,
www.intdev.marriott.com,Access Denied,401,277,www.intdev.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T16:21:18Z,2024-05-09T16:21:18Z,"CN=www.mi-qc.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.mi-qc.com,www.mi-wip.fr,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",c4e751d4583799b6dd2cb4afd37b772b,6a807b98c57d732027d5871628607cb768b11930e3c68d95954ba930ab31b362,ctls,www.intdev.marriott.com,,443,https://www.intdev.marriott.com:443,https,AkamaiGHost,text/html,GET,23.36.233.27,/,-1924279051,23.36.233.27,Basic,10,False,,Marriott International Inc.,,,,,,,
www.journey.ritzcarlton.com,Luxury Travel | Journey Into The Ritz-Carlton,200,44552,www.journey.ritzcarlton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=www.ritzcarlton.com, O=The Ritz-Carlton Hotel Company LLC, L=Chevy Chase, ST=Maryland, C=US",www.ritzcarlton.com,www.journey.ritzcarlton.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ec7182f8c7396e2719079f8d70971005,92fefba9be1b811013485cec26301eec09c225a3e52e97f8956fbaef5b2938cc,ctls,www.journey.ritzcarlton.com,,443,https://www.journey.ritzcarlton.com:443,https,Apache,text/html,GET,23.201.248.195,/,-1746143498,23.201.248.195,Typekit,1167,False,,The Ritz-Carlton Hotel Company LLC,,,,,,,
www.latinoamerica.marriott.com,Hoteles Marriott Bonvoy - Tarifas exclusivas en nuestra web,200,271793,www.espanol.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.espanol.marriott.com,,443,https://www.latinoamerica.marriott.com:443,https,nginx,text/html,GET,52.21.50.234,/,-18912797,52.21.50.234,React,5423,False,,Marriott International Inc.,,,https://www.espanol.marriott.com/default.mi,,,,
www.marriott.co.uk,Hotel & Resorts | Book your Hotel directly with Marriott Bonvoy,200,313742,www.marriott.co.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.co.uk,,443,https://www.marriott.co.uk:443,https,nginx,text/html,GET,23.192.152.75,/,-18912797,23.192.152.75,React,6518,False,,Marriott International Inc.,,,https://www.marriott.co.uk/default.mi,,,,
www.marrtool.com,Log in,200,9431,www.marrtool.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-12T15:25:13Z,2023-09-07T15:25:13Z,"CN=www.marrtool.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marrtool.com,marrtool.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",8d6a348fa5be7450d91ec4851c5b5b5d,3892a11a2f64aabe819607da7814173edd5f8f517b889c606aab1099b2850955,ctls,www.marrtool.com,,443,https://www.marrtool.com:443,https,,text/html,GET,44.213.171.22,/,2057027811,2600:1f18:45d0:603:7129:81f2:335d:15f7,hCaptcha,270,False,,Marriott International Inc.,https://js.hcaptcha.com/1/api.js,,,,,,
www.mi-ramdev001.marriott.co.uk,Access Denied,401,292,www.mi-ramdev001.marriott.co.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-17T16:21:18Z,2024-05-09T16:21:18Z,"CN=www.mi-qc.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.mi-qc.com,www.mi-wip.fr,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",c4e751d4583799b6dd2cb4afd37b772b,6a807b98c57d732027d5871628607cb768b11930e3c68d95954ba930ab31b362,ctls,www.mi-ramdev001.marriott.co.uk,,443,https://www.mi-ramdev001.marriott.co.uk:443,https,AkamaiGHost,text/html,GET,23.215.22.113,/,1277451724,23.215.22.113,Basic,10,False,,Marriott International Inc.,,,,,,,
www.mi-ramdev001.marriott.com,Access Denied,401,287,,,,,,,,,,,,,,,,,,,80,http://www.mi-ramdev001.marriott.com:80,http,AkamaiGHost,text/html,GET,23.36.233.27,/,-279498520,23.36.233.27,Basic,10,False,,,,,,,,,
www.miram-uat01.marriott.com,Access Denied,401,286,www.miram-uat01.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-02T20:14:39Z,2023-11-30T20:14:39Z,"CN=www.mi-perftest1.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.mi-perftest1.com,auth-perf1.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",738b5444e59690bea4c10e9ee78528b5,8bd6f487f5eb0aa3186ee21344fffcd71f12029d17a39642cb5b07f3a3ccf226,ctls,www.miram-uat01.marriott.com,,443,https://www.miram-uat01.marriott.com:443,https,AkamaiGHost,text/html,GET,23.36.236.241,/,-1869789497,23.36.236.241,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.msg-gatewayprf.marriott.com,Error 404 - Not Found,404,579,www.msg-gatewayprf.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-29T16:20:24Z,2023-08-29T16:20:24Z,"CN=gatewaydsapprd.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",gatewaydsapprd.marriott.com,www.msg-gatewayprf.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",39d4c0e9e9b2e5829055ff0f35602c97,81a22c1764a694fdf42f4ed1d21709e4eeca3959b037a00293e989e4a28fdac6,ctls,www.msg-gatewayprf.marriott.com,,443,https://www.msg-gatewayprf.marriott.com:443,https,,text/html,GET,23.37.43.166,/,-464450920,23.37.43.166,,19,False,,Marriott International Inc.,,,,,,,
www.mvcrentals.marriott.com,Vacation Rentals │ Marriott Vacation Club,200,52327,mvcrentals.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-21T05:22:10Z,2023-07-20T05:22:09Z,CN=mvcrentals.marriott.com,mvcrentals.marriott.com,mvcrentals.marriott.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7abe7f740073ab742cd1f1288a7116c4,31db6bce4a98be15ed151a5afab74bb9ba1a98b5a8befc6b13ce0a1b05e9752c,ctls,mvcrentals.marriott.com,google,443,https://www.mvcrentals.marriott.com:443,https,nginx,text/html,GET,35.227.51.119,/,-1840324437,35.227.51.119,YouTube,509,False,True,,,,https://mvcrentals.marriott.com/,,,,
www.perf4.aries.marriott.com,Access Denied,401,286,www.perf4.aries.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-27T17:35:37Z,2023-12-27T17:35:37Z,"CN=www.swi-bpv.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.swi-bpv.marriott.com,qa2-channel-portal.hvmi.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0255249a9dd425563b8ed6a740f782f1,59219a0198e434e345b617295d02ac7adfb34ab41ebdf00f7e990f9645f2c2c8,ctls,www.perf4.aries.marriott.com,,443,https://www.perf4.aries.marriott.com:443,https,AkamaiGHost,text/html,GET,104.70.80.13,/,-566140455,104.70.80.13,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.ram-preprod.marriott.com,Access Denied,401,285,www.ram-preprod.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T19:19:21Z,2023-11-04T19:19:21Z,"CN=uat.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",uat.marriott.com,auth-uat2.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0051572dc553b8d0d5d7f537f1719283,55d474e1bb58e62b4a9ae76acf6d0665385bdd92a6d92cdeb75432dce5236551,ctls,www.ram-preprod.marriott.com,,443,https://www.ram-preprod.marriott.com:443,https,AkamaiGHost,text/html,GET,104.70.84.122,/,1539110590,104.70.84.122,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.residenceinn.marriott.com,Long-Stay Hotels & Suites | Residence Inn by Marriott,200,116353,residence-inn.marriott.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-09T00:00:00Z,2023-11-08T23:59:59Z,"CN=residence-inn.marriott.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",residence-inn.marriott.com,residence-inn.marriott.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",aeb52450471557fc7053c2a9c4dbda3f,7f3f41bc77016bcbe54631802822d1380f4f46366a6c411d1f10e2474bd30987,ctls,residence-inn.marriott.com,,80,http://www.residenceinn.marriott.com:80,http,cloudflare,text/html,GET,141.193.213.11,/,-469556216,141.193.213.10,Yoast SEO:13.2,3175,False,,"Cloudflare, Inc.",,,https://residence-inn.marriott.com/,,,,
www.ritzcarlton.com,Luxury Hotels and Resorts | The Ritz-Carlton,200,137112,www.ritzcarlton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-27T00:00:00Z,2024-01-27T23:59:59Z,"CN=www.ritzcarlton.com, O=The Ritz-Carlton Hotel Company LLC, L=Chevy Chase, ST=Maryland, C=US",www.ritzcarlton.com,www.journey.ritzcarlton.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,ec7182f8c7396e2719079f8d70971005,92fefba9be1b811013485cec26301eec09c225a3e52e97f8956fbaef5b2938cc,ctls,www.ritzcarlton.com,,443,https://www.ritzcarlton.com:443,https,Apache,text/html,GET,23.201.248.195,/,-1991694412,23.201.248.195,ZURB Foundation,4553,False,,The Ritz-Carlton Hotel Company LLC,,,,,,,
www.springhillsuites.marriott.com,All Suite Hotels | SpringHill Suites,200,35529,www.springhillsuites.marriott.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-08T00:01:37Z,2023-09-08T00:01:37Z,"CN=www.springhillsuites.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.springhillsuites.marriott.com,springhillsuites.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0e354fadc83d51d3d2c21eb8b4beb010,7063d0c80480b9eb111673f250e35579e84402d0f08ccf7c4760a968bd57e084,ctls,www.springhillsuites.marriott.com,,443,https://www.springhillsuites.marriott.com:443,https,Apache/2.4.52 (Ubuntu),text/html,GET,54.88.142.3,/,101505742,2600:1f18:45d0:600:9799:d78c:1d0e:c63f,Ubuntu,376,False,,Marriott International Inc.,,,,,,,
www.starwoodhotels.com,Marriott Bonvoy Hotels | Book Directly & Get Exclusive Rates,200,313759,www.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.com,,443,https://www.starwoodhotels.com:443,https,nginx,text/html,GET,23.37.39.214,/,1103788841,2a02:26f0:1700:386::20a3,React,6352,False,,Marriott International Inc.,,,https://www.marriott.com/default.mi?redirectFrom=www.starwoodhotels.com,,,,
www.status-match.marriott.com,Marriott Bonvoy Hotels | Book Directly & Get Exclusive Rates,200,313705,www.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.com,google,443,https://www.status-match.marriott.com:443,https,nginx,text/html,GET,35.231.127.158,/,-2095013543,35.231.127.158,React,6352,False,True,Marriott International Inc.,,,https://www.marriott.com/default.mi,,,,
www.themarriottvacationclubs.marriott.com,Attention Required! | Cloudflare,403,4514,www.themarriottvacationclubs.marriott.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-06T00:00:00Z,2024-02-05T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,www.themarriottvacationclubs.marriott.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",747d3658a32bd64f2afaf22d8018e91f,efb623ea175c9784d99f3990ea74261a6105371459c05c5850c430153bdac416,ctls,www.themarriottvacationclubs.marriott.com,cloudflare,443,https://www.themarriottvacationclubs.marriott.com:443,https,cloudflare,text/html,GET,104.18.27.97,/,139524878,2606:4700::6812:1b61,Cloudflare Bot Management,94,False,True,"Cloudflare, Inc.",,,,,,,
www.timeline.marriott.com,Our Story,200,359485,www.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.com,,80,http://www.timeline.marriott.com:80,http,Apache,text/html,GET,52.21.50.234,/,780900436,52.21.50.234,Java,7389,False,,Marriott International Inc.,,,https://www.marriott.com/about/culture-and-values/history.mi,,,,
www.travel.marriott.co.uk,Hotel & Resorts | Book your Hotel directly with Marriott Bonvoy,200,313742,www.marriott.co.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:51:56Z,2023-11-10T15:51:55Z,"CN=www.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.marriott.com,www.travelagents.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",fd366a77b3660f5f6b811c10c3af0d0f,009c340640383743bf6b3472aa4670e123f1412491729b65467ad2fe88e8dd9d,ctls,www.marriott.co.uk,,443,https://www.travel.marriott.co.uk:443,https,nginx,text/html,GET,52.21.50.234,/,-731824751,52.21.50.234,React,6518,False,,Marriott International Inc.,,,https://www.marriott.co.uk/default.mi,,,,
www.travelagents.uat05.marriott.com,Access Denied,401,292,www.travelagents.uat05.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-04T19:19:21Z,2023-11-04T19:19:21Z,"CN=uat.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",uat.marriott.com,auth-uat2.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0051572dc553b8d0d5d7f537f1719283,55d474e1bb58e62b4a9ae76acf6d0665385bdd92a6d92cdeb75432dce5236551,ctls,www.travelagents.uat05.marriott.com,,443,https://www.travelagents.uat05.marriott.com:443,https,AkamaiGHost,text/html,GET,104.70.84.122,/,1570757357,104.70.84.122,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.turkish.miram-uat01.marriott.com,Access Denied,401,298,www.turkish.miram-uat01.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-02T20:14:39Z,2023-11-30T20:14:39Z,"CN=www.mi-perftest1.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.mi-perftest1.com,auth-perf1.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",738b5444e59690bea4c10e9ee78528b5,8bd6f487f5eb0aa3186ee21344fffcd71f12029d17a39642cb5b07f3a3ccf226,ctls,www.turkish.miram-uat01.marriott.com,,443,https://www.turkish.miram-uat01.marriott.com:443,https,AkamaiGHost,text/html,GET,23.36.236.241,/,-1346694705,23.36.236.241,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.turkish.swi-bpv.marriott.com,Access Denied,401,294,,,,,,,,,,,,,,,,,,,80,http://www.turkish.swi-bpv.marriott.com:80,http,AkamaiGHost,text/html,GET,104.70.80.13,/,80146939,104.70.80.13,Basic,10,False,,,,,,,,,
www.turkish.uat06.marriott.com,Access Denied,401,288,www.turkish.uat06.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-18T20:52:37Z,2023-11-08T20:52:37Z,"CN=uat2.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",uat2.marriott.com,osb-test.uat02.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",47f33be5ae51178da60cc708fe945da5,4bf991dc1bac6b50b23a4d330db9b4979fd1272d01f4b90f8922713e0dade4a5,ctls,www.turkish.uat06.marriott.com,,443,https://www.turkish.uat06.marriott.com:443,https,AkamaiGHost,text/html,GET,104.126.37.155,/,753884376,2a02:26f0:3500:1b::1724:a392,HSTS,10,False,,Marriott International Inc.,,,,,,,
www.uat02.aries.marriott.com,Access Denied,401,286,www.uat02.aries.marriott.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-27T17:35:37Z,2023-12-27T17:35:37Z,"CN=www.swi-bpv.marriott.com, O=Marriott International Inc., L=Bethesda, ST=Maryland, C=US",www.swi-bpv.marriott.com,qa2-channel-portal.hvmi.marriott.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",0255249a9dd425563b8ed6a740f782f1,59219a0198e434e345b617295d02ac7adfb34ab41ebdf00f7e990f9645f2c2c8,ctls,www.uat02.aries.marriott.com,,443,https://www.uat02.aries.marriott.com:443,https,AkamaiGHost,text/html,GET,104.70.80.13,/,-1844047418,104.70.80.13,HSTS,10,False,,Marriott International Inc.,,,,,,,
