input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_mismatched,csp_domains_,tls_expired,tls_self_signed,location
travel.uk.hotels.com,Customer Service Portal,200,54052,service.hotels.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-26T12:41:22Z,2023-07-25T12:41:21Z,CN=hotels.com,hotels.com,,zh.hotels.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4ebb91af7c69e02c49898dc091895f7b,b49b27e0231e85ffea220234bca4fce71a2c155711ed441ccae6b44f3327ea20,,ctls,service.hotels.com,,443,https://travel.uk.hotels.com:443,https,none,text/html,GET,23.3.109.70,/,-2056809145,23.3.109.70,Zipkin,1,False,,https://service.hotels.com/en-gb/,,,,,
travelads-admin-tools-web.us-west-2.prod.expedia.com,Account,400,275147,travelads-login.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=*.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",*.expedia.com,"Expedia Group, Inc.",expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,871129a167111aa920e2c4facf176ae4,71254c06b2c598503dd7e44265197d57be0b0c4f9f9a1270401981a14e9c933b,True,ctls,travelads-login.expedia.com,,443,https://travelads-admin-tools-web.us-west-2.prod.expedia.com:443,https,istio-envoy,text/html,GET,54.149.213.203,/,386620765,35.163.145.232,Zipkin,2780,False,,https://travelads-login.expedia.com/auth/realms/epc-travelads-admin-web/broker/travelads-admin-portal/login?session_code=DtLhV7xKiH_DRQatlRfYgKFqILd3r-lFmcFIHkr6b94&client_id=travelads-admin-tools-web&tab_id=awICRmk7SUc,,,,,
traveler.homeaway.com,"Vrbo | Book your vacation rentals: beach houses, cabins, condos & more",200,422880,www.vrbo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.vrbo.com,,443,https://traveler.homeaway.com:443,https,,text/html,GET,23.53.43.106,/,-124858428,23.53.43.104,Zipkin,532,False,,https://www.vrbo.com/,True,,,,
traveler.vrbo.com,Bot or Not?,429,345307,www.vrbo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.vrbo.com,,443,https://traveler.vrbo.com:443,https,istio-envoy,text/html,GET,23.11.206.32,/,-124858428,23.11.206.9,Zipkin,182,False,,https://www.vrbo.com/,True,,,,
travelercasesubmit.expedia.com,TravelerCaseSubmit,200,64704,travelercasesubmit.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-17T08:38:57Z,2024-03-16T08:38:57Z,"CN=travelercasesubmit.expedia.com, O=Expedia\, Inc., L=Seattle, ST=Washington, C=US",travelercasesubmit.expedia.com,"Expedia, Inc.",travelercasesubmit.expedia.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",c638018c631e877c7234503915a03bc9,b666e307894e222c89b133aa3ec50a8331d9195a1a40f8181085bc200fcad0f8,,ctls,travelercasesubmit.expedia.com,,443,https://travelercasesubmit.expedia.com:443,https,sfdcedge,text/html,GET,85.222.140.13,/,1120455585,85.222.140.10,HSTS,19,False,,https://travelercasesubmit.expedia.com/s/,,https://na163.salesforce.com/icons/,,,
travelocity.ca,"Travelocity | Cheap Hotels, Flights, Vacations & Travel Deals",200,1086821,www.travelocity.ca,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-30T00:00:00Z,2023-06-01T23:59:59Z,"CN=*.travelocity.ca, O=Expedia\, Inc., L=Bellevue, ST=Washington, C=US",*.travelocity.ca,"Expedia, Inc.",travelocity.ca,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2f739487ef3589927dcb6d68c683bd5a,9efba9b7196e26905b8f5df542b2946bc771bbe4cf2c4dc96036fefe59852e03,True,ctls,www.travelocity.ca,,443,https://travelocity.ca:443,https,istio-envoy,text/html,GET,23.212.210.234,/,-669781758,23.212.210.234,Zipkin,22,False,,https://www.travelocity.ca/,,,,,
travelocity.com,Bot or Not?,429,345657,www.travelocity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-05-30T00:00:00Z,2023-06-01T23:59:59Z,"CN=*.travelocity.com, O=Expedia\, Inc., L=Bellevue, ST=Washington, C=US",*.travelocity.com,"Expedia, Inc.",travelocity.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32567a138aea975125fe6831317e21fb,64b5701017cf6f4f422391579f7de51b61e61dc44294c049e6d7380e00578406,True,ctls,www.travelocity.com,,443,https://travelocity.com:443,https,istio-envoy,text/html,GET,23.212.210.7,/,-669781758,23.212.210.7,Zipkin,182,False,,https://www.travelocity.com/,,,,,
trk.bookabach.co.nz,,404,128,trk.bookabach.co.nz,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.bookabach.co.nz,,443,https://trk.bookabach.co.nz:443,https,,application/json,GET,35.171.199.54,/,434908694,54.152.15.15,HSTS,7,False,,,True,,,,
trk.carrentals.com,,404,128,trk.carrentals.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.carrentals.com,,443,https://trk.carrentals.com:443,https,,application/json,GET,54.152.15.15,/,6751859,54.82.106.138,HSTS,7,False,,,True,,,,
trk.fewo-direkt.de,,404,128,trk.fewo-direkt.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.fewo-direkt.de,,443,https://trk.fewo-direkt.de:443,https,,application/json,GET,54.152.15.15,/,1145943203,54.82.106.138,HSTS,7,False,,,True,,,,
trk.homeaway.com,,404,128,trk.homeaway.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.homeaway.com,,443,https://trk.homeaway.com:443,https,,application/json,GET,54.82.106.138,/,-2094728755,54.152.15.15,HSTS,7,False,,,True,,,,
trk.stayz.com.au,,404,128,trk.stayz.com.au,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.stayz.com.au,,443,https://trk.stayz.com.au:443,https,,application/json,GET,54.152.15.15,/,-1448049457,35.171.199.54,HSTS,7,False,,,True,,,,
trk.vrbo.com,,404,128,trk.vrbo.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2024-02-06T23:59:59Z,CN=www.messagegears.net,www.messagegears.net,,track.messagegears.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,cd3739e72325a5fd061e9fb4772fa06d,6b366e66e169e0ef0f0954467bea903def8818760b7c46b95d4c3352eb29d19d,,ctls,trk.vrbo.com,,443,https://trk.vrbo.com:443,https,,application/json,GET,54.82.106.138,/,-2094728755,54.152.15.15,HSTS,7,False,,,True,,,,
trn1-voyager.lab.expedia.com,Access Denied,403,285,trn1-voyager.lab.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-25T00:00:00Z,2024-01-03T23:59:59Z,"CN=navigator.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",navigator.expedia.com,"Expedia Group, Inc.",cctoken.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf79ff3db6dd748f32649b2955fec88b,faa071d71abbd895b01a9eab3aba0e56528d8aa72994bbe4b9fa45784188d312,,ctls,trn1-voyager.lab.expedia.com,,443,https://trn1-voyager.lab.expedia.com:443,https,AkamaiGHost,text/html,GET,23.37.35.94,/,-1190581946,23.37.35.94,,10,False,,,,,,,
ugc.travelocity.ca,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ugc.travelocity.ca:80,http,CloudFront,text/html,GET,108.138.7.113,/,1211977982,2600:9000:2490:b800:1d:945b:5880:93a1,Amazon Web Services,20,False,True,,,,,,
ugc.travelocity.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,cloudfront,80,http://ugc.travelocity.com:80,http,CloudFront,text/html,GET,108.138.7.81,/,-71196985,2600:9000:2490:7e00:1d:945b:5880:93a1,Amazon Web Services,20,False,True,,,,,,
ums-admin.homeaway.com,Access Denied,403,275,ums-admin.homeaway.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=homeaway.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",homeaway.com,"Expedia Group, Inc.",*.homelidays.it,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3632ae38a7a539df78cf08138c21beac,e88f064ec04d6bb3412d310d07579dc3cf203af4479aa1242f397195c50dc34b,True,ctls,ums-admin.homeaway.com,,443,https://ums-admin.homeaway.com:443,https,AkamaiGHost,text/html,GET,23.53.43.106,/,1257904696,23.53.43.104,,10,False,,,True,,,,
url6191.events.expediagroup.com,404 Not Found,404,564,url6191.events.expediagroup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,url6191.events.expediagroup.com,,443,https://url6191.events.expediagroup.com:443,https,nginx,text/html,GET,167.89.118.83,/,1506877856,167.89.123.54,Nginx,14,False,,,True,,,,
us.abritel.fr,Robot ou pas robot ?,429,345349,www.abritel.fr,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.abritel.fr,,443,https://us.abritel.fr:443,https,istio-envoy,text/html,GET,2.23.209.153,/,997060724,2.23.209.193,Zipkin,182,False,,https://www.abritel.fr/,True,,,,
us.fewo-direkt.de,"FeWo-direkt | Buchen Sie Ihre Ferienwohnung: Wohnungen, Ferienhaus",200,257932,www.fewo-direkt.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.fewo-direkt.de,,443,https://us.fewo-direkt.de:443,https,,text/html,GET,23.11.206.9,/,997060724,23.11.206.32,Zipkin,409,False,,https://www.fewo-direkt.de/,True,,,,
vac.vap.expedia.com,VAP-Virtual-Agent-Control,200,1266990,vac.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,vac.vap.expedia.com,,443,https://vac.vap.expedia.com:443,https,AmazonS3,text/html,GET,23.37.49.182,/,-107177893,2a02:26f0:1700:393::14f9,React,134,False,,,,,,,
vacadapter.vap.expedia.com,,403,255,vacadapter.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,vacadapter.vap.expedia.com,,443,https://vacadapter.vap.expedia.com:443,https,AmazonS3,application/xml,GET,23.201.241.91,/,640363086,23.201.241.91,Amazon Web Services,2,False,,,,,,,
vacation.homeaway.com,"Vrbo | Book your vacation rentals: beach houses, cabins, condos & more",200,271632,www.vrbo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.vrbo.com,,443,https://vacation.homeaway.com:443,https,,text/html,GET,2.23.209.192,/,-124858428,2.23.209.154,Zipkin,364,False,,https://www.vrbo.com/,True,,,,
vacations.homeaway.com,"Vrbo | Book your vacation rentals: beach houses, cabins, condos & more",200,267437,www.vrbo.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-23T23:59:59Z,"CN=vrbo.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vrbo.com,"Expedia Group, Inc.",*.abritel.fr,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f3306348945341114b2ce2d109cee5cb,845899a7094f15ed1b5514bd39b89e447e12a30999c0a6dbc3163106fc9c1db6,True,ctls,www.vrbo.com,,443,https://vacations.homeaway.com:443,https,,text/html,GET,2.23.209.154,/,-124858428,2.23.209.192,Zipkin,364,False,,https://www.vrbo.com/,True,,,,
vacservice.vap.expedia.com,Error,404,139,vacservice.vap.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,vacservice.vap.expedia.com,,443,https://vacservice.vap.expedia.com:443,https,,text/html,GET,23.37.49.182,/,1593207841,2a02:26f0:1700:393::14f9,HSTS,11,False,,,,,,,
vap-e2e-prod-vac.expedia.com,Access Denied,403,289,vap-e2e-prod-vac.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,vap-e2e-prod-vac.expedia.com,,443,https://vap-e2e-prod-vac.expedia.com:443,https,AkamaiGHost,text/html,GET,23.37.49.182,/,1817119029,2a02:26f0:1700:393::14f9,,10,False,,,,,,,
vap-e2e-prod.expedia.com,Access Denied,403,281,vap-e2e-prod.expedia.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T00:00:00Z,2024-01-17T23:59:59Z,"CN=vap.expedia.com, O=Expedia Group\, Inc., L=Seattle, ST=Washington, C=US",vap.expedia.com,"Expedia Group, Inc.",agent.console.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4f186dc95cfd20f7f1a99641359c6417,6603caa4794f1bdaa500de6ff6bbc9082488212fe8cdb54b0bcbff01d17b1482,,ctls,vap-e2e-prod.expedia.com,,443,https://vap-e2e-prod.expedia.com:443,https,AkamaiGHost,text/html,GET,23.201.241.91,/,685653115,2a02:26f0:480:98a::14f9,,10,False,,,,,,,
vap-expediagroup-admin.okta.com,vap-expediagroup - Sign In,200,17267,vap-expediagroup.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,vap-expediagroup.okta.com,,443,https://vap-expediagroup-admin.okta.com:443,https,nginx,text/html,GET,35.71.178.224,/,-599803935,52.223.45.111,Nginx,488,False,,https://vap-expediagroup.okta.com/oauth2/v1/authorize?response_type=code&response_mode=query&client_id=okta.b58d5b75-07d4-5f25-bf59-368a1261a405&redirect_uri=https%3A%2F%2Fvap-expediagroup-admin.okta.com%2Fadmin%2Fsso%2Fcallback&scope=openid&state=89qGpdeqFNNynrFHWMoelgbtGJwEd473&nonce=ZbZrJSBhxhmnb76jemdXESR3doLdlw1x&code_challenge=5V7hc1nIdEdu-9krvehdoDOzXGX9dWJbl7iS-P67TuM&code_challenge_method=S256,,app.pendo.io,,,
vap-expediagroup.okta.com,vap-expediagroup - Sign In,200,17093,vap-expediagroup.okta.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.okta.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.okta.com,"Okta, Inc.",okta.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b26cffb69d835f23a5808a11c559ec6,bcdaf3d9ff624a29d6bb80899cd53e91f426d7145d70254a124c46e880c55a8b,True,ctls,vap-expediagroup.okta.com,,443,https://vap-expediagroup.okta.com:443,https,nginx,text/html,GET,52.223.45.111,/,-599803935,35.71.178.224,Nginx,486,False,,,,*.oktacdn.com,,,
view.eg.carrentals.com,Error,200,932,view.eg.carrentals.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-17T00:00:00Z,2023-09-17T23:59:59Z,"CN=view.eg.carrentals.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.eg.carrentals.com,"SALESFORCE.COM, INC.",view.eg.carrentals.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8ac83f77f70f5f58ad45403f67d44c67,32ba816b3b411b6d84fc9b5235ba59dbe92b8825f5d7435fe2d00746fa95d2cb,,ctls,view.eg.carrentals.com,,443,https://view.eg.carrentals.com:443,https,,text/html,GET,13.110.202.141,/,1631801191,13.110.202.141,HSTS,28,False,,https://view.eg.carrentals.com/Error.aspx,,,,,
view.eg.cheaptickets.com,Error,200,932,view.eg.cheaptickets.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,"CN=view.eg.cheaptickets.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.eg.cheaptickets.com,"SALESFORCE.COM, INC.",view.eg.cheaptickets.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5e04213e843d98c3b2f45215a22c1c64,8f13b0c6947953bfea5460d5674fde46b3b3500c3ad18007ffde139010bfe374,,ctls,view.eg.cheaptickets.com,,443,https://view.eg.cheaptickets.com:443,https,,text/html,GET,13.110.200.70,/,1631801191,13.110.200.70,HSTS,28,False,,https://view.eg.cheaptickets.com/Error.aspx,,,,,
view.eg.ebookers.com,Error,200,932,view.eg.ebookers.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-17T00:00:00Z,2023-09-17T23:59:59Z,"CN=view.eg.ebookers.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.eg.ebookers.com,"SALESFORCE.COM, INC.",view.eg.ebookers.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6dd6b39b06a5970ddec4d75bc3ca4e55,2cd3fe3b3576885322605d3871a9939e53d410da60fc54bef0947f0c3f0a7783,,ctls,view.eg.ebookers.com,,443,https://view.eg.ebookers.com:443,https,,text/html,GET,13.110.202.146,/,1631801191,13.110.202.146,HSTS,28,False,,https://view.eg.ebookers.com/Error.aspx,,,,,
view.eg.expedia.com,Error,200,932,view.eg.expedia.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,"CN=view.eg.expedia.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.eg.expedia.com,"SALESFORCE.COM, INC.",view.eg.expedia.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c4217f2de976e9519a89b998a131d21c,94dfbfe70b4b4b00106e2b23f4aedf33218d63775ef6c64506ad9f8686be92c5,,ctls,view.eg.expedia.com,,443,https://view.eg.expedia.com:443,https,,text/html,GET,13.110.200.67,/,1631801191,13.110.200.67,HSTS,28,False,,https://view.eg.expedia.com/Error.aspx,,,,,
view.eg.hotels.com,Error,200,932,view.eg.hotels.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-20T00:00:00Z,2024-03-22T23:59:59Z,"CN=view.eg.hotels.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",view.eg.hotels.com,"SALESFORCE.COM, INC.",view.eg.hotels.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6a050140c3051ff22e0c9e4c6d407e08,d26062403bcb225f789ceba3df39f3632352ecb91498e3016464b880b6e7a03f,,ctls,view.eg.hotels.com,,443,https://view.eg.hotels.com:443,https,,text/html,GET,13.110.200.68,/,1631801191,13.110.200.68,HSTS,28,False,,https://view.eg.hotels.com/Error.aspx,,,,,
