new,host,soa,status_code,a,aaaa,cdn,cdn-name,cname,mx,ns,txt,caa,has_internal_ips,internal_ips
[x],virtual-mcff-2020-wednesday-afternoon.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],virus.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.42.36,,,,,,,,,,
[x],vivavlaanderen.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"52.85.49.19, 52.85.49.52, 52.85.49.59, 52.85.49.116","2600:9000:2250:4400:4:fb8b:ac80:93a1, 2600:9000:2250:6a00:4:fb8b:ac80:93a1, 2600:9000:2250:8000:4:fb8b:ac80:93a1, 2600:9000:2250:8200:4:fb8b:ac80:93a1, 2600:9000:2250:9400:4:fb8b:ac80:93a1, 2600:9000:2250:9c00:4:fb8b:ac80:93a1, 2600:9000:2250:c800:4:fb8b:ac80:93a1, 2600:9000:2250:dc00:4:fb8b:ac80:93a1",True,cloudfront,,,,,,,
[x],vlaamse100.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],vlammetje.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,46.17.9.24,,,,,,,,,,
[x],voorhetzelfdegeld.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,"95.130.42.39, 95.130.40.146, 95.130.40.147",,,,,,"ns1.belnet.be, ns2.belnet.be, ns3.belnet.be, ns01.vrt.be, ns02.vrt.be",,,,
[x],voting.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.147.84, 18.66.147.92, 18.66.147.129, 18.66.147.53","2600:9000:225e:cc00:b:b594:9b00:93a1, 2600:9000:225e:1e00:b:b594:9b00:93a1, 2600:9000:225e:2200:b:b594:9b00:93a1, 2600:9000:225e:8600:b:b594:9b00:93a1, 2600:9000:225e:3c00:b:b594:9b00:93a1, 2600:9000:225e:5a00:b:b594:9b00:93a1, 2600:9000:225e:aa00:b:b594:9b00:93a1, 2600:9000:225e:e000:b:b594:9b00:93a1",True,cloudfront,,,,,,,
[x],voting.hitlijst-stag.vrt.be,"ns-1890.awsdns-44.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"13.32.99.109, 13.32.99.17, 13.32.99.104, 13.32.99.25","2600:9000:2251:e800:18:8186:5340:93a1, 2600:9000:2251:3200:18:8186:5340:93a1, 2600:9000:2251:d600:18:8186:5340:93a1, 2600:9000:2251:3400:18:8186:5340:93a1, 2600:9000:2251:e400:18:8186:5340:93a1, 2600:9000:2251:3000:18:8186:5340:93a1, 2600:9000:2251:b000:18:8186:5340:93a1, 2600:9000:2251:5600:18:8186:5340:93a1",True,cloudfront,d83dkscgjzbrh.cloudfront.net,,"ns-1472.awsdns-56.org, ns-1890.awsdns-44.co.uk, ns-212.awsdns-26.com, ns-759.awsdns-30.net",,,,
[x],voting.hitlijst.vrt.be,"ns-223.awsdns-27.com, awsdns-hostmaster.amazon.com",NOERROR,"18.173.233.62, 18.173.233.120, 18.173.233.118, 18.173.233.105","2600:9000:2440:d000:1b:ad48:dc80:93a1, 2600:9000:2440:bc00:1b:ad48:dc80:93a1, 2600:9000:2440:da00:1b:ad48:dc80:93a1, 2600:9000:2440:8400:1b:ad48:dc80:93a1, 2600:9000:2440:fc00:1b:ad48:dc80:93a1, 2600:9000:2440:ea00:1b:ad48:dc80:93a1, 2600:9000:2440:9e00:1b:ad48:dc80:93a1, 2600:9000:2440:4000:1b:ad48:dc80:93a1",True,cloudfront,d1vgkjyxjqxsaa.cloudfront.net,,"ns-924.awsdns-51.net, ns-1163.awsdns-17.org, ns-1755.awsdns-27.co.uk, ns-223.awsdns-27.com",,,,
[x],vox.radio1.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],vpn.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.2,,,,,,,,,,
[x],vranckx.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"52.85.132.34, 52.85.132.115, 52.85.132.21, 52.85.132.40","2600:9000:2073:3a00:18:b9a8:d480:93a1, 2600:9000:2073:3e00:18:b9a8:d480:93a1, 2600:9000:2073:6600:18:b9a8:d480:93a1, 2600:9000:2073:e800:18:b9a8:d480:93a1, 2600:9000:2073:b400:18:b9a8:d480:93a1, 2600:9000:2073:d200:18:b9a8:d480:93a1, 2600:9000:2073:d400:18:b9a8:d480:93a1, 2600:9000:2073:9e00:18:b9a8:d480:93a1",True,cloudfront,,,,,,,
[x],vrt-connect-8-juni.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrt-hide-nat.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,"95.130.43.188, 95.130.40.188",,,,,,,,,,
[x],vrtarchiefquiz.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtconnect-11-mei.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtnodigtuit-notimetodie.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtnws-api-docs-dev.vrt.be,"ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",NOERROR,"52.222.139.82, 52.222.139.111, 52.222.139.50, 52.222.139.124",,True,cloudfront,d10fx5q29a7ria.cloudfront.net,,"ns-1365.awsdns-42.org, ns-1585.awsdns-06.co.uk, ns-410.awsdns-51.com, ns-873.awsdns-45.net",,,,
[x],vrtnws-api-docs-stag.vrt.be,"ns-287.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,"108.138.7.81, 108.138.7.80, 108.138.7.95, 108.138.7.105",,True,cloudfront,dppognhklj4ec.cloudfront.net,,"ns-287.awsdns-35.com, ns-515.awsdns-00.net, ns-1459.awsdns-54.org, ns-1706.awsdns-21.co.uk",,,,
[x],vrtnws-api-stag.vrt.be,"ns-207.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,"99.86.4.117, 99.86.4.13, 99.86.4.31, 99.86.4.61","2600:9000:2057:3200:11:7b24:2380:93a1, 2600:9000:2057:6600:11:7b24:2380:93a1, 2600:9000:2057:9c00:11:7b24:2380:93a1, 2600:9000:2057:fa00:11:7b24:2380:93a1, 2600:9000:2057:800:11:7b24:2380:93a1, 2600:9000:2057:8200:11:7b24:2380:93a1, 2600:9000:2057:6000:11:7b24:2380:93a1, 2600:9000:2057:b000:11:7b24:2380:93a1",True,cloudfront,d3n5b1hknys0pa.cloudfront.net,,"ns-1164.awsdns-17.org, ns-1684.awsdns-18.co.uk, ns-207.awsdns-25.com, ns-868.awsdns-44.net",,,,
[x],vrtnws-api.vrt.be,"ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,"108.156.60.127, 108.156.60.64, 108.156.60.102, 108.156.60.7","2600:9000:2394:8200:f:74a1:fec0:93a1, 2600:9000:2394:8a00:f:74a1:fec0:93a1, 2600:9000:2394:600:f:74a1:fec0:93a1, 2600:9000:2394:a000:f:74a1:fec0:93a1, 2600:9000:2394:9e00:f:74a1:fec0:93a1, 2600:9000:2394:aa00:f:74a1:fec0:93a1, 2600:9000:2394:9200:f:74a1:fec0:93a1, 2600:9000:2394:ce00:f:74a1:fec0:93a1",True,cloudfront,dgi2ha41i9kvv.cloudfront.net,,"ns-523.awsdns-01.net, ns-1333.awsdns-38.org, ns-1768.awsdns-29.co.uk, ns-467.awsdns-58.com",,,,
[x],vrtnws-web-bff-dev.vrt.be,"ns-520.awsdns-01.net, awsdns-hostmaster.amazon.com",NOERROR,"108.138.7.119, 108.138.7.7, 108.138.7.21, 108.138.7.78","2600:9000:2490:b800:17:215e:8840:93a1, 2600:9000:2490:3400:17:215e:8840:93a1, 2600:9000:2490:6000:17:215e:8840:93a1, 2600:9000:2490:1000:17:215e:8840:93a1, 2600:9000:2490:8200:17:215e:8840:93a1, 2600:9000:2490:a200:17:215e:8840:93a1, 2600:9000:2490:f600:17:215e:8840:93a1, 2600:9000:2490:6c00:17:215e:8840:93a1",True,cloudfront,d38xn6aui7jwgx.cloudfront.net,,"ns-520.awsdns-01.net, ns-1741.awsdns-25.co.uk, ns-32.awsdns-04.com, ns-1236.awsdns-26.org",,,,
[x],vrtnws-web-bff-docs-stag.vrt.be,"ns-924.awsdns-51.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.147.64, 18.66.147.77, 18.66.147.34, 18.66.147.21",,True,cloudfront,drtc7507kxxco.cloudfront.net,,"ns-924.awsdns-51.net, ns-1086.awsdns-07.org, ns-1909.awsdns-46.co.uk, ns-452.awsdns-56.com",,,,
[x],vrtnws-web-storybook.vrt.be,"ns-314.awsdns-39.com, awsdns-hostmaster.amazon.com",NOERROR,34.120.230.5,,True,google,"domains.chromatic.com, chromatic.domains.qloaked.com",,,,,,
[x],vrtpop-back-stag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.20,,,,,,,,,,
[x],vrtpop-download.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.22,,,,,,,,,,
[x],vrtpop-lcm.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.23,,,,,,,,,,
[x],vrtpop-stag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.18,,,,,,,,,,
[x],vrtpop.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.21,,,,,,,,,,
[x],vrtpopstag.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.41.9,,,,,,,,,,
[x],vrtrnfestival-connectie.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival-radio.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival-teni.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival-teno.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival1.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival11.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival13.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival14.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival15.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival17.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival18.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival19.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival2.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival4.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival5.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival6.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival8.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestival9.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalcd.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalcontent.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalnws.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalradio.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalradio2.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivaltelevisie.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrnfestivalteni.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrtrntestfestival.events.vrt.be,"ns1.ethera.be, dns.tigron.net",NOERROR,,,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],vrttechsupport-dev.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.43.79,,,,,,,,,,
[x],vrttechsupport.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.40.132,,,,,,,,,,
[x],vrtvpnstag.vrt.be,,NOERROR,,,,,,,,,,,
[x],wallofmoments.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,95.130.44.52,,,,,,,,,,
[x],wanderlust.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],wap.live.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"52.222.214.43, 52.222.214.69, 52.222.214.114, 52.222.214.112","2600:9000:21c3:b400:f:5d1f:a380:93a1, 2600:9000:21c3:c400:f:5d1f:a380:93a1, 2600:9000:21c3:c200:f:5d1f:a380:93a1, 2600:9000:21c3:4000:f:5d1f:a380:93a1, 2600:9000:21c3:2200:f:5d1f:a380:93a1, 2600:9000:21c3:2600:f:5d1f:a380:93a1, 2600:9000:21c3:9600:f:5d1f:a380:93a1, 2600:9000:21c3:d800:f:5d1f:a380:93a1",True,cloudfront,,,,,,,
[x],web-dev.lab.vrt.be,"ns02.vrt.be, niels\.laukens.vrt.be",NOERROR,34.250.73.153,,,,,,,,,,
[x],web-node.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],web-sock.dev.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],web-sock.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"108.138.7.12, 108.138.7.110, 108.138.7.67, 108.138.7.98","2600:9000:2490:8e00:a:9cbc:340:93a1, 2600:9000:2490:8200:a:9cbc:340:93a1, 2600:9000:2490:2a00:a:9cbc:340:93a1, 2600:9000:2490:a600:a:9cbc:340:93a1, 2600:9000:2490:f000:a:9cbc:340:93a1, 2600:9000:2490:e200:a:9cbc:340:93a1, 2600:9000:2490:800:a:9cbc:340:93a1, 2600:9000:2490:9600:a:9cbc:340:93a1",True,cloudfront,,,,,,,
[x],web-state.dev.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],web-state.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"18.66.97.64, 18.66.97.78, 18.66.97.120, 18.66.97.121","2600:9000:223c:0:13:77a5:6280:93a1, 2600:9000:223c:2200:13:77a5:6280:93a1, 2600:9000:223c:5800:13:77a5:6280:93a1, 2600:9000:223c:8200:13:77a5:6280:93a1, 2600:9000:223c:9c00:13:77a5:6280:93a1, 2600:9000:223c:b600:13:77a5:6280:93a1, 2600:9000:223c:e400:13:77a5:6280:93a1, 2600:9000:223c:e600:13:77a5:6280:93a1",True,cloudfront,,,,,,,
[x],web-state.stag.radioplus.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],webconf.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,"95.130.43.10, 95.130.43.13",,,,,,,,,,
[x],webmail.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.40.139,,,,,,,,,,
[x],webmail1.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,85.119.223.102,,,,,,,,,,
[x],webshop.dewarmsteweek.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"52.222.139.60, 52.222.139.103, 52.222.139.99, 52.222.139.14",,True,cloudfront,,,,,,,
[x],wenskaart.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,95.130.42.37,,,,,,,,,,
[x],wereldtop.radio1.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wereldvan.canvas.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],werkplekrichtlijn.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.42.39,,,,,,,,,,
[x],whitelies-whisperingsons-10.events.stubru.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],whitelies-whisperingsons-4.events.stubru.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],whitelies-whisperingsons.events.stubru.be,"ns1.ethera.be, dns.tigron.net",NOERROR,86.39.65.98,2a00:6ec0:101:1:0:98:0:1,,,"web0.tickoweb.net, peak.proxy.tickoweb.net",,,,,,
[x],wielermanager.sporza.be,"dns1.p04.nsone.net, hostmaster.nsone.net",NOERROR,"18.192.231.252, 34.141.48.9","2a05:d014:275:cb00::c8, 2a05:d014:275:cb01::c8",True,google,sporza.netlify.com,,,,,,
[x],wisselvandemacht.canvas.be,"ns-751.awsdns-29.net, awsdns-hostmaster.amazon.com",NOERROR,"143.204.68.123, 143.204.68.37, 143.204.68.78, 143.204.68.41","2600:9000:218d:7c00:1f:44d6:cc40:93a1, 2600:9000:218d:7800:1f:44d6:cc40:93a1, 2600:9000:218d:5c00:1f:44d6:cc40:93a1, 2600:9000:218d:a400:1f:44d6:cc40:93a1, 2600:9000:218d:8c00:1f:44d6:cc40:93a1, 2600:9000:218d:a00:1f:44d6:cc40:93a1, 2600:9000:218d:8000:1f:44d6:cc40:93a1, 2600:9000:218d:da00:1f:44d6:cc40:93a1",True,cloudfront,dbh1njf3rrrjl.cloudfront.net,,"ns-1682.awsdns-18.co.uk, ns-1159.awsdns-16.org, ns-359.awsdns-44.com, ns-751.awsdns-29.net",,,,
[x],wkmanager.sporza.be,"dns1.p04.nsone.net, hostmaster.nsone.net",NOERROR,"35.156.224.161, 34.141.28.239","2a05:d014:275:cb02::c8, 2a05:d014:275:cb00::c8",True,google,wkmanager.netlify.com,,,,,,
[x],wkmanager.stag.sporza.be,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,"34.159.58.69, 35.156.224.161","2a05:d014:275:cb00::c8, 2a05:d014:275:cb01::c8",True,google,sporza-staging.netlify.app,,,,,,
[x],wkprono.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wkpronostiek-dev.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wkpronostiek-stag.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wkpronostiek.dev.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wkpronostiek.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wkpronostiek.stag.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],wolftech-test.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,63.35.73.250,,,,,,,,,,
[x],wolftech.vrt.be,"ns-852.awsdns-42.net, awsdns-hostmaster.amazon.com",NOERROR,"143.204.215.49, 143.204.215.113, 143.204.215.105, 143.204.215.30",,True,cloudfront,d3qaijp939339x.cloudfront.net,,"ns-1753.awsdns-27.co.uk, ns-852.awsdns-42.net, ns-178.awsdns-22.com, ns-1310.awsdns-35.org",,,,
[x],wrap.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],ws.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"172.22.86.84, 172.22.80.185",,,,,,,,,True,"172.22.86.84, 172.22.80.185"
[x],www-next.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,"18.67.76.25, 18.67.76.120, 18.67.76.70, 18.67.76.57","2600:9000:2305:8200:1e:c7de:d80:93a1, 2600:9000:2305:5000:1e:c7de:d80:93a1, 2600:9000:2305:7000:1e:c7de:d80:93a1, 2600:9000:2305:ac00:1e:c7de:d80:93a1, 2600:9000:2305:1c00:1e:c7de:d80:93a1, 2600:9000:2305:8600:1e:c7de:d80:93a1, 2600:9000:2305:6a00:1e:c7de:d80:93a1, 2600:9000:2305:7600:1e:c7de:d80:93a1",True,cloudfront,,,,,,,
[x],www-next.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,,,,,,,,,,,
[x],www-origin.vrt.be,"ns02.vrt.be, domainadmin.vrt.be",NOERROR,95.130.42.40,,,,,,,,,,
[x],www.4ever.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],www.bemoji.mnm.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,"52.222.174.25, 52.222.174.8, 52.222.174.118, 52.222.174.120","2600:9000:218d:3400:3:e0e2:4b40:93a1, 2600:9000:218d:4a00:3:e0e2:4b40:93a1, 2600:9000:218d:b800:3:e0e2:4b40:93a1, 2600:9000:218d:e000:3:e0e2:4b40:93a1, 2600:9000:218d:4e00:3:e0e2:4b40:93a1, 2600:9000:218d:ee00:3:e0e2:4b40:93a1, 2600:9000:218d:3c00:3:e0e2:4b40:93a1, 2600:9000:218d:9600:3:e0e2:4b40:93a1",True,cloudfront,,,,,,,
[x],www.bigband.vrt.be,"ns1.wordpress.com, hostmaster.wordpress.com",NOERROR,"192.0.78.166, 192.0.78.239",,,,bigband.vrt.be,,"ns3.wordpress.com, ns2.wordpress.com, ns1.wordpress.com",,,,
[x],www.catchoftheday.stubru.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],www.cloudcall.vrt.be,"ns-1081.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,"13.32.99.24, 13.32.99.95, 13.32.99.22, 13.32.99.101","2600:9000:2251:cc00:11:29de:ef40:93a1, 2600:9000:2251:d200:11:29de:ef40:93a1, 2600:9000:2251:fc00:11:29de:ef40:93a1, 2600:9000:2251:4600:11:29de:ef40:93a1, 2600:9000:2251:e600:11:29de:ef40:93a1, 2600:9000:2251:8200:11:29de:ef40:93a1, 2600:9000:2251:a000:11:29de:ef40:93a1, 2600:9000:2251:7200:11:29de:ef40:93a1",True,cloudfront,d33pesncum5inx.cloudfront.net,,"ns-1081.awsdns-07.org, ns-1574.awsdns-04.co.uk, ns-476.awsdns-59.com, ns-572.awsdns-07.net",,,,
[x],www.d5r.ketnet.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],www.doemee.mnm.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],www.doemee.radio2.be,"ns-621.awsdns-13.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
[x],www.doemee.sporza.be,"ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,,
