new,host,a,cname,soa,status_code,txt,ns,aaaa,mx,ptr,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],staging-dev2.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],staging-dev2.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging-evp.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],staging-evp.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging-sbux-ax.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],staging-sbuxstomerexperiencest.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging-sbuxts-staging-sbuxstomer-react-liveshowcb.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],staging-sbuxts-staging-sbuxstomer-react-liveshowcb.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],staging-sbuxts-statimelines.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging-sbuxts-style-fix.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging.api.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],staging.sbux-api.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],staging.starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],staging.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],staging.starbuckscardb2b.starbucks.com,64.28.65.89,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],stagings.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stagingweb.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stagingwebapi.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stagingwebapp-imruntime-5.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stagingwebapp-imruntime.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stagingwebapp-imruntimefix.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],star.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],starbucks-origing-sbux.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],starbucks-origital.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],starbucks-website.starbucks-china.jklp.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],starbucks.ca,,,,NOERROR,"v=spf1 mx -all, c3hp771c2lkgsxbvdcd49mt7n5drnnf8, v=DMARC1; p=none; ruf=mailto:authfail@starbucks.com; rua=mailto:aggrep@starbucks.com; fo=1;",,,,,,,,,
[x],starbucks.co.jp,54.250.8.215,,"dns-b.iij.ad.jp, dns-managers.iij.ad.jp",NOERROR,"v=spf1 ip4:52.198.28.18 ip4:52.192.191.107  ip4:125.103.211.234 ip4:210.144.9.128/25 ip4:58.138.191.120/29 ip4:202.176.9.94/31 include:amazonses.com include:spf.mta.hdems.com include:spf.protection.outlook.com ~all, wiz-domain-verification=d55f7d8d667639d6b585d8d5f589612b4d274b3cc251f8e59b275135b52dd0a9, google-site-verification=H6tcoOsCvO4V9jsMQTb9QKnP6N9yXP0XfKn3bB0wLYk, google-site-verification=49dKXWmDwUGgJb1kCpWuHSCr7j3Rp2WwOjp6wiNOV5Q, apple-domain-verification=Gc6axXOw2tyTsu3a, notion-domain-verification=SoMJKwmEQgjRNLabaetqYX7DNAasEyzAVUpUl51OuvU, _globalsign-domain-verification=HcbdtMg1zfVm7TAMn0B-7d9JexLBopBmpW40gtHjnC","dns-c.iij.ad.jp, dns-b.iij.ad.jp",,"mailstream-west.mxrecord.io, mailstream-east.mxrecord.io, mailstream-central.mxrecord.mx",,,,,,
[x],starbucks.co.uk,54.216.177.166,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,c3hp771c2lkgsxbvdcd49mt7n5drnnf8,"udns2.cscdns.uk, udns1.cscdns.net",,,,,,,,
[x],starbucks.com,104.103.248.75,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,"N9PFmbSsXNDwreizyPEPncunYquA013T1N4ECj4CI/JjBauNRfAEsEdA5fcNKmjkAnNQEgV0srFZPb60mvEJGQ==, 1142563, google-site-verification=1wdfJOvnvwDwsjUihr1aONTvej4_YU0aPGbPNjf6v7I, facebook-domain-verification=dvhkybgmq3631p5uivpvzx0vhpe1xl, apple-domain-verification=qG2EDykFV67aLREd, hcp-domain-verification=c963a536f627ab82d56916226e669c6c17ea1ab884b1591083fd5f1e425034be, fastly-domain-delegation-3ofkfpp322-433001-2021-09-16, mongodb-site-verification=aMLkGghfmdo0fynB0AIPv8uwk2H4J6q7, vmware-cloud-verification-12c35ecd-895f-4643-b6a2-e8d18a71621c, wiz-domain-verification=d55f7d8d667639d6b585d8d5f589612b4d274b3cc251f8e59b275135b52dd0a9, infoblox-domain-mastery=dd4538b82c0b7adfad07a4d55cb331cc55e9e067dc0263adcd80a08097eb1e819a, 48ds1q9t73yj6g4f181j95hzrf1dqkd3, intersight=ca02378ec1bd962e0d53c242e1f8a7d59f6725e18f0cf3d7ac3380217fd93bcc, MS=ms69354212, MS=ms69826482, v=spf1 exists:%{i}.spf.starbucks.iphmx.com ip4:68.233.76.14 ip4:12.18.76.135 ip4:12.18.76.138 ip4:208.86.168.7 include:spf.protection.outlook.com include:mail.zendesk.com include:sendgrid.net -all, 5288bb6397ee58880703a12f1db98c6c6cf25072029bc39db52da1aeb228cdf5, adobe-idp-site-verification=4270c7f7-047a-43a8-bfce-927adc927376","udns1.cscdns.net, udns2.cscdns.uk",,"mx2.starbucks.iphmx.com, mx1.starbucks.iphmx.com",,,,,,
[x],starbucks.com.br,"18.230.13.196, 54.233.218.195, 18.229.7.25",,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,"google-site-verification=qtSSB6hbwQKyYvdc7BltfmzDrxaioZA0psbwj2C-ICU, c3hp771c2lkgsxbvdcd49mt7n5drnnf8, MS=ms89016572, v=spf1 mx ip4:189.125.15.0/27 ip4:187.94.62.170 include:spf.protection.outlook.com include:spf1.neowaydigital.com.br include:spf.planisys.net include:relaylevel3.com -all","udns1.cscdns.net, udns2.cscdns.uk",,starbucks-com-br.mail.protection.outlook.com,,,,,,
[x],starbucks.com.cn,101.52.253.70,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=spf1 a mx -all, apple-domain-verification=jAKDb8fvDZoIXkkF","ns4.dnsv5.com, ns3.dnsv5.com",,101.52.253.70,,,,,,
[x],starbucks.com.cnoutbound.okta.web.dqr.enterprisesympa.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],starbucks.com.sg,125.252.85.58,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,"MS=ms76239090, \""knowbe4-site-verification=77e2ce7e3e2aa07583c005639ae3198e\"", google-site-verification=Mkmz0KcfUinkwRvSd0kY47Zmiu7PUJ7aOmI_T1LpJ-4, v=spf1 ip4:168.63.248.149 ip4:125.252.110.194 ip4:125.252.85.32/27 include:spf.protection.outlook.com include:sendgrid.net a:outpost5.ascentis.com.sg  -all","udns1.cscdns.net, udns2.cscdns.uk",,starbucks-com-sg.mail.protection.outlook.com,,,,,,
[x],starbucks.de,54.216.177.166,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,"v=spf1 mx ip4:83.169.51.226 -all, c3hp771c2lkgsxbvdcd49mt7n5drnnf8","udns2.cscdns.uk, udns1.cscdns.net",,"mx1.starbucks.iphmx.com, mx2.starbucks.iphmx.com",,,,,,
[x],starbucksreserve.com,"13.107.237.45, 13.107.238.45",,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,"udns1.cscdns.net, udns2.cscdns.uk","2620:1ec:4e:1::45, 2620:1ec:4f:1::45",,,,,,,
[x],stars.starbucks.com,204.74.99.103,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],stat.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],static.egifiting.stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],static.egifting.starbucks.com.cn,"180.163.40.37, 180.163.40.38, 180.163.40.35, 180.163.40.36, 180.163.40.41, 180.163.40.19, 180.163.40.34","static.egifting.starbucks.com.cn.w.kunluncan.com, static.egifting.starbucks.com.cn.queniupl.com","vipns3.queniudns.net, root.queniupl.com",NOERROR,,,,,,,,,,
[x],static.egifting.stg.starbucks.com.cn,"180.163.40.36, 180.163.40.41, 180.163.40.19, 180.163.40.38, 180.163.40.34, 180.163.40.37, 180.163.40.35","static.egifting.stg.starbucks.com.cn.w.kunluncan.com, static.egifting.stg.starbucks.com.cn.queniupl.com","vipns3.queniudns.net, root.queniupl.com, ns3.kunluncan.com, root.taobao.com",NOERROR,,,,,,,,,,
[x],static.istarbucks.co.kr,182.173.169.11,,,NOERROR,,,,,,,,,,
[x],statickend.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],staticket-test.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],staticketing-sbux.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],station-api-style-fix-chievement-fault.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stations-stationposstaticketing-dev.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stations.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg-2019.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg-baristaavatar.starbucks.com,16.163.216.6,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],stg-mailin2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg-mx2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg-sp.istarbucks.co.kr,"13.125.34.223, 13.125.34.194",,"ns-1881.awsdns-43.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1234.awsdns-26.org, ns-1881.awsdns-43.co.uk, ns-322.awsdns-40.com, ns-878.awsdns-45.net",,,,,,,,
[x],stg-www1.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.2013-admin.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.adapter.egifting.starbucks.com.cn,101.52.253.8,cn.stg.adapter.egifting.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],stg.adapter.internal-egifting.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.api.egifting.starbucks.com.cn,101.52.253.8,cn.stg.api.egifting.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],stg.asset.menu.starbucks.co.jp,"18.66.147.59, 18.66.147.32, 18.66.147.29, 18.66.147.66",,"ns-1877.awsdns-42.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1088.awsdns-08.org, ns-1877.awsdns-42.co.uk, ns-201.awsdns-25.com, ns-633.awsdns-15.net",,,,True,cloudfront,,,
[x],stg.coupons.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.eb.openvpn.egiftkita.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.eb.openvpn.egiftrpm.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.egifting.starbucks.com.cn,101.52.253.8,cn.stg.egifting.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],stg.img.okta.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.invoice.starbucks.com.cn,120.136.132.136,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],stg.menu.starbucks.co.jp,,,"ns-1371.awsdns-43.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,True,cloudfront,,,
[x],stg.mng.menu.starbucks.co.jp,,,"ns-1770.awsdns-29.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1226.awsdns-25.org, ns-1770.awsdns-29.co.uk, ns-193.awsdns-24.com, ns-906.awsdns-49.net",,,,,,,,
[x],stg.openvpn.pcachepos.dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.openvpn.pos.dqr.na.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.openvpn.pos.shield-dqr.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.sgan.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stg.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stg.store.dsc.starbucks.co.jp,199.232.16.138,cashstar.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,,,True,fastly,,,
[x],stgmx2.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stomer-conhub-stagin.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stomer-conhub-stagin.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stomerchant-staging-sbux.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stomerchatsurvey.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],stomereport.openvpn.sms-stg.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stomereportalconhub-style-admin-style-fix-chineservaticket-test.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],stomereportalconhub.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stomereportalconneral-d-udp-stagin.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stomerexadmin-staging-sbuxts-testg.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],stomerexadmin-stylineservatime.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],stomerexadmin.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],stomerexperiencesurvey.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],store-en.starbucks.co.uk,"104.18.8.211, 104.18.9.211","www.starbucks.co.uk, www.starbucks.co.uk.cdn.cloudflare.net","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,,"2606:4700::6812:9d3, 2606:4700::6812:8d3",,,True,cloudflare,,,
[x],store.dsc.starbucks.co.jp,151.101.177.24,prod.cashstar-et.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,,,True,fastly,,,
[x],store.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],store.starbucks.co.jp,,,"ns-1272.awsdns-31.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1272.awsdns-31.org, ns-1959.awsdns-52.co.uk, ns-666.awsdns-19.net, ns-66.awsdns-08.com",,,,True,cloudfront,,,
[x],store.starbucks.co.uk,204.74.99.103,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],store.starbucks.com,,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,v=spf1 mx include:mail.zendesk.com -all,"udns1.cscdns.net, udns2.cscdns.uk",,"mx2.starbucks.iphmx.com, mx1.starbucks.iphmx.com",,,,,,
[x],store.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856",,,,,,,,,
[x],store.starbucks.de,204.74.99.103,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],store.starbucks.fr,204.74.99.103,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
[x],store2.starbucks.co.jp,,,"ns-59.awsdns-07.com, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1604.awsdns-08.co.uk, ns-1151.awsdns-15.org, ns-949.awsdns-54.net, ns-59.awsdns-07.com",,,,True,cloudfront,,,
[x],storedesign-st.starbucks.com,"13.107.253.45, 13.107.226.45","s00333fdpsmst.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0017.t-0009.fdv2-t-msedge.net, global-entry-afdthirdparty-fallback-first.trafficmanager.net, shed.dual-low.part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fb-t-msedge.net, part-0017.t-0009.fdv2-t-msedge.net","ns1.fb-t-msedge.net, msnhst.microsoft.com, ns1.fdv2-t-msedge.net",NOERROR,,,"2620:1ec:29:1::45, 2620:1ec:48:1::45",,,,,,,
[x],storedesign.starbucks.com,"13.107.237.44, 13.107.238.44","s00332fdpsmpr.azurefd.net, star-azurefd-prod.trafficmanager.net, shed.dual-low.part-0016.t-0009.fdv2-t-msedge.net, part-0016.t-0009.fdv2-t-msedge.net","ns1.fdv2-t-msedge.net, msnhst.microsoft.com",NOERROR,,,"2620:1ec:4e:1::44, 2620:1ec:4f:1::44",,,,,,,
[x],storelink-owa.starbucks.com,,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,True,azure,,,
[x],storelink.starbucks.com,13.92.132.112,,"udns1.cscdns.net, hostmaster.cscdns.net",NOERROR,MS=ms98333107,,,,,True,azure,,,
[x],stores-v2-staging-sbux.starbucks.com.cn,101.52.253.177,cn.stores-v2-staging-sbux.starbucks.com.cn,,NOERROR,,,,,,,,,,
[x],storets-stagin.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"v=DMARC1; p=none;, 397252328-50505856","ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,,
[x],storets-starbucks.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],storets-testg.openvpn.sjc.invoice.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],storets-testg.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],storets.openvpn.west.wx.starbucks.com.cn,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,"397252328-50505856, v=DMARC1; p=none;",,,,,,,,,
[x],stories.starbucks.ca,,d2fux5mci8nsom.cloudfront.net,,NOERROR,,"ns-1762.awsdns-28.co.uk, ns-295.awsdns-36.com, ns-910.awsdns-49.net, ns-1112.awsdns-11.org",,,,True,cloudfront,,,
[x],stories.starbucks.com,"65.9.66.59, 65.9.66.12, 65.9.66.113, 65.9.66.45",d3efol36xxcz6a.cloudfront.net,"ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",NOERROR,,"ns-1269.awsdns-30.org, ns-149.awsdns-18.com, ns-1663.awsdns-15.co.uk, ns-800.awsdns-36.net","2600:9000:206f:6600:d:e010:8480:93a1, 2600:9000:206f:de00:d:e010:8480:93a1, 2600:9000:206f:3600:d:e010:8480:93a1, 2600:9000:206f:2200:d:e010:8480:93a1, 2600:9000:206f:e000:d:e010:8480:93a1, 2600:9000:206f:4200:d:e010:8480:93a1, 2600:9000:206f:fa00:d:e010:8480:93a1, 2600:9000:206f:4400:d:e010:8480:93a1",,,True,cloudfront,,,
