new,host,a,cname,soa,status_code,cdn,cdn-name,ns,txt,aaaa,mx,has_internal_ips,internal_ips,caa
[x],staging2-atla-stream-data-api.twitter.com,"199.16.156.22, 199.16.156.125",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],stanford.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.67, 104.244.42.195",s.twitter.com,,NOERROR,,,,,,,,,
[x],star.twimg.com,"104.244.42.137, 104.244.42.9, 104.244.42.73, 104.244.42.201",,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],starters.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],starting-staging.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],starting.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],static.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],static2.mopub.com,,d18sl5e0edlhye.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,
[x],status.gnip.com,52.215.192.131,zjttvm6ql9lp.stspg-customer.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"globalsign.com;, letsencrypt.org"
[x],stories.twitter.com,104.244.42.3,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],stream-admin.twitter.com,199.59.148.138,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],stream.twitter.com,,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],streamys.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],studio.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.195, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],support.gnip.com,"18.66.97.128, 18.66.97.17, 18.66.97.44, 18.66.97.97",,"ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,"2600:9000:223c:b600:7:3fe4:8680:93a1, 2600:9000:223c:7200:7:3fe4:8680:93a1, 2600:9000:223c:8000:7:3fe4:8680:93a1, 2600:9000:223c:e800:7:3fe4:8680:93a1, 2600:9000:223c:8c00:7:3fe4:8680:93a1, 2600:9000:223c:7a00:7:3fe4:8680:93a1, 2600:9000:223c:5c00:7:3fe4:8680:93a1, 2600:9000:223c:c600:7:3fe4:8680:93a1",,,,
[x],support.mopub.com,"192.48.236.2, 192.48.236.4, 192.48.236.1, 192.48.236.3",s.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],support.twitter.com,"104.244.42.71, 104.244.42.7, 104.244.42.199, 104.244.42.135",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,inbound-smtp.us-west-2.amazonaws.com,,,
[x],sxsw.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],syd-api.twitter.com,104.244.45.251,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],syndication-o.twimg.com,"104.244.42.73, 104.244.42.137, 104.244.42.9, 104.244.42.201",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],syndication.twimg.com,104.244.42.8,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],t.lv.twimg.com,"104.244.42.76, 104.244.42.12, 104.244.42.204, 104.244.42.140",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],takeflight-dev.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],takeflight-staging.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tales.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tdapi.twitter.com,104.244.42.196,td.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],tdweb.twitter.com,"104.244.42.196, 104.244.42.4, 104.244.42.68, 104.244.42.132",td.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],test.twimg.com,199.232.148.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net, cs196.wac.edgecastcdn.net, cs2-wac.apr-8315.edgecastdns.net, cs2-wac-eu.8315.ecdns.net, cs672.wac.edgecastcdn.net","ns1.fastly.net, hostmaster.fastly.com, ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,True,fastly,,,2606:2800:134:fa2:1627:1fe:edb:1665,,,,
[x],testing.ads.mopub.com,"192.48.236.9, 192.48.236.10, 192.48.236.11, 192.48.236.12",s2.mopub.com,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,,,,,,
[x],text-classification.pscp.tv,"52.33.30.241, 54.148.202.255",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],theemawards.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],thegameawards.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],thegoldenglobes.twitter.com,"104.244.42.3, 104.244.42.67, 104.244.42.131, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],themmahour.twitter.com,,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],theplayerschamp.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],therally.twitter.com,"104.244.42.195, 104.244.42.3, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tinteractive-dev.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tinteractive-staging.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.67, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tinteractive.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tn.periscope.tv,"13.32.27.34, 13.32.27.100, 13.32.27.8, 13.32.27.125",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,
[x],tnt.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],tommynow.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],ton-0.twimg.com,104.244.43.3,ton-zero.twimg.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],ton-ak.twimg.com,146.75.116.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],ton-ec.twimg.com,199.232.148.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],ton-ft.twimg.com,146.75.116.159,"wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],ton-kf.twitter.com,199.16.156.204,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],ton-o-ak.twimg.com,104.244.42.201,ton-o.twimg.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],ton-o-ft.twimg.com,104.244.42.9,ton-o.twimg.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],ton-o.twimg.com,104.244.42.137,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],ton-u.twitter.com,199.16.156.204,ton-kf.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],ton-zero.twimg.com,104.244.43.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],ton.twimg.com,152.199.21.140,cs511.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,2606:2800:233:7ee2:97c:ab4c:6c70:be36,,,,
[x],ton.twitter.com,104.244.42.84,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tpop-api-c.twitter.com,"104.244.42.205, 104.244.42.13, 104.244.42.141, 104.244.42.77",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tpop-api-o.twitter.com,"104.244.42.78, 104.244.42.142, 104.244.42.206, 104.244.42.14",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tpop-api.twitter.com,"104.244.42.194, 104.244.42.66, 104.244.42.130, 104.244.42.2",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],train.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],translate.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],transparency.twitter.com,"104.244.42.131, 104.244.42.3, 104.244.42.67, 104.244.42.195",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],turn-ap-south-1.pscp.tv,"13.233.219.151, 13.232.222.150",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],turn-ap-southeast-1.pscp.tv,"13.213.198.250, 3.1.97.186, 3.0.189.199",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],turn-sa-east-1.pscp.tv,"54.232.133.194, 18.229.18.226, 52.67.111.147",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],turn.pscp.tv,"3.212.207.249, 54.85.202.56, 54.159.51.205",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],tv-api.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tvtwtr.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],tw-ton.twitter.com,"104.244.42.212, 104.244.42.148, 104.244.42.20, 104.244.42.84",,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],tweet.mopub.com,142.0.173.134,,"ns-cloud-d1.googledomains.com, cloud-dns-hostmaster.google.com",NOERROR,,,,v=spf1 include:_netblocks.eloqua.com -all,,s1259914507.m.en25.com,,,
[x],tweet.twimg.com,209.167.231.15,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],tweet.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,v=spf1 ip4:209.17.49.106 ip4:204.92.114.203 ip4:204.92.114.204/31 -all,,mail.en25.com,,,
[x],twemoji-dev.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],twemoji-staging.twitter.com,104.244.42.3,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],twemoji.twitter.com,"104.244.42.195, 104.244.42.67, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],twitter-aem-staging.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],twitterflightschool.com,"35.155.103.137, 54.212.7.6",,"ns-504.awsdns-63.com, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1270.awsdns-30.org, ns-1867.awsdns-41.co.uk, ns-504.awsdns-63.com, ns-646.awsdns-16.net",,,,,,
[x],tyo-api.twitter.com,104.244.45.249,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],uclfinal.twitter.com,104.244.42.3,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],ufes.twitter.com,"104.244.42.67, 104.244.42.195, 104.244.42.3, 104.244.42.131",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],university.twitter.com,104.244.42.131,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],update.mopub.com,"18.203.144.158, 18.203.96.5, 18.203.131.238, 34.240.117.131, 34.251.154.165, 52.19.198.230, 34.248.176.243, 34.243.93.43, 13.248.131.90, 76.223.3.45",brinkow.com,"ns1.brinkow.com, admin.brinkow.com",NOERROR,,,"ns1.brinkow.com, ns2.brinkow.com",,,,,,
[x],upload-0-0-0-0.twitter.com,"104.244.42.3, 104.244.42.131, 104.244.42.195, 104.244.42.67","probe.twitter.com, probe-t.twitter.com","a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-1.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-2.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-3.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-5.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-6.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-0-4-8.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-1-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.r06.twtrdns.net, a.u06.twtrdns.net, b.r06.twtrdns.net, b.u06.twtrdns.net, c.r06.twtrdns.net, c.u06.twtrdns.net, d.r06.twtrdns.net, d.u06.twtrdns.net",,,,,,
[x],upload-2-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-21-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-22-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-24-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,,,,
[x],upload-25-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-26-0-0.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-27-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-28-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-3-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-30-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-31-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-32-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-36-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-37-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-39-0-0.twitter.com,,,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-41-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-45-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],upload-46-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-47-0-0.twitter.com,104.244.42.3,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload-t.twitter.com,104.244.42.21,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],upload.twitter.com,"104.244.42.75, 104.244.42.139, 104.244.42.203, 104.244.42.11",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],urls-real.api.twitter.com,"199.16.156.113, 199.16.156.50",,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],urls-vip.api.twitter.com,128.242.240.90,,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],userstream.twitter.com,"104.244.42.195, 104.244.42.131, 104.244.42.3, 104.244.42.67",,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,"a.u06.twtrdns.net, b.u06.twtrdns.net, c.u06.twtrdns.net, d.u06.twtrdns.net, b.r06.twtrdns.net, c.r06.twtrdns.net, a.r06.twtrdns.net, d.r06.twtrdns.net",,,,,,
[x],v.cdn.vine.co,68.232.34.217,cs189.wpc.edgecastcdn.net,"ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,2606:2800:233:1ab3:789:1032:20e3:21,,,,
[x],vanityfair.twitter.com,"104.244.42.67, 104.244.42.131, 104.244.42.195, 104.244.42.3",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],vast.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],verification.twitter.com,"104.244.42.131, 104.244.42.195, 104.244.42.3, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-0.twimg.com,104.244.43.35,video-zero.twimg.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-ak.twimg.com,23.1.106.236,"video.twimg.akadns.net, video.twimg.com.akamaized.net, video.twimg.com.eip.akadns.net, eip-ntt.video.twimg.com.akahost.net","usw1.akam.net, hostmaster.akamai.com",NOERROR,,,,,2600:1480:3000:e4::,,,,
[x],video-eb.twimg.com,151.101.176.159,"edge.cnames.video.twimg.com, wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],video-ec.twimg.com,192.229.210.163,"cs296.wpc.edgecastcdn.net, cs2-wpc.apr-8315.edgecastdns.net, cs2-wpc-us.8315.ecdns.net, cs531.wpc.edgecastcdn.net","ns1.edgecastcdn.net, noc.edgecast.com",NOERROR,,,,,2606:2800:21f:dc2:1fe1:23fc:954:1461,,,,
[x],video-ft.twimg.com,199.232.148.158,dualstack.video.twitter.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,2a04:4e42:41::158,,,,
[x],video-markup-staging.twitter.com,104.244.42.195,s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-markup.twitter.com,"104.244.42.3, 104.244.42.195, 104.244.42.131, 104.244.42.67",s.twitter.com,"a.u06.twtrdns.net, noc\@twitter.com",NOERROR,,,,,,,,,
[x],video-o-ak.twimg.com,104.244.42.137,video-o.twimg.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-o-ec.twimg.com,"104.244.42.201, 104.244.42.137, 104.244.42.73, 104.244.42.9",video-o.twimg.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-o-ft.twimg.com,"104.244.42.137, 104.244.42.9, 104.244.42.73, 104.244.42.201",video-o.twimg.com,"a.u06.twtrdns.net, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-o.twimg.com,104.244.42.201,,"a.u06.twtrdns.net, noc\@twitter.com, noc.twitter.com",NOERROR,,,,,,,,,
[x],video-staging.twimg.com,151.101.176.159,"video-eb.twimg.com, edge.cnames.video.twimg.com, wildcard.twimg.com, twimg.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,,,,,
[x],video-t-2.twimg.com,199.232.148.158,"video-ft.twimg.com, dualstack.video.twitter.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,True,fastly,,,2a04:4e42:65::158,,,,
[x],video-t-5.twimg.com,23.202.252.155,"video-ddtest.twimg.com.edgekey-staging.net, e14372.dscg.akamaiedge-staging.net","n0dscg.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,,,,
[x],video.twimg.com,199.232.148.158,dualstack.video.twitter.map.fastly.net,"ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,2a04:4e42:65::158,,,,
[x],videoads.twitter.com,104.244.42.67,s.twitter.com,"a.u06.twtrdns.net, noc.twitter.com, noc\@twitter.com",NOERROR,,,,,,,,,
[x],vidman-ap-northeast-1.periscope.tv,"54.178.247.224, 52.193.211.51",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-northeast-1.pscp.tv,"35.79.114.158, 18.182.120.222, 54.199.211.253, 54.199.145.9, 52.194.103.146, 52.197.120.213, 52.197.121.222, 52.199.1.37",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-northeast-2.periscope.tv,"15.164.124.28, 13.125.93.63",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-northeast-2.pscp.tv,"43.201.225.223, 13.125.128.243, 15.165.108.81, 13.124.185.24, 13.209.90.213, 13.125.53.243",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-south-1.periscope.tv,"3.109.106.161, 3.108.232.71",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-south-1.pscp.tv,"3.110.248.96, 35.154.85.48, 15.207.133.189, 13.232.254.31",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-southeast-1.periscope.tv,"3.1.116.252, 13.251.211.37",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-southeast-1.pscp.tv,,,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-southeast-2.periscope.tv,"13.211.41.228, 3.106.91.234",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-ap-southeast-2.pscp.tv,"13.237.86.109, 13.210.42.179",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-eu-central-1.periscope.tv,"35.156.225.109, 3.65.47.229",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-eu-central-1.pscp.tv,"3.122.13.131, 18.198.141.239, 3.124.114.8, 54.93.207.29, 18.195.94.57, 3.122.121.217, 18.194.156.10, 35.156.185.189",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-eu-west-1.periscope.tv,"54.171.217.197, 34.251.207.15, 52.51.83.183",,"ns-599.awsdns-10.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-eu-west-1.pscp.tv,"52.16.219.153, 52.215.67.250, 54.246.147.228, 54.75.36.73, 54.154.41.206, 54.220.17.123",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1333.awsdns-38.org, ns-163.awsdns-20.com, ns-2034.awsdns-62.co.uk, ns-615.awsdns-12.net",,,,,,
[x],vidman-eu-west-3.pscp.tv,"15.188.112.17, 15.236.165.244, 13.39.40.116, 35.180.82.171, 35.180.144.186, 35.181.89.216, 35.180.150.219, 15.188.254.63",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
[x],vidman-sa-east-1.pscp.tv,"52.67.203.101, 18.231.52.34",,"ns-615.awsdns-12.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
