input,title,status_code,content_length,asn_as_number,asn_as_name,asn_as_country,asn_as_range_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_mismatched,tls_wildcard_certificate,webserver,tech_,cdn_name,cdn,final_url,csp_domains_
tokyobay.hiltonjapan.co.jp,【公式】ヒルトン東京ベイ【千葉・舞浜のホテル｜東京ディズニーリゾートオフィシャルホテル】,200,64992,AS13335,CLOUDFLARENET,US,172.68.28.0/24,tokyobay.hiltonjapan.co.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T02:52:17Z,2023-07-16T02:52:16Z,CN=hiltonjapan.co.jp,hiltonjapan.co.jp,,*.hiltonjapan.co.jp,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,37d56925659254f48834e1e965e23a73,13acb5904d13f45b78979f1f67b81afbb7eb7458cef113ef2b38461ec0bf9573,ctls,tokyobay.hiltonjapan.co.jp,443,https://tokyobay.hiltonjapan.co.jp:443,https,text/html,GET,172.67.7.117,/,1486843738,2606:4700:10::ac43:775,1427,False,,True,cloudflare,HTTP/3,cloudflare,True,,
tr-tr.hilton.com,403 Forbidden,403,199,AS14618,AMAZON-AES,US,3.228.0.0/17,,,,,,,,,,,,,,,,,,,80,http://tr-tr.hilton.com:80,http,text/html,GET,3.227.108.96,/,-855688948,54.157.32.138,8,False,,,Apache,Apache,,,,
uf.hilton.com,"Hilton UF Conference Center Hotel in Gainesville, FL",200,222564,AS26529,HILTON-E,US,167.187.200.0/22,www.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=www.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US, serialNumber=5538846, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.hilton.com,Hilton International Holding LLC,hilton.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,41bf9b2a5bbb44f989871a9affcc118f,169b781f112dd4a1d269860d765fb82bce45fe4b4af593c01bbee3b8abf2d989,ctls,www.hilton.com,80,http://uf.hilton.com:80,http,text/html,GET,167.187.200.18,/,-738705486,167.187.200.18,6,False,,,,HSTS,,,https://www.hilton.com/en/hotels/gvncchf-hilton-university-of-florida-conference-center-gainesville/,
ugc.hilton.com,404 ~ Page Not Found,404,458,AS0,Not routed,None,13.32.100.0/23,ugc.hilton.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-08-24T23:59:59Z,CN=*.ugc.bazaarvoice.com,*.ugc.bazaarvoice.com,,*.reviews.bazaarvoice.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f81c60aa464702da666c96e5e6ebb7bb,697c1e3f0518c6b59abf5cb845eaea60f9bf2d417fa23e1668247f45a6ae5d2d,ctls,ugc.hilton.com,443,https://ugc.hilton.com:443,https,text/html,GET,13.32.99.104,/,619682541,2600:9000:2251:d200:1f:6a00:7ec0:93a1,20,False,True,True,nginx,Nginx,cloudfront,True,,
vmt.hilton.com,403 - Forbidden: Access is denied.,403,1233,AS3826,HILTON-C,US,167.187.100.0/22,vmt.hilton.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=SiteManager.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",SiteManager.hilton.com,Hilton International Holding LLC,SiteManager.hilton.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1675872a93af9a7861d2976b8e2a70c8,ab65c8db9fc4e9d90c7cf582a11a0723306fef2d1bb886e90a6c54d3527920dd,ctls,vmt.hilton.com,443,https://vmt.hilton.com:443,https,text/html,GET,167.187.100.51,/,1631801191,167.187.100.51,30,False,True,,Microsoft-IIS/8.5,Windows Server,,,,
webpv.hilton.com,Access Denied,401,265,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,webpv.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-05-02T23:59:59Z,"CN=p.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",p.hilton.com,Hilton International Holding LLC,apipm.pep.hilton.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,88588eb407675bd7b4c3e3cfcfee553c,2c2295a2e712ed9e98a4cc069587fb1097ea4fd5db69664856235988f62c9d61,ctls,webpv.hilton.com,443,https://webpv.hilton.com:443,https,text/html,GET,23.212.221.29,/,503885270,2a02:26f0:1700:393::3a18,10,False,,,,HSTS,,,,
webpv.stg.hilton.com,Access Denied,401,273,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,webpv.stg.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-27T00:00:00Z,2024-02-28T23:59:59Z,"CN=pre-p.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",pre-p.hilton.com,Hilton International Holding LLC,apipm.pep-s.hilton.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a97c6beb0273e9d5ddb550b8a64c2fa4,415648e56983fbed9d203d6530210f6fbd6e2923afd223c697562cb07eae7894,ctls,webpv.stg.hilton.com,443,https://webpv.stg.hilton.com:443,https,text/html,GET,104.102.53.8,/,490013564,2a02:26f0:480:69f::3b22,10,False,,,,HSTS,,,,
www.alexandriaoldtown.hilton.com,Hilton Alexandria Old Town Hotel Near The Metro,200,303821,AS26529,HILTON-E,US,167.187.200.0/22,www.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=www.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US, serialNumber=5538846, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.hilton.com,Hilton International Holding LLC,hilton.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,41bf9b2a5bbb44f989871a9affcc118f,169b781f112dd4a1d269860d765fb82bce45fe4b4af593c01bbee3b8abf2d989,ctls,www.hilton.com,80,http://www.alexandriaoldtown.hilton.com:80,http,text/html,GET,167.187.200.18,/,-738705486,167.187.200.18,3,False,,,,HSTS,,,https://www.hilton.com/en/hotels/dcaothf-hilton-alexandria-old-town/,
www.daintlreporting.hilton.com,,200,7862,AS396982,GOOGLE-CLOUD-PLATFORM,US,35.188.0.0/15,www.daintlreporting.hilton.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-03T00:00:00Z,2024-05-18T23:59:59Z,CN=daintlreporting.hilton.com,daintlreporting.hilton.com,,www.daintlreporting.hilton.com,"CN=Gandi Standard SSL CA 2, O=Gandi, L=Paris, ST=Paris, C=FR",Gandi Standard SSL CA 2,Gandi,fcdb04e6817cbc7d72ce802a7b876eda,3f4a2a4d47f6b9d95248a1357d0f801f1d6e7ca720d976daa5550b7dedfad9c5,ctls,www.daintlreporting.hilton.com,443,https://www.daintlreporting.hilton.com:443,https,text/html,GET,35.189.79.111,/,1145542019,35.189.79.111,266,False,,,ThoughtSpot,HSTS,google,True,,https://rest-api-sdk-v2-0.vercel.app
www.digitalassetd.hilton.com,,409,16,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,,,,,,,,,,,,,,,,,,,80,http://www.digitalassetd.hilton.com:80,http,text/plain,GET,104.18.7.237,/,1000520165,2606:4700::6812:7ed,1,False,,,cloudflare,Cloudflare,cloudflare,True,,
www.explore.hilton.com,Holidays | City Breaks | Hotels | Hilton Explore,200,102525,AS16509,AS16509,Unknown,18.136.0.0/16,explore.hilton.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-01-31T23:59:59Z,"CN=explore.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",explore.hilton.com,Hilton International Holding LLC,explore.hilton.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3509b4e7dd79b24bcdad7e9f3f926235,b69c9bf9cb5db9504ce51d0fc7e9fbe709079d20765df03375c760e8dc95b7ec,ctls,explore.hilton.com,80,http://www.explore.hilton.com:80,http,text/html,GET,18.132.240.116,/,922871685,18.132.240.116,947,False,,,Apache/2.4.52 (Ubuntu),Ubuntu,,,https://explore.hilton.com/,
www.fonts-origin.hilton.com,403 Forbidden,403,199,AS19994,RACKSPACE,US,198.61.128.0/18,www.fonts-origin.hilton.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-28T16:19:08Z,2023-05-29T16:19:07Z,CN=fonts-origin.hilton.com,fonts-origin.hilton.com,,www.fonts-origin.hilton.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6e6584c851363148ed7e259add634197,d9194dfc14cd3e4be636e3d5c8171c9f74a75c6f2c8a6a5a71df8725634e04d3,ctls,www.fonts-origin.hilton.com,443,https://www.fonts-origin.hilton.com:443,https,text/html,GET,198.61.165.107,/,-780928015,23.253.205.80,8,False,,,Apache,HSTS,,,,
www.giftstatus.hilton.com,Access Denied,403,315,AS26529,HILTON-E,US,167.187.200.0/22,www.hiltonhonors.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-07T00:00:00Z,2024-02-07T23:59:59Z,"CN=www.hiltonhonors.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US, serialNumber=5538846, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.hiltonhonors.com,Hilton International Holding LLC,www.hiltonhonors.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,6eaacde34602d5443d7643d80a7076c9,5e99b12046643f4ea917848aee867e94cfbe7fd8d35cd4cbb754dfc6ee21e25b,ctls,www.hiltonhonors.com,80,http://www.giftstatus.hilton.com:80,http,text/html,GET,167.187.200.24,/,-738705486,167.187.200.24,10,False,,,AkamaiGHost,,,,https://www.hiltonhonors.com/en_US/gift-status/landing/,
www.groups-test.hilton.com,,503,107,AS14618,AMAZON-AES,US,34.202.28.0/23,www.groups-test.hilton.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-15T00:00:00Z,2023-07-18T23:59:59Z,"CN=groups-test.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",groups-test.hilton.com,Hilton International Holding LLC,www.groups-test.hilton.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,fd1fa5f3b9f9dc9274f0221579d77350,1670cab264d84552ecf2b3ceaed9273ddf7f0bcb894f27777d2a3f2e69af2bed,ctls,www.groups-test.hilton.com,443,https://www.groups-test.hilton.com:443,https,text/html,GET,34.192.230.251,/,-1654418437,34.192.230.251,4,False,,,,,,,,
www.hiltonhonors3.hilton.com,Invalid URL,400,208,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.hiltonhonors3.hilton.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-09-24T00:00:00Z,2023-09-27T23:59:59Z,"CN=*.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",*.hilton.com,Hilton International Holding LLC,hilton.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2fe7951f757125e47bb9c0e028a156ca,c506c1a14e78805ce2069509b14c31113aad06684aafd17a85d57d870863a126,ctls,www.hiltonhonors3.hilton.com,443,https://www.hiltonhonors3.hilton.com:443,https,text/html,GET,104.122.34.118,/,2104949104,104.122.34.118,8,False,True,True,AkamaiGHost,,,,,
www.hiltonjapan.co.jp,,200,,AS9498,BBIL-AP BHARTI Airtel Ltd.,IN,112.0.0.0/4,www.hiltonjapan.co.jp,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T02:52:17Z,2023-07-16T02:52:16Z,CN=hiltonjapan.co.jp,hiltonjapan.co.jp,,*.hiltonjapan.co.jp,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,37d56925659254f48834e1e965e23a73,13acb5904d13f45b78979f1f67b81afbb7eb7458cef113ef2b38461ec0bf9573,ctls,www.hiltonjapan.co.jp,443,https://www.hiltonjapan.co.jp:443,https,text/html,GET,104.22.3.74,/,1396195473,2606:4700:10::6816:24a,1,False,,True,cloudflare,HTTP/3,cloudflare,True,,
www.hotel-origin.hilton.com,Default Page,200,146129,AS19994,RACKSPACE,US,198.61.128.0/18,www.hotel-origin.hilton.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-23T21:15:45Z,2023-06-21T21:15:44Z,CN=hotel.hilton.com,hotel.hilton.com,,www.hotel.hilton.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d0e44ebf8770803e6de40927c3aa33a,d8d6ddfd1920394725b26adb1b9a8966daf7b872fdb4a05e758510bb26590152,ctls,www.hotel-origin.hilton.com,443,https://www.hotel-origin.hilton.com:443,https,text/html,GET,198.61.165.107,/,-389065390,23.253.205.80,63,False,,,Apache,HSTS,,,,
www.scout.hilton.com,Hilton Worldwide | Make Money,200,14346,AS398110,GO-DADDY-COM-LLC,US,64.207.144.0/20,www.scout.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-13T14:40:40Z,2023-06-11T14:40:39Z,CN=scout.hilton.com,scout.hilton.com,,www.scout.hilton.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e9de086d8cdd70a3bf88811e0c32a403,3e41253e526bce5db0e1a51495d03dc18bc5fc3fcb374bab731787b6104ab2fb,ctls,www.scout.hilton.com,443,https://www.scout.hilton.com:443,https,text/html,GET,64.207.153.59,/,-26327028,64.207.153.59,364,False,,,nginx,Plesk,,,,
www.stay.hilton.com,,404,9,AS20940,AKAMAI-ASN1,NL,2.20.0.0/14,www.stay.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-28T13:10:11Z,2023-06-26T13:10:10Z,CN=fonts.hilton.com,fonts.hilton.com,,www.stay.hilton.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7ba25338e39bdb3dd4fdeca0168b290e,23152cac55cb3750b627aa8f83f5f4cbe8669cef09cc1d6c9b2823c1112e44e1,ctls,www.stay.hilton.com,80,http://www.stay.hilton.com:80,http,text/html,GET,2.23.209.132,/,,2a02:26f0:480:22::1726:62dc,1,False,,,Apache,Apache,,,https://www.stay.hilton.com/,
www.stg.my-event.hilton.com,Access Denied,403,289,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,www.stg.my-event.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-27T00:00:00Z,2024-02-28T23:59:59Z,"CN=pre-p.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",pre-p.hilton.com,Hilton International Holding LLC,apipm.pep-s.hilton.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a97c6beb0273e9d5ddb550b8a64c2fa4,415648e56983fbed9d203d6530210f6fbd6e2923afd223c697562cb07eae7894,ctls,www.stg.my-event.hilton.com,443,https://www.stg.my-event.hilton.com:443,https,text/html,GET,23.212.221.100,/,-2043076022,2a02:26f0:1700:380::3b22,10,False,,,,HSTS,,,,
www.teammembers.hilton.com,ERROR: The request could not be satisfied,403,915,AS0,Not routed,None,99.86.8.0/24,,,,,,,,,,,,,,,,,,,80,http://www.teammembers.hilton.com:80,http,text/html,GET,99.86.4.85,/,1930838670,2600:9000:2057:de00:7:92e7:b80:93a1,20,False,,,CloudFront,Amazon Web Services,cloudfront,True,,
www.test.my-event.hilton.com,Access Denied,403,290,AS20940,AKAMAI-ASN1,NL,23.208.0.0/12,www.test.my-event.hilton.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-27T00:00:00Z,2024-02-28T23:59:59Z,"CN=pre-p.hilton.com, O=Hilton International Holding LLC, L=McLean, ST=Virginia, C=US",pre-p.hilton.com,Hilton International Holding LLC,apipm.pep-s.hilton.io,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a97c6beb0273e9d5ddb550b8a64c2fa4,415648e56983fbed9d203d6530210f6fbd6e2923afd223c697562cb07eae7894,ctls,www.test.my-event.hilton.com,443,https://www.test.my-event.hilton.com:443,https,text/html,GET,23.212.221.100,/,708735127,2a02:26f0:1700:381::3b22,10,False,,,,HSTS,,,,
www2.hilton.com.tr,IIS Windows Server,200,703,AS48737,DORATELEKOM,TR,46.20.148.0/23,,,,,,,,,,,,,,,,,,,80,http://www2.hilton.com.tr:80,http,text/html,GET,46.20.147.186,/,1631801191,46.20.147.186,32,False,,,Microsoft-IIS/10.0,Windows Server,,,,
www3.hilton.com,Hilton Page Reference Code,403,102486,AS20940,AKAMAI-ASN1,NL,23.48.0.0/12,,,,,,,,,,,,,,,,,,,80,http://www3.hilton.com:80,http,text/html,GET,23.52.232.52,/,-1337187941,23.52.232.52,141,False,,,AkamaiNetStorage,,,,,
