input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,csp_domains_,final_url,tls_expired
smtp-virusa.lieferando.at,Origin DNS error | smtp-virusa.lieferando.at | Cloudflare,530,6228,smtp-virusa.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,smtp-virusa.lieferando.at,443,https://smtp-virusa.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1157569006,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
smtp-viruseast-2-2.lieferando.at,Origin DNS error | smtp-viruseast-2-2.lieferando.at | Cloudflare,530,6249,smtp-viruseast-2-2.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,smtp-viruseast-2-2.lieferando.at,443,https://smtp-viruseast-2-2.lieferando.at:443,https,text/html,GET,104.16.21.46,/,928304804,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
smtp2088.lieferando.at,Origin DNS error | smtp2088.lieferando.at | Cloudflare,530,6219,smtp2088.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,smtp2088.lieferando.at,443,https://smtp2088.lieferando.at:443,https,text/html,GET,104.16.21.46,/,706780230,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
snacks.takeaway.com,Snacks - Design and development tools for Just Eat Takeaway UI,200,5466,snacks.takeaway.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,snacks.takeaway.com,443,https://snacks.takeaway.com:443,https,text/html,GET,104.18.10.68,/,-739282878,104.18.11.68,HSTS,130,False,True,cloudflare,cloudflare,True,https://*.sentry.io,,
so-schmeckt-der-sommer.lieferando.at,Playable,404,469,so-schmeckt-der-sommer.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-18T00:00:00Z,2024-05-16T23:59:59Z,CN=so-schmeckt-der-sommer.lieferando.at,so-schmeckt-der-sommer.lieferando.at,,a7bb6ca5527e1131ea0930cce9df9bcd.leadfamly.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,d633ffed4ea6823858fed1beeb089972,ca847a4324b1fbf0c6711b72a2084b4aebb5968ffb9ab1cb62e4c116d74d8825,ctls,so-schmeckt-der-sommer.lieferando.at,443,https://so-schmeckt-der-sommer.lieferando.at:443,https,text/html,GET,18.66.112.49,/,-665323460,18.66.112.98,PHP:8.2.5,13,False,,cloudfront,CloudFront,True,,,
so-schmeckt-der-sommer.lieferando.de,Playable,404,469,so-schmeckt-der-sommer.lieferando.de,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-18T00:00:00Z,2024-05-16T23:59:59Z,CN=so-schmeckt-der-sommer.lieferando.de,so-schmeckt-der-sommer.lieferando.de,,63604c4468f235fa7db5aed504a0ca07.leadfamly.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c7c1021da16ce68a3bb2c82ae6dd44d8,fb11ade9a3ed133de94f7b4797175412745fd6237fe508dd5f41f59886ab9caf,ctls,so-schmeckt-der-sommer.lieferando.de,443,https://so-schmeckt-der-sommer.lieferando.de:443,https,text/html,GET,18.66.97.48,/,-665323460,18.66.97.7,PHP:8.2.5,13,False,,cloudfront,CloudFront,True,,,
ssaporestefanodiaz.lieferando.at,Origin DNS error | ssaporestefanodiaz.lieferando.at | Cloudflare,530,6249,ssaporestefanodiaz.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,ssaporestefanodiaz.lieferando.at,443,https://ssaporestefanodiaz.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-1804502450,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
ssecretorovaccine.lieferando.at,Origin DNS error | ssecretorovaccine.lieferando.at | Cloudflare,530,6246,ssecretorovaccine.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,ssecretorovaccine.lieferando.at,443,https://ssecretorovaccine.lieferando.at:443,https,text/html,GET,104.16.22.46,/,580555756,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
ssl122827.lieferando.at,Origin DNS error | ssl122827.lieferando.at | Cloudflare,530,6222,ssl122827.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,ssl122827.lieferando.at,443,https://ssl122827.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-261685492,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
stage-colin.lieferando.de,Origin DNS error | stage-colin.lieferando.de | Cloudflare,530,6228,stage-colin.lieferando.de,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,stage-colin.lieferando.de,443,https://stage-colin.lieferando.de:443,https,text/html,GET,104.18.16.117,/,148949017,104.18.17.117,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
staging-hhsvaccines.lieferando.at,Origin DNS error | staging-hhsvaccines.lieferando.at | Cloudflare,530,6252,staging-hhsvaccines.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,staging-hhsvaccines.lieferando.at,443,https://staging-hhsvaccines.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-1071126736,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
staging.10bis.co.il,10bis,200,84255,staging.10bis.co.il,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-28T00:00:00Z,2023-12-28T23:59:59Z,"CN=staging.10bis.co.il, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",staging.10bis.co.il,Microsoft Corporation,staging.10bis.co.il,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,49962fad56c84bfe956f640b69b8223d,edb42aaf31cb883090d13cdbea562cdd6ad918dd9e9563df7b83c555cb948e46,ctls,staging.10bis.co.il,443,https://staging.10bis.co.il:443,https,text/html,GET,13.107.237.45,/,1231336807,2620:1ec:4f:1::45,HSTS,1917,False,,,,,,https://staging.10bis.co.il/next-dev/,
static-fr.takeaway.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,,80,http://static-fr.takeaway.com:80,http,text/html,GET,108.138.17.72,/,1600255941,108.138.17.61,Amazon Web Services,20,False,,cloudfront,CloudFront,True,,,
static-gb.takeaway.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,,80,http://static-gb.takeaway.com:80,http,text/html,GET,108.138.17.31,/,-2087316365,108.138.17.16,Amazon Web Services,20,False,,cloudfront,CloudFront,True,,,
static.eat.ch,,200,235558,static.eat.ch,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2018-12-05T12:41:05Z,2021-01-27T10:21:05Z,"CN=*.eat.ch, O=eat.ch GmbH, OU=Tech, L=Zurich, ST=Zurich, C=CH",*.eat.ch,eat.ch GmbH,eat.ch,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,83105573770c4e1568dcf0eb90958672,d7598a9c14746a81a5a18a7e6ab14e5a28fc5b9e71a278fdf1b0897d8b490428,ctls,static.eat.ch,443,https://static.eat.ch:443,https,application/xml,GET,13.225.78.21,/,1032150945,13.225.78.125,Amazon Web Services,2,False,True,cloudfront,AmazonS3,True,,,True
static.lieferando.at,,403,243,static.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-21T00:00:00Z,2023-08-31T23:59:59Z,CN=static.pyszne.pl,static.pyszne.pl,,static.lieferservice.at,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e290b67eee3caa00ec590ab8406d29f,244861f875c37e3c7d9be10df12b46d6a7b69c00560e478c90f9b4f5e348e20c,ctls,static.lieferando.at,443,https://static.lieferando.at:443,https,application/xml,GET,108.138.17.72,/,1302112840,108.138.17.61,Amazon Web Services,2,False,,cloudfront,AmazonS3,True,,,
static.pyszne.pl,,403,243,static.pyszne.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-21T00:00:00Z,2023-08-31T23:59:59Z,CN=static.pyszne.pl,static.pyszne.pl,,static.lieferservice.at,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e290b67eee3caa00ec590ab8406d29f,244861f875c37e3c7d9be10df12b46d6a7b69c00560e478c90f9b4f5e348e20c,ctls,static.pyszne.pl,443,https://static.pyszne.pl:443,https,application/xml,GET,108.138.17.31,/,1635803291,108.138.17.61,Amazon Web Services,2,False,,cloudfront,AmazonS3,True,,,
static.takeaway.com,,403,243,static.takeaway.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-21T00:00:00Z,2023-08-31T23:59:59Z,CN=static.pyszne.pl,static.pyszne.pl,,static.lieferservice.at,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e290b67eee3caa00ec590ab8406d29f,244861f875c37e3c7d9be10df12b46d6a7b69c00560e478c90f9b4f5e348e20c,ctls,static.takeaway.com,443,https://static.takeaway.com:443,https,application/xml,GET,108.138.17.31,/,-823293048,108.138.17.61,Amazon Web Services,2,False,,cloudfront,AmazonS3,True,,,
static.thuisbezorgd.nl,,403,243,static.thuisbezorgd.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-21T00:00:00Z,2023-08-31T23:59:59Z,CN=static.pyszne.pl,static.pyszne.pl,,static.lieferservice.at,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4e290b67eee3caa00ec590ab8406d29f,244861f875c37e3c7d9be10df12b46d6a7b69c00560e478c90f9b4f5e348e20c,ctls,static.thuisbezorgd.nl,443,https://static.thuisbezorgd.nl:443,https,application/xml,GET,108.138.17.31,/,-671069746,108.138.17.16,Amazon Web Services,2,False,,cloudfront,AmazonS3,True,,,
staticaws.eat.ch,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,,,80,http://staticaws.eat.ch:80,http,text/html,GET,13.225.78.125,/,758825233,13.225.78.21,Amazon Web Services,20,False,,cloudfront,CloudFront,True,,,
storybook.10bis.co.il,,404,223,storybook.10bis.co.il,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-01-31T00:00:00Z,2023-07-31T23:59:59Z,CN=storybook.10bis.co.il,storybook.10bis.co.il,,storybook.10bis.co.il,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1b0391f878330a12ba7e10a358cb650c,515237712ed8cbde693c2292c8bb3f86ceb4bd5ec83a8e6dbeaf97a61da937f6,ctls,storybook.10bis.co.il,443,https://storybook.10bis.co.il:443,https,application/xml,GET,13.107.253.45,/,1574384512,2620:1ec:48:1::45,Azure Front Door,3,False,,,,,,,
strefapremium.pyszne.pl,Just a moment...,403,7007,www.pyszne.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,www.pyszne.pl,443,https://strefapremium.pyszne.pl:443,https,text/html,GET,104.17.60.56,/,-364208794,104.17.61.56,HSTS,87,False,True,cloudflare,cloudflare,True,,https://www.pyszne.pl/punkty,
subfolder-proxy-awards.lieferando.at,Origin DNS error | subfolder-proxy-awards.lieferando.at | Cloudflare,530,6261,subfolder-proxy-awards.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-awards.lieferando.at,443,https://subfolder-proxy-awards.lieferando.at:443,https,text/html,GET,104.16.22.46,/,2098220791,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-awards2021-test.lieferando.at,Attention Required! | Cloudflare,403,4517,subfolder-proxy-awards2021-test.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-awards2021-test.lieferando.at,443,https://subfolder-proxy-awards2021-test.lieferando.at:443,https,text/html,GET,104.16.21.46,/,650145970,104.16.22.46,Cloudflare Bot Management,94,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-awards2021.lieferando.at,Origin DNS error | subfolder-proxy-awards2021.lieferando.at | Cloudflare,530,6273,subfolder-proxy-awards2021.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-awards2021.lieferando.at,443,https://subfolder-proxy-awards2021.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-208519885,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-blog.lieferando.at,Origin DNS error | subfolder-proxy-blog.lieferando.at | Cloudflare,530,6255,subfolder-proxy-blog.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-blog.lieferando.at,443,https://subfolder-proxy-blog.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-343468101,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-cloud-update-lieferando-at.lieferando.at,Origin DNS error | subfolder-proxy-cloud-update-lieferando-at.lieferando.at | Cloudflare,530,6321,subfolder-proxy-cloud-update-lieferando-at.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-cloud-update-lieferando-at.lieferando.at,443,https://subfolder-proxy-cloud-update-lieferando-at.lieferando.at:443,https,text/html,GET,104.16.21.46,/,1418854868,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-deals.lieferando.at,Origin DNS error | subfolder-proxy-deals.lieferando.at | Cloudflare,530,6258,subfolder-proxy-deals.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-deals.lieferando.at,443,https://subfolder-proxy-deals.lieferando.at:443,https,text/html,GET,104.16.21.46,/,1267842699,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-drivers.lieferando.at,Origin DNS error | subfolder-proxy-drivers.lieferando.at | Cloudflare,530,6264,subfolder-proxy-drivers.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-drivers.lieferando.at,443,https://subfolder-proxy-drivers.lieferando.at:443,https,text/html,GET,104.16.21.46,/,-646157373,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-foodwiki.lieferando.at,Origin DNS error | subfolder-proxy-foodwiki.lieferando.at | Cloudflare,530,6267,subfolder-proxy-foodwiki.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-foodwiki.lieferando.at,443,https://subfolder-proxy-foodwiki.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-154190484,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-interactive-data-at.lieferando.at,Origin DNS error | subfolder-proxy-interactive-data-at.lieferando.at | Cloudflare,530,6300,subfolder-proxy-interactive-data-at.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-interactive-data-at.lieferando.at,443,https://subfolder-proxy-interactive-data-at.lieferando.at:443,https,text/html,GET,104.16.22.46,/,515564251,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-lb.lieferando.at,Origin DNS error | subfolder-proxy-lb.lieferando.at | Cloudflare,530,6249,subfolder-proxy-lb.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-lb.lieferando.at,443,https://subfolder-proxy-lb.lieferando.at:443,https,text/html,GET,104.16.22.46,/,-395114050,104.16.21.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
subfolder-proxy-loyaltyshop-at.lieferando.at,Origin DNS error | subfolder-proxy-loyaltyshop-at.lieferando.at | Cloudflare,530,6285,subfolder-proxy-loyaltyshop-at.lieferando.at,443,True,tls13,TLS_AES_128_GCM_SHA256,,True,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=*.takeaway.com,*.takeaway.com,,thuisbezorgd.nl,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,58bc922f6875d86c4ec3b134dced31df,e3ca1b04170505f9cd9274d61c863fd35a1cf890b5928de35175d62f9ad96ede,ctls,subfolder-proxy-loyaltyshop-at.lieferando.at,443,https://subfolder-proxy-loyaltyshop-at.lieferando.at:443,https,text/html,GET,104.16.21.46,/,1009868367,104.16.22.46,Cloudflare,93,False,True,cloudflare,cloudflare,True,,,
