new,host,a,soa,status_code,mx,txt,cname,aaaa,ns,cdn,cdn-name,has_internal_ips,internal_ips,caa
[x],ticketing-d.redbull.com,"35.165.184.85, 54.214.213.25","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,aws1-p-ore-f53-abcbc66f02ed1312.elb.us-west-2.amazonaws.com,,,,,,,
[x],ticketing-q.redbull.com,34.216.62.112,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],ticketingtest-d.redbull.com,50.112.36.71,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],tickets.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],timone.vie.redbullmediahouse.com,10.174.190.93,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,True,10.174.190.93,
[x],tms.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],tn.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all, R0E0D20170",,,,,,,,
[x],tools.microsites.redbull.com,80.120.169.236,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],tools.redbull.com,80.120.169.226,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],tor.redbull.com,80.120.169.237,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,origin.microsites-php7.redbull.com,,,,,,,
[x],tr.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],trail.redbull.com,213.227.189.20,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,origin.microsites.redbull.com,,,,,,,
[x],translations.redbull.com,,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.microsites.redbull.edgekey.net, e10816.a.akamaiedge.net",,,,,,,
[x],tri2013.redbull.com,"2.16.107.203, 2.16.107.170","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,"microsites.redbull.edgesuite.net, a445.r.akamai.net",,,,,,,
[x],tristlcvr01rb.redbull.com,176.236.148.139,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],tryouts.redbull.com,"2.16.107.208, 2.16.107.203","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:7100::1720:ee13, 2a02:26f0:7100::1720:ee38, 2a02:26f0:7100::1720:ee41, 2a02:26f0:7100::1720:ee30, 2a02:26f0:7100::1720:ee53",,,,,,
[x],tvschedule.redbullmediahouse.com,"2.19.198.104, 2.19.198.152","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:64::210:6ac2, 2a02:26f0:64::210:6ac9",,,,,,
[x],tw.redbull.com,80.120.169.240,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"MS=ms53588207, v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all",,,,,,,,
[x],ua.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all, MS=ms92567504",,,,,,,,
[x],uc.redbull.com,,"pdns91.ultradns.com, domains.at.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:_spf.redbull.com include:spf.protection.outlook.com -all,,,"ns15.ultradns2.org, pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.biz, pdns91.ultradns.org, ns15.ultradns2.com",,,,,
[x],ueberflieger.redbull.com,"23.32.238.19, 23.32.238.24","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:17b6, 2a02:26f0:3500:12::1730:1799",,,,,,
[x],uim-design.redbull.com,"2.16.107.203, 2.16.107.208","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:7100::1720:ee38, 2a02:26f0:7100::1720:ee41, 2a02:26f0:7100::1720:ee53, 2a02:26f0:7100::1720:ee13, 2a02:26f0:7100::1720:ee30",,,,,,
[x],uim-russia.redbull.com,5.8.181.59,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],uim.redbull.com,"184.86.251.222, 184.86.251.206","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:fe00::5c7a:6512, 2a02:26f0:fe00::5c7a:652a",,,,,,
[x],uk-vpn01.redbull.com,213.121.168.101,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],uk.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all,,,,,,,,
[x],uk.redbullmediahouse.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"docusign=a707864c-0bbc-41c1-9e19-a21df2f58701, v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all, adobe-idp-site-verification=f7adf3e3b2e02fdafc5d0da23da483f36bbf68c3d554a3bb94db66190116545f",,,,,,,,
[x],uklonesvr01rb.redbull.com,109.159.193.38,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],uktour.redbullmusicacademy.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],update.redbull.com,91.204.192.28,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],updates.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],us-optspot.redbull.com,"54.237.133.81, 18.205.222.128, 52.202.168.65, 54.161.241.46","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,infinite-dragonfly-wikpjgg6nzuubgofly3bh0bi.herokudns.com,,,,,,,
[x],us-vpn01.redbull.com,208.74.48.153,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],us.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"docusign=37bc1cac-a7fc-4a5f-83f7-a41f42f0adb2, docusign=c0e755de-6d6c-4d1f-bf96-d26e51414fe3, v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:_spf.jobvite.com include:servers.mcsv.net include:mail.zendesk.com include:mailgun.org include:amazonses.com ip4:68.232.200.69 ip4:198.245.93.166 ip4:198.22.138.17 ?all, MS=ms61021184, 7819bb1a3a0c4bfabf185f4c256f64f826cfa9a160d60cf0c169035946d1adf3",,,,,,,,
[x],us.redbullmediahouse.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,"v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all, MS=1A82262E67366E8DB00AAF9E8B49E16D702EE0B7, docusign=56ffe76f-6953-4519-93d7-6e6eb250d5af, adobe-idp-site-verification=f7adf3e3b2e02fdafc5d0da23da483f36bbf68c3d554a3bb94db66190116545f",,,,,,,,
[x],usnyccsvr01rb.redbull.com,12.238.124.180,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],usnycmlvr01rb.redbull.com,208.204.10.53,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],ussmosovr01rb.redbull.com,198.22.138.44,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],usvpn02.redbullmediahouse.com,38.107.187.36,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],va.redbullmusicacademy.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vasa.redbull.com,104.103.65.124,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.microsites.redbull.edgekey.net, e10816.a.akamaiedge.net",,,,,,,
[x],vc.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vcs.at.redbull.com,91.204.193.229,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vcsx.us.redbull.com,208.74.51.85,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],ve.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com include:mail.zendesk.com -all,,,,,,,,
[x],video.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,redbull-com.mail.protection.outlook.com,v=spf1 include:spf.protection.outlook.com include:_spf.redbull.com -all,,,,,,,,
[x],videos.redbull.com,213.227.189.20,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,holding.microsites.redbull.com,,,,,,,
[x],videri.api.redbull.com,54.190.254.0,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vie.redbullmediahouse.com,80.245.195.216,"aerfalle.empirion.at, noc.empirion.at",NOERROR,,,web01.presstige.at,,,,,,,
[x],view.redbull.com,217.175.192.21,"ns10.digicertdns.com, dns.digicertdns.com",NOERROR,,,Suite16.emarsys.net,,,,,,,
[x],view.uk.redbull.com,217.175.192.21,"ns10.digicertdns.com, dns.digicertdns.com",NOERROR,,,Suite16.emarsys.net,,,,,,,
[x],view.us.redbull.com,217.175.192.21,"ns10.digicertdns.com, dns.digicertdns.com",NOERROR,,,Suite16.emarsys.net,,,,,,,
[x],vm.redbullmediahouse.com,91.204.193.170,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vpn.microsites.redbull.com,80.120.169.250,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vr.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],vte.redbull.com,194.107.83.44,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wallpapersdb.redbull.com,"23.55.110.29, 23.55.110.10","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:1700:16::b856:fbde, 2a02:26f0:1700:16::b856:fbce",,,,,,
[x],wcmupd-q.redbull.com,194.107.83.151,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web01.microsites.redbull.com,213.227.189.26,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web01078.microsites01.redbull.com,"23.55.110.29, 23.55.110.10","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:1700:16::b856:fbce, 2a02:26f0:1700:16::b856:fbde",,,,,,
[x],web02.microsites.redbull.com,213.227.189.27,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web02056.microsites02.redbull.com,"2.16.107.208, 2.16.107.203","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:7100::1720:ee41, 2a02:26f0:7100::1720:ee38, 2a02:26f0:7100::1720:ee13, 2a02:26f0:7100::1720:ee30, 2a02:26f0:7100::1720:ee53",,,,,,
[x],web02099.microsites02.redbull.com,"2.16.202.122, 95.101.54.209","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:480:e::210:f10d, 2a02:26f0:480:e::210:f10e",,,,,,
[x],web03.microsites.redbull.com,213.227.189.28,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web03014.microsites03.redbull.com,"184.86.251.222, 184.86.251.206","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:fe00::5c7a:652a, 2a02:26f0:fe00::5c7a:6512",,,,,,
[x],web03015.microsites03.redbull.com,"184.25.51.73, 184.25.51.10","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:fe00::5c7a:652a, 2a02:26f0:fe00::5c7a:6512",,,,,,
[x],web03045.microsites03.redbull.com,"95.100.111.130, 95.100.111.232","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:d8::6851:3c08, 2a02:26f0:d8::6851:3c10",,,,,,
[x],web04.microsites.redbull.com,213.227.189.29,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web04053.microsites04.redbull.com,"23.32.238.65, 23.32.238.48, 23.32.238.19, 23.32.238.83, 23.32.238.56","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:17b6, 2a02:26f0:3500:12::1730:1799",,,,,,
[x],web04071.microsites04.redbull.com,"2.16.202.11, 2.16.202.96","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:480:e::210:f10e, 2a02:26f0:480:e::210:f10d",,,,,,
[x],web04114.microsites04.redbull.com,"23.55.110.10, 23.55.110.29","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:1700:16::b856:fbce, 2a02:26f0:1700:16::b856:fbde",,,,,,
[x],web05.microsites.redbull.com,213.227.189.30,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],web09.microsites.redbull.com,80.120.169.226,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],webmail.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,v=spf1 -all,,,,,,,,
[x],webtools.redbullmediahouse.com,,"n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net",,,,,,,
[x],wifi.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wiki.app.redbull.com,194.107.83.23,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wiki.redbullmediahouse.com,194.107.83.23,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wildcard.microsites.redbull.com,213.227.189.20,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,origin.microsites.redbull.com,,"pdns91.ultradns.com, pdns91.ultradns.net, pdns91.ultradns.org, pdns91.ultradns.biz, ns15.ultradns2.com, ns15.ultradns2.org",,,,,
[x],winapps.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wingman.redbull.com,80.120.169.242,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wings.redbull.com,"95.100.111.147, 95.100.111.211","n0r.akamai.net, hostmaster.akamai.com",NOERROR,,,"microsites.redbull.edgesuite.net, a445.r.akamai.net",,,,,,,
[x],wingtips-d.redbull.com,34.223.204.159,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wingtipsbr.redbull.com,198.22.138.70,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wingtipsca.redbull.com,198.22.138.70,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],winupdate-q.redbull.com,91.204.193.174,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],winupdate.redbull.com,"52.43.158.171, 50.112.35.14","ns-1870.awsdns-41.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,USPDXWCMDEP-1ed29f6f29753101.elb.us-west-2.amazonaws.com,,,,,,,
[x],wjazdnabramke.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wob.redbull.com,80.120.169.226,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],workbench.redbull.com,23.37.37.10,"n0x.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.redbull.com.edgekey.net, e7628.x.akamaiedge.net",,,,,,,
[x],wrc.redbull.com,204.74.99.100,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],ws.redbull.com,194.107.83.33,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wse-api-d.app.redbull.com,194.107.83.142,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wse-api-d.eu-central-1.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],wse-api-p.eu-central-1.redbull.com,"13.225.78.10, 13.225.78.61, 13.225.78.69, 13.225.78.95","ns-993.awsdns-60.net, awsdns-hostmaster.amazon.com",NOERROR,,,d2qbhw3z4a2aq8.cloudfront.net,,"ns-1395.awsdns-46.org, ns-1652.awsdns-14.co.uk, ns-359.awsdns-44.com, ns-993.awsdns-60.net",True,cloudfront,,,
[x],wtb.redbull.com,194.107.83.18,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www-staging.redbullmediahouse.com,"52.222.214.20, 52.222.214.113, 52.222.214.97, 52.222.214.103","ns-580.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,d1qowq2c1i8kvu.cloudfront.net,"2600:9000:223d:2e00:1d:8e54:6e80:93a1, 2600:9000:223d:7e00:1d:8e54:6e80:93a1, 2600:9000:223d:3400:1d:8e54:6e80:93a1, 2600:9000:223d:9a00:1d:8e54:6e80:93a1, 2600:9000:223d:c600:1d:8e54:6e80:93a1, 2600:9000:223d:7600:1d:8e54:6e80:93a1, 2600:9000:223d:9000:1d:8e54:6e80:93a1, 2600:9000:223d:b400:1d:8e54:6e80:93a1","ns-239.awsdns-29.com, ns-580.awsdns-08.net, ns-1245.awsdns-27.org, ns-2019.awsdns-60.co.uk",True,cloudfront,,,
[x],www.at-vpn-sap.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.beta.redtech.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.classof2013.redbull.com,98.129.78.49,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www.dmdms-q.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,dmdms-q.redbull.com,,,,,,,
[x],www.dmdms.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,dmdms.redbull.com,,,,,,,
[x],www.event.redbull.com,188.114.83.95,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www.flavorcatch.redbull.com,"65.9.55.54, 65.9.55.10, 65.9.55.2, 65.9.55.35","ns-1918.awsdns-47.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,d3nb91a7h5grug.cloudfront.net,"2600:9000:2251:7400:a:ab7a:7e00:93a1, 2600:9000:2251:f800:a:ab7a:7e00:93a1, 2600:9000:2251:9200:a:ab7a:7e00:93a1, 2600:9000:2251:8c00:a:ab7a:7e00:93a1, 2600:9000:2251:1200:a:ab7a:7e00:93a1, 2600:9000:2251:5800:a:ab7a:7e00:93a1, 2600:9000:2251:3800:a:ab7a:7e00:93a1, 2600:9000:2251:5e00:a:ab7a:7e00:93a1","ns-1179.awsdns-19.org, ns-1918.awsdns-47.co.uk, ns-265.awsdns-33.com, ns-519.awsdns-00.net",True,cloudfront,,,
[x],www.mediasuite.redbullmediahouse.com,,,NOERROR,,,,,,,,,,
[x],www.no.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.origin-jira-q.redbullmediahouse.com,,,NOERROR,,,,,,,,,,
[x],www.patracking-d.redbull.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www.patracking-q.redbull.com,"65.9.66.18, 65.9.66.124, 65.9.66.85, 65.9.66.88","ns-1293.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,d2s45d633xmdtf.cloudfront.net,,"ns-1716.awsdns-22.co.uk, ns-497.awsdns-62.com, ns-989.awsdns-59.net, ns-1293.awsdns-33.org",True,cloudfront,,,
[x],www.presspass.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.qma-preview.redbullmediahouse.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www.qma.redbullmediahouse.com,,"pdns91.ultradns.com, domains.redbull.com",NOERROR,,,,,,,,,,
[x],www.redbull.com,104.103.65.124,"n0a.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"wildcard.microsites.redbull.edgekey.net, e10816.a.akamaiedge.net",,,,,,,
[x],www.redbullmediahouse.com,"13.226.153.77, 13.226.153.54, 13.226.153.44, 13.226.153.6","ns-1084.awsdns-07.org, awsdns-hostmaster.amazon.com",NOERROR,,,d1rkeq2pybtkp7.cloudfront.net,"2600:9000:2182:4400:12:2bf4:42c0:93a1, 2600:9000:2182:4000:12:2bf4:42c0:93a1, 2600:9000:2182:9c00:12:2bf4:42c0:93a1, 2600:9000:2182:3000:12:2bf4:42c0:93a1, 2600:9000:2182:0:12:2bf4:42c0:93a1, 2600:9000:2182:f000:12:2bf4:42c0:93a1, 2600:9000:2182:6400:12:2bf4:42c0:93a1, 2600:9000:2182:b600:12:2bf4:42c0:93a1","ns-1576.awsdns-05.co.uk, ns-250.awsdns-31.com, ns-797.awsdns-35.net, ns-1084.awsdns-07.org",True,cloudfront,,,
[x],www.redbullmusicacademy.com,"23.72.252.73, 23.72.252.90","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl02.microsites.redbull.edgesuite.net, a1810.dscr.akamai.net","2a02:26f0:fe00::5c7a:652a, 2a02:26f0:fe00::5c7a:6532",,,,,,
[x],www.rederpp01.sap.redbull.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.ru-vpn01.redbull.com,54.144.128.85,,NOERROR,,,,,,,,,,
[x],www.stage-web01018.microsites01.redbull.com,"95.100.111.130, 95.100.111.232","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:d8::6851:3c08, 2a02:26f0:d8::6851:3c10",,,,,,
[x],www.stage-web02047.microsites02.redbull.com,"104.102.251.193, 104.102.251.203","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2600:1408:7400::17c7:3f12, 2600:1408:7400::17c7:3f68",,,,,,
[x],www.stage.mappingportal.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.test44.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.usstlcisise02-p.infra.redbull.com,,,NOERROR,,,,,,,,,,
[x],www.web01078.microsites01.redbull.com,"23.32.238.83, 23.32.238.19, 23.32.238.48, 23.32.238.56, 23.32.238.65","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:17b6, 2a02:26f0:3500:12::1730:1799",,,,,,
[x],www.web02056.microsites02.redbull.com,"2.19.198.104, 2.19.198.152","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:64::210:6ac2, 2a02:26f0:64::210:6ac9",,,,,,
[x],www.web02090.microsites02.redbull.com,"23.32.238.19, 23.32.238.24, 23.32.238.43, 23.32.238.83, 23.32.238.18","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:3500:12::1730:1799, 2a02:26f0:3500:12::1730:17b6",,,,,,
[x],www.web03014.microsites03.redbull.com,"184.86.251.206, 184.86.251.222","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:fe00::5c7a:652a, 2a02:26f0:fe00::5c7a:6512",,,,,,
[x],www.web03045.microsites03.redbull.com,"2.16.107.203, 2.16.107.208, 2.16.107.201","n0dscr.akamai.net, hostmaster.akamai.com",NOERROR,,,"ssl01.microsites.redbull.edgesuite.net, a1819.dscr.akamai.net","2a02:26f0:7100::1720:ee41, 2a02:26f0:7100::1720:ee13, 2a02:26f0:7100::1720:ee12, 2a02:26f0:7100::1720:ee38",,,,,,
[x],x-cockpit.redbull.com,51.144.182.8,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,"xcockpit-p.azurewebsites.net, waws-prod-am2-209.vip.azurewebsites.windows.net, waws-prod-am2-209.cloudapp.net",,,True,azure,,,
