input,title,status_code,content_length,tls_host,tls_port,tls_tls_version,tls_cipher,tls_not_before,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,lines,tech_,cdn,tls_expired,tls_self_signed
vantage.cnno1.csw-qa.lenovo.com,Lenovo Vantage,,1197,vantage.cnno1.csw-qa.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2021-01-05T21:08:50Z,CN=*.cnno1.csw-qa.lenovo.com,*.cnno1.csw-qa.lenovo.com,,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ctls,vantage.cnno1.csw-qa.lenovo.com,443,https://vantage.cnno1.csw-qa.lenovo.com:443,https,AmazonS3,text/html,GET,36.103.232.27,23,Amazon Web Services,True,True,
vantage.csw-qa.lenovo.com,ERROR: The request could not be satisfied,,919,vantage.csw-qa.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T00:00:00Z,CN=*.csw-qa.lenovo.com,*.csw-qa.lenovo.com,,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ctls,vantage.csw-qa.lenovo.com,443,https://vantage.csw-qa.lenovo.com:443,https,CloudFront,text/html,GET,18.66.97.100,20,Amazon Web Services,True,,
vantage.csw.lenovo.com,Lenovo Vantage,,1197,vantage.csw.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-12T00:00:00Z,"CN=csw.lenovo.com, O=LENOVO, L=Morrisville, ST=North Carolina, C=US",csw.lenovo.com,LENOVO,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,vantage.csw.lenovo.com,443,https://vantage.csw.lenovo.com:443,https,AmazonS3,text/html,GET,13.32.121.79,23,HSTS,True,,
vantagefeed.csw.lenovo.com,Lenovo McCartney,,996,vantagefeed.csw.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-12T00:00:00Z,"CN=csw.lenovo.com, O=LENOVO, L=Morrisville, ST=North Carolina, C=US",csw.lenovo.com,LENOVO,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,vantagefeed.csw.lenovo.com,443,https://vantagefeed.csw.lenovo.com:443,https,AmazonS3,text/html,GET,99.86.4.102,24,HSTS,True,,
vaultstudio.lenovo.com,The Vault Studio,,15584,vaultstudio.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-16T00:00:00Z,"CN=vaultstudio.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",vaultstudio.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,vaultstudio.lenovo.com,443,https://vaultstudio.lenovo.com:443,https,nginx,text/html,GET,83.167.184.27,327,Nginx,,,
vendorscorecard.lenovo.com,Vendor Score Card,,1256,vendorscorecard.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-04T00:00:00Z,"CN=vendorscorecard.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",vendorscorecard.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,vendorscorecard.lenovo.com,443,https://vendorscorecard.lenovo.com:443,https,Microsoft-IIS/10.0,text/html,GET,103.30.235.217,18,Windows Server,,,
vendorsecurity.lenovo.com,Not Authorized,,2178,vendorsecurity.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-29T02:41:02Z,"CN=vendorsecurity.motorola.com, O=Motorola Mobility LLC, L=Chicago, ST=Illinois, C=US",vendorsecurity.motorola.com,Motorola Mobility LLC,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ctls,vendorsecurity.lenovo.com,443,https://vendorsecurity.lenovo.com:443,https,Apache/2.4.56 () OpenSSL/1.0.2k-fips,text/html,GET,52.6.83.135,81,OpenSSL:1.0.2k,,,
vibsdepot.lenovo.com,Lenovo Data Center Group - VMware Updates Repository,,18380,vmware.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,vmware.lenovo.com,80,http://vibsdepot.lenovo.com:80,http,Microsoft-IIS/8.5,text/html,GET,103.30.232.178,468,Windows Server,,,
video.cochat.lenovo.com,,,226,video.cochat.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-10T00:00:00Z,"CN=*.cochat.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.cochat.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,video.cochat.lenovo.com,443,https://video.cochat.lenovo.com:443,https,nginx,application/xml,GET,146.196.115.4,2,Nginx,,,
video.lenovo.com,400 Bad Request,,552,video.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2023-03-10T00:00:00Z,CN=*.lenovo.com,*.lenovo.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,video.lenovo.com,443,https://video.lenovo.com:443,https,nginx,text/html,GET,163.171.128.148,14,Nginx,,,
vip.lenovo.com.cn,联想电脑采购_联想电脑直销-联想商用直销-联想E采官网,,157021,vip.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,vip.lenovo.com.cn,443,https://vip.lenovo.com.cn:443,https,earth,text/html,GET,146.196.114.128,2304,HSTS,,,
vmware.lenovo.com,Lenovo Data Center Group - VMware Updates Repository,,18964,vmware.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,vmware.lenovo.com,443,https://vmware.lenovo.com:443,https,Microsoft-IIS/8.5,text/html,GET,104.76.201.214,474,Windows Server,,,
voice.naea1.uds.lenovo.com,,,,voice.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-25T00:00:00Z,"CN=cui.uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",cui.uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,voice.naea1.uds.lenovo.com,443,https://voice.naea1.uds.lenovo.com:443,https,,,GET,54.236.146.123,1,,,,
vorakjd.lenovo.com.cn,403 Forbidden,,146,vorakjd.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-21T00:00:00Z,"CN=vorakjd.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",vorakjd.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,vorakjd.lenovo.com.cn,443,https://vorakjd.lenovo.com.cn:443,https,nginx,text/html,GET,114.67.239.151,8,Nginx,,,
vpn226.eu.lenovo.com,,,170,vpn226.eu.lenovo.com,443,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2021-07-13T09:06:14Z,"emailAddress=emeaic@lenovo.com, CN=hpc.eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",hpc.eu.lenovo.com,Lenovo,"emailAddress=emeaic@lenovo.com, CN=eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",eu.lenovo.com,Lenovo,ctls,vpn226.eu.lenovo.com,443,https://vpn226.eu.lenovo.com:443,https,,text/html,GET,94.186.219.226,4,HSTS,,,True
vpn236.eu.lenovo.com,,,170,vpn236.eu.lenovo.com,443,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2021-07-13T09:30:19Z,"emailAddress=emeaic@lenovo.com, CN=stic.eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",stic.eu.lenovo.com,Lenovo,"emailAddress=emeaic@lenovo.com, CN=eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",eu.lenovo.com,Lenovo,ctls,vpn236.eu.lenovo.com,443,https://vpn236.eu.lenovo.com:443,https,,text/html,GET,94.186.219.236,4,HSTS,,,True
vpn238.eu.lenovo.com,,,170,vpn238.eu.lenovo.com,443,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2021-07-13T09:02:01Z,"emailAddress=emeaic@lenovo.com, CN=emeaic.eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",emeaic.eu.lenovo.com,Lenovo,"emailAddress=emeaic@lenovo.com, CN=eu.lenovo.com, OU=EMEA IC, O=Lenovo, L=Stuttgart, ST=BW, C=DE, emailAddress=emeaic@lenovo.com",eu.lenovo.com,Lenovo,ctls,vpn238.eu.lenovo.com,443,https://vpn238.eu.lenovo.com:443,https,,text/html,GET,94.186.219.238,4,HSTS,,,True
waf.naea1.uds.lenovo.com,,,58,waf.naea1.uds.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-09T00:00:00Z,"CN=uds.lenovo.com, O=LENOVO (UNITED STATES) INC., L=Morrisville, ST=North Carolina, C=US",uds.lenovo.com,LENOVO (UNITED STATES) INC.,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,ctls,waf.naea1.uds.lenovo.com,443,https://waf.naea1.uds.lenovo.com:443,https,Lenovo,text/html,GET,3.226.118.105,1,,,,
wan.lenovo.com.cn,Welcome to OpenResty!,,563,wan.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,wan.lenovo.com.cn,443,https://wan.lenovo.com.cn:443,https,,text/html,GET,47.95.65.78,24,,,,
weather.lenovo.com.cn,"天气预报,全国天气,天气预报15天 - 联想天气",,2359,weather.lenovo.com.cn,443,tls13,TLS_AES_128_GCM_SHA256,2022-10-24T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,weather.lenovo.com.cn,443,https://weather.lenovo.com.cn:443,https,,text/html,GET,123.56.22.45,10,,,,
webform.wd.lenovo.com,,,1448,webform.wd.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-23T00:00:00Z,CN=*.wd.lenovo.com,*.wd.lenovo.com,,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,ctls,webform.wd.lenovo.com,443,https://webform.wd.lenovo.com:443,https,Microsoft-IIS/10.0,text/html,GET,137.117.90.63,39,Windows Server,True,,
webvpn.hk.lenovo.com,,,315,webvpn.hk.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpn.hk.lenovo.com,443,https://webvpn.hk.lenovo.com:443,https,,text/html,GET,103.30.235.228,9,HSTS,,,
webvpn.sk.lenovo.com,,,315,webvpn.sk.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpn.sk.lenovo.com,443,https://webvpn.sk.lenovo.com:443,https,,text/html,GET,103.244.57.245,9,HSTS,,,
webvpn.us.lenovo.com,,,315,webvpn.us.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpn.us.lenovo.com,443,https://webvpn.us.lenovo.com:443,https,,text/html,GET,104.232.254.250,9,HSTS,,,
webvpnbrsao03.gtm.lenovo.com,,,315,webvpnbrsao03.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnbrsao03.gtm.lenovo.com,443,https://webvpnbrsao03.gtm.lenovo.com:443,https,,text/html,GET,104.232.232.4,9,HSTS,,,
webvpnbrsao03.lenovo.com,,,315,webvpnbrsao03.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnbrsao03.lenovo.com,443,https://webvpnbrsao03.lenovo.com:443,https,,text/html,GET,104.232.232.4,9,HSTS,,,
webvpncnszx01.gtm.lenovo.com,,,315,webvpncnszx01.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpncnszx01.gtm.lenovo.com,443,https://webvpncnszx01.gtm.lenovo.com:443,https,,text/html,GET,183.237.193.117,9,HSTS,,,
webvpncnszx01.lenovo.com,,,315,webvpncnszx01.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpncnszx01.lenovo.com,443,https://webvpncnszx01.lenovo.com:443,https,,text/html,GET,210.21.230.183,9,HSTS,,,
webvpndeess01.gtm.lenovo.com,,,315,webvpndeess01.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpndeess01.gtm.lenovo.com,443,https://webvpndeess01.gtm.lenovo.com:443,https,,text/html,GET,103.244.57.245,9,HSTS,,,
webvpndefra01.gtm.lenovo.com,,,315,webvpndefra01.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpndefra01.gtm.lenovo.com,443,https://webvpndefra01.gtm.lenovo.com:443,https,,text/html,GET,103.244.57.245,9,HSTS,,,
webvpndefra01.lenovo.com,,,315,webvpndefra01.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpndefra01.lenovo.com,443,https://webvpndefra01.lenovo.com:443,https,,text/html,GET,103.244.57.246,9,HSTS,,,
webvpnhkhkg01.gtm.lenovo.com,,,315,webvpnhkhkg01.gtm.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnhkhkg01.gtm.lenovo.com,443,https://webvpnhkhkg01.gtm.lenovo.com:443,https,,text/html,GET,103.30.235.228,9,HSTS,,,
webvpnhkhkg01.lenovo.com,,,315,webvpnhkhkg01.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnhkhkg01.lenovo.com,443,https://webvpnhkhkg01.lenovo.com:443,https,,text/html,GET,103.30.235.228,9,HSTS,,,
webvpnsgsin02.lenovo.com,,,315,webvpnsgsin02.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnsgsin02.lenovo.com,443,https://webvpnsgsin02.lenovo.com:443,https,,text/html,GET,104.232.238.4,9,HSTS,,,
webvpnusrdu01.lenovo.com,,,315,webvpnusrdu01.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnusrdu01.lenovo.com,443,https://webvpnusrdu01.lenovo.com:443,https,,text/html,GET,104.232.254.251,9,HSTS,,,
webvpnussjo03.lenovo.com,,,315,webvpnussjo03.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-24T00:00:00Z,"CN=webvpncnpek01.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",webvpncnpek01.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,webvpnussjo03.lenovo.com,443,https://webvpnussjo03.lenovo.com:443,https,,text/html,GET,104.232.234.4,9,HSTS,,,
weixin.lenovo.com.cn,联想手机微信_联想官网,,53168,support.lenovo.com.cn,443,tls13,TLS_AES_256_GCM_SHA384,2022-05-25T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,support.lenovo.com.cn,80,http://weixin.lenovo.com.cn:80,http,Microsoft-IIS/10.0,text/html,GET,43.255.226.57,813,Windows Server,,,
whplearning.lenovo.com,WHP人才发展管理平台,,199399,whplearning.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-26T00:00:00Z,CN=whplearning.lenovo.com,whplearning.lenovo.com,,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,ctls,whplearning.lenovo.com,443,https://whplearning.lenovo.com:443,https,nginx,text/html,GET,103.212.14.13,2138,WordPress,,,
windows-server.lenovo.com,Lenovo Data Center Group - Windows Server Updates Repository,,19488,windows-server.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,windows-server.lenovo.com,443,https://windows-server.lenovo.com:443,https,Microsoft-IIS/8.5,text/html,GET,2.18.161.214,457,Windows Server,,,
windows.lenovo.com,Error,,175,www.lenovo.com,443,tls13,TLS_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,"CN=*.lenovo.com, O=Lenovo Technology Sdn. Bhd., L=Petaling Jaya, ST=Selangor, C=MY",*.lenovo.com,Lenovo Technology Sdn. Bhd.,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ctls,www.lenovo.com,443,https://windows.lenovo.com:443,https,AkamaiGHost,text/html,GET,23.212.208.169,5,HSTS,,,
wlanuat.lenovo.com.cn,,,,wlanuat.lenovo.com.cn,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com.cn, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com.cn,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,wlanuat.lenovo.com.cn,443,https://wlanuat.lenovo.com.cn:443,https,istio-envoy,,GET,146.196.114.215,1,,,,
wopi.cochat.lenovo.com,502 - Web server received an invalid response while acting as a gateway or proxy server.,,1477,wopi.cochat.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-10T00:00:00Z,"CN=*.cochat.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.cochat.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site CA G2,DigiCert Inc,ctls,wopi.cochat.lenovo.com,443,https://wopi.cochat.lenovo.com:443,https,Microsoft-IIS/10.0,text/html,GET,43.255.226.116,30,Windows Server,,,
workhorse.lenovo.com,,,19,workhorse.lenovo.com,443,tls13,TLS_AES_128_GCM_SHA256,2022-12-15T00:00:00Z,"CN=aes.cloudone.netapp.com, O=NetApp\, Inc., ST=California, C=US",aes.cloudone.netapp.com,"NetApp, Inc.","CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ctls,workhorse.lenovo.com,443,https://workhorse.lenovo.com:443,https,envoy,text/plain,GET,216.240.22.176,2,Envoy,,,
wpc.lenovo.com,IIS 8.5 Detailed Error - 403.14 - Forbidden,,5427,wpc.lenovo.com,443,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-03T00:00:00Z,"CN=*.lenovo.com, O=Lenovo (Beijing) Limited, ST=Beijing, C=CN",*.lenovo.com,Lenovo (Beijing) Limited,"CN=Secure Site Pro CA G2, OU=www.digicert.com, O=DigiCert Inc, C=US",Secure Site Pro CA G2,DigiCert Inc,ctls,wpc.lenovo.com,443,https://wpc.lenovo.com:443,https,Microsoft-IIS/8.5,text/html,GET,103.30.232.247,99,Windows Server,,,
